{'model_params': 2506172416, 'peft_params': 8732416}
{'loss': 466.0, 'grad_norm_square': 3184.0, 'tokens': 319}
{'loss': 410.0, 'grad_norm_square': 2848.0, 'tokens': 252}
{'loss': 350.0, 'grad_norm_square': 3136.0, 'tokens': 311}
{'loss': 372.0, 'grad_norm_square': 2320.0, 'tokens': 308}
{'loss': 536.0, 'grad_norm_square': 2656.0, 'tokens': 335}
{'loss': 644.0, 'grad_norm_square': 2496.0, 'tokens': 434}
{'loss': 406.0, 'grad_norm_square': 2176.0, 'tokens': 378}
{'loss': 382.0, 'grad_norm_square': 1760.0, 'tokens': 299}
{'loss': 424.0, 'grad_norm_square': 2240.0, 'tokens': 377}
{'loss': 410.0, 'grad_norm_square': 2096.0, 'tokens': 294}
{'loss': 326.0, 'grad_norm_square': 1768.0, 'tokens': 315}
{'loss': 344.0, 'grad_norm_square': 1816.0, 'tokens': 328}
{'loss': 418.0, 'grad_norm_square': 2128.0, 'tokens': 394}
{'loss': 318.0, 'grad_norm_square': 1960.0, 'tokens': 291}
{'loss': 318.0, 'grad_norm_square': 1832.0, 'tokens': 274}
{'loss': 414.0, 'grad_norm_square': 2288.0, 'tokens': 342}
{'loss': 320.0, 'grad_norm_square': 1656.0, 'tokens': 441}
{'loss': 414.0, 'grad_norm_square': 2112.0, 'tokens': 360}
{'loss': 362.0, 'grad_norm_square': 1968.0, 'tokens': 306}
{'loss': 296.0, 'grad_norm_square': 1504.0, 'tokens': 343}
{'loss': 242.0, 'grad_norm_square': 1656.0, 'tokens': 230}
{'loss': 454.0, 'grad_norm_square': 2752.0, 'tokens': 438}
{'loss': 340.0, 'grad_norm_square': 1672.0, 'tokens': 330}
{'loss': 510.0, 'grad_norm_square': 2512.0, 'tokens': 488}
{'loss': 320.0, 'grad_norm_square': 1912.0, 'tokens': 343}
{'loss': 426.0, 'grad_norm_square': 2000.0, 'tokens': 360}
{'loss': 268.0, 'grad_norm_square': 1904.0, 'tokens': 227}
{'loss': 462.0, 'grad_norm_square': 2112.0, 'tokens': 400}
{'loss': 306.0, 'grad_norm_square': 1800.0, 'tokens': 389}
{'loss': 362.0, 'grad_norm_square': 2000.0, 'tokens': 347}
{'loss': 318.0, 'grad_norm_square': 1640.0, 'tokens': 281}
{'loss': 227.0, 'grad_norm_square': 1456.0, 'tokens': 299}
{'loss': 340.0, 'grad_norm_square': 1776.0, 'tokens': 305}
{'loss': 424.0, 'grad_norm_square': 2272.0, 'tokens': 304}
{'loss': 220.0, 'grad_norm_square': 1464.0, 'tokens': 289}
{'loss': 474.0, 'grad_norm_square': 2368.0, 'tokens': 381}
{'loss': 344.0, 'grad_norm_square': 2008.0, 'tokens': 395}
{'loss': 262.0, 'grad_norm_square': 1464.0, 'tokens': 267}
{'loss': 378.0, 'grad_norm_square': 1856.0, 'tokens': 299}
{'loss': 410.0, 'grad_norm_square': 2288.0, 'tokens': 407}
{'loss': 360.0, 'grad_norm_square': 2096.0, 'tokens': 347}
{'loss': 224.0, 'grad_norm_square': 1528.0, 'tokens': 248}
{'loss': 398.0, 'grad_norm_square': 2192.0, 'tokens': 309}
{'loss': 340.0, 'grad_norm_square': 1744.0, 'tokens': 335}
{'loss': 382.0, 'grad_norm_square': 2768.0, 'tokens': 420}
{'loss': 300.0, 'grad_norm_square': 1784.0, 'tokens': 293}
{'loss': 249.0, 'grad_norm_square': 1528.0, 'tokens': 251}
{'loss': 366.0, 'grad_norm_square': 1848.0, 'tokens': 348}
{'loss': 458.0, 'grad_norm_square': 2208.0, 'tokens': 336}
{'loss': 340.0, 'grad_norm_square': 1688.0, 'tokens': 334}
{'loss': 268.0, 'grad_norm_square': 1576.0, 'tokens': 312}
{'loss': 438.0, 'grad_norm_square': 2064.0, 'tokens': 332}
{'loss': 250.0, 'grad_norm_square': 1472.0, 'tokens': 272}
{'loss': 194.0, 'grad_norm_square': 1496.0, 'tokens': 258}
{'loss': 388.0, 'grad_norm_square': 2000.0, 'tokens': 314}
{'loss': 216.0, 'grad_norm_square': 1280.0, 'tokens': 261}
{'loss': 292.0, 'grad_norm_square': 1616.0, 'tokens': 291}
{'loss': 464.0, 'grad_norm_square': 2448.0, 'tokens': 383}
{'loss': 394.0, 'grad_norm_square': 1960.0, 'tokens': 323}
{'loss': 358.0, 'grad_norm_square': 1832.0, 'tokens': 350}
{'loss': 284.0, 'grad_norm_square': 1608.0, 'tokens': 358}
{'loss': 262.0, 'grad_norm_square': 1488.0, 'tokens': 240}
{'loss': 227.0, 'grad_norm_square': 1456.0, 'tokens': 256}
{'loss': 314.0, 'grad_norm_square': 1672.0, 'tokens': 314}
{'loss': 236.0, 'grad_norm_square': 1432.0, 'tokens': 249}
{'loss': 370.0, 'grad_norm_square': 2352.0, 'tokens': 352}
{'loss': 356.0, 'grad_norm_square': 2032.0, 'tokens': 330}
{'loss': 262.0, 'grad_norm_square': 1624.0, 'tokens': 243}
{'loss': 280.0, 'grad_norm_square': 1944.0, 'tokens': 292}
{'loss': 322.0, 'grad_norm_square': 1856.0, 'tokens': 293}
{'loss': 306.0, 'grad_norm_square': 1920.0, 'tokens': 327}
{'loss': 332.0, 'grad_norm_square': 1600.0, 'tokens': 310}
{'loss': 288.0, 'grad_norm_square': 1896.0, 'tokens': 254}
{'loss': 438.0, 'grad_norm_square': 2304.0, 'tokens': 433}
{'loss': 404.0, 'grad_norm_square': 1744.0, 'tokens': 352}
{'loss': 212.0, 'grad_norm_square': 1424.0, 'tokens': 206}
{'loss': 288.0, 'grad_norm_square': 1752.0, 'tokens': 243}
{'loss': 306.0, 'grad_norm_square': 1800.0, 'tokens': 312}
{'loss': 436.0, 'grad_norm_square': 2336.0, 'tokens': 374}
{'loss': 324.0, 'grad_norm_square': 1984.0, 'tokens': 279}
{'loss': 214.0, 'grad_norm_square': 1408.0, 'tokens': 286}
{'loss': 236.0, 'grad_norm_square': 1496.0, 'tokens': 288}
{'loss': 270.0, 'grad_norm_square': 1440.0, 'tokens': 270}
{'loss': 326.0, 'grad_norm_square': 1488.0, 'tokens': 309}
{'loss': 310.0, 'grad_norm_square': 1720.0, 'tokens': 319}
{'loss': 193.0, 'grad_norm_square': 1200.0, 'tokens': 210}
{'loss': 282.0, 'grad_norm_square': 1696.0, 'tokens': 347}
{'loss': 232.0, 'grad_norm_square': 1560.0, 'tokens': 336}
{'loss': 360.0, 'grad_norm_square': 2128.0, 'tokens': 375}
{'loss': 203.0, 'grad_norm_square': 1464.0, 'tokens': 237}
{'loss': 512.0, 'grad_norm_square': 2272.0, 'tokens': 464}
{'loss': 288.0, 'grad_norm_square': 1728.0, 'tokens': 354}
{'loss': 288.0, 'grad_norm_square': 1672.0, 'tokens': 300}
{'loss': 310.0, 'grad_norm_square': 1744.0, 'tokens': 419}
{'loss': 304.0, 'grad_norm_square': 1992.0, 'tokens': 338}
{'loss': 312.0, 'grad_norm_square': 1616.0, 'tokens': 314}
{'loss': 396.0, 'grad_norm_square': 2096.0, 'tokens': 334}
{'loss': 338.0, 'grad_norm_square': 1520.0, 'tokens': 354}
{'loss': 496.0, 'grad_norm_square': 2592.0, 'tokens': 389}
{'loss': 274.0, 'grad_norm_square': 1416.0, 'tokens': 348}
{'loss': 334.0, 'grad_norm_square': 2128.0, 'tokens': 431}
{'loss': 242.0, 'grad_norm_square': 1496.0, 'tokens': 254}
{'loss': 324.0, 'grad_norm_square': 1816.0, 'tokens': 408}
{'loss': 350.0, 'grad_norm_square': 2192.0, 'tokens': 378}
{'loss': 292.0, 'grad_norm_square': 1696.0, 'tokens': 412}
{'loss': 338.0, 'grad_norm_square': 1648.0, 'tokens': 319}
{'loss': 360.0, 'grad_norm_square': 1872.0, 'tokens': 389}
{'loss': 398.0, 'grad_norm_square': 1888.0, 'tokens': 379}
{'loss': 182.0, 'grad_norm_square': 1240.0, 'tokens': 230}
{'loss': 233.0, 'grad_norm_square': 1488.0, 'tokens': 328}
{'loss': 288.0, 'grad_norm_square': 2096.0, 'tokens': 279}
{'loss': 255.0, 'grad_norm_square': 1736.0, 'tokens': 289}
{'loss': 338.0, 'grad_norm_square': 1832.0, 'tokens': 406}
{'loss': 288.0, 'grad_norm_square': 1560.0, 'tokens': 284}
{'loss': 366.0, 'grad_norm_square': 1712.0, 'tokens': 300}
{'loss': 262.0, 'grad_norm_square': 1840.0, 'tokens': 263}
{'loss': 322.0, 'grad_norm_square': 1984.0, 'tokens': 315}
{'loss': 300.0, 'grad_norm_square': 1752.0, 'tokens': 289}
{'loss': 270.0, 'grad_norm_square': 1672.0, 'tokens': 287}
{'loss': 502.0, 'grad_norm_square': 2592.0, 'tokens': 445}
{'loss': 302.0, 'grad_norm_square': 1632.0, 'tokens': 312}
{'loss': 332.0, 'grad_norm_square': 2048.0, 'tokens': 386}
{'loss': 202.0, 'grad_norm_square': 1632.0, 'tokens': 246}
{'loss': 372.0, 'grad_norm_square': 1944.0, 'tokens': 366}
{'loss': 410.0, 'grad_norm_square': 2192.0, 'tokens': 367}
