{'model_params': 2506172416, 'peft_params': 20321280}
{'loss': 466.0, 'grad_norm_square': 1238995588.28125, 'tokens': 319}
{'loss': 336.0, 'grad_norm_square': 346587539.7265625, 'tokens': 252}
{'loss': 290.0, 'grad_norm_square': 812826456.78125, 'tokens': 311}
{'loss': 314.0, 'grad_norm_square': 365324352.6953125, 'tokens': 308}
{'loss': 496.0, 'grad_norm_square': 1124001014.25, 'tokens': 335}
{'loss': 620.0, 'grad_norm_square': 779953056.421875, 'tokens': 434}
{'loss': 388.0, 'grad_norm_square': 692105513.625, 'tokens': 378}
{'loss': 332.0, 'grad_norm_square': 270173585.3046875, 'tokens': 299}
{'loss': 400.0, 'grad_norm_square': 464133904.703125, 'tokens': 377}
{'loss': 356.0, 'grad_norm_square': 394833239.1875, 'tokens': 294}
{'loss': 286.0, 'grad_norm_square': 290593009.640625, 'tokens': 315}
{'loss': 308.0, 'grad_norm_square': 255385713.15625, 'tokens': 328}
{'loss': 374.0, 'grad_norm_square': 393738337.828125, 'tokens': 394}
{'loss': 298.0, 'grad_norm_square': 310745679.71875, 'tokens': 291}
{'loss': 272.0, 'grad_norm_square': 244885598.0859375, 'tokens': 274}
{'loss': 364.0, 'grad_norm_square': 372418550.40625, 'tokens': 342}
{'loss': 314.0, 'grad_norm_square': 312783022.78125, 'tokens': 441}
{'loss': 354.0, 'grad_norm_square': 322371153.96875, 'tokens': 360}
{'loss': 338.0, 'grad_norm_square': 257851022.03125, 'tokens': 306}
{'loss': 276.0, 'grad_norm_square': 142039831.9375, 'tokens': 343}
{'loss': 199.0, 'grad_norm_square': 120363587.296875, 'tokens': 230}
{'loss': 420.0, 'grad_norm_square': 479547157.9453125, 'tokens': 438}
{'loss': 316.0, 'grad_norm_square': 176343532.3125, 'tokens': 330}
{'loss': 480.0, 'grad_norm_square': 483148553.921875, 'tokens': 488}
{'loss': 312.0, 'grad_norm_square': 211969836.734375, 'tokens': 343}
{'loss': 416.0, 'grad_norm_square': 488343128.4375, 'tokens': 360}
{'loss': 260.0, 'grad_norm_square': 210749432.328125, 'tokens': 227}
{'loss': 466.0, 'grad_norm_square': 511362963.8125, 'tokens': 400}
{'loss': 304.0, 'grad_norm_square': 231869266.390625, 'tokens': 389}
{'loss': 358.0, 'grad_norm_square': 297066052.96875, 'tokens': 347}
{'loss': 310.0, 'grad_norm_square': 209267575.40625, 'tokens': 281}
{'loss': 228.0, 'grad_norm_square': 134583125.17578125, 'tokens': 299}
{'loss': 316.0, 'grad_norm_square': 215066222.078125, 'tokens': 305}
{'loss': 418.0, 'grad_norm_square': 353440118.34375, 'tokens': 304}
{'loss': 214.0, 'grad_norm_square': 119049374.4140625, 'tokens': 289}
{'loss': 460.0, 'grad_norm_square': 404887610.125, 'tokens': 381}
{'loss': 336.0, 'grad_norm_square': 336732608.0625, 'tokens': 395}
{'loss': 264.0, 'grad_norm_square': 143433782.6015625, 'tokens': 267}
{'loss': 376.0, 'grad_norm_square': 320543271.09375, 'tokens': 299}
{'loss': 398.0, 'grad_norm_square': 718367688.5625, 'tokens': 407}
{'loss': 366.0, 'grad_norm_square': 625916723.78125, 'tokens': 347}
{'loss': 228.0, 'grad_norm_square': 182696778.96875, 'tokens': 248}
{'loss': 410.0, 'grad_norm_square': 340156786.46875, 'tokens': 309}
{'loss': 326.0, 'grad_norm_square': 172128765.203125, 'tokens': 335}
{'loss': 400.0, 'grad_norm_square': 496596134.5, 'tokens': 420}
{'loss': 296.0, 'grad_norm_square': 172082512.2578125, 'tokens': 293}
