{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.21319580078125, 'grad_norm_square': 3292880.0, 'tokens': 319}
{'loss': 418.6593322753906, 'grad_norm_square': 3378380.2136752605, 'tokens': 252}
{'loss': 368.7991943359375, 'grad_norm_square': 4945664.62113142, 'tokens': 311}
{'loss': 398.3119201660156, 'grad_norm_square': 2328080.855539322, 'tokens': 308}
{'loss': 566.11962890625, 'grad_norm_square': 2972457.7813591957, 'tokens': 335}
{'loss': 662.73828125, 'grad_norm_square': 2378620.904150486, 'tokens': 434}
{'loss': 425.26983642578125, 'grad_norm_square': 2037737.0460121632, 'tokens': 378}
{'loss': 407.0746154785156, 'grad_norm_square': 1543089.113591671, 'tokens': 299}
{'loss': 446.77197265625, 'grad_norm_square': 2172561.93979311, 'tokens': 377}
{'loss': 431.85809326171875, 'grad_norm_square': 1650165.2291612625, 'tokens': 294}
{'loss': 349.78955078125, 'grad_norm_square': 1469778.151714325, 'tokens': 315}
{'loss': 371.60595703125, 'grad_norm_square': 1700386.9009008408, 'tokens': 328}
{'loss': 436.538330078125, 'grad_norm_square': 1637993.9045906067, 'tokens': 394}
{'loss': 352.5634765625, 'grad_norm_square': 1893747.2081480026, 'tokens': 291}
{'loss': 348.27008056640625, 'grad_norm_square': 1068151.670668602, 'tokens': 274}
{'loss': 433.7953796386719, 'grad_norm_square': 1986907.906378746, 'tokens': 342}
{'loss': 352.17437744140625, 'grad_norm_square': 1061527.6011753082, 'tokens': 441}
{'loss': 453.6732482910156, 'grad_norm_square': 1630607.9184331894, 'tokens': 360}
{'loss': 394.7026672363281, 'grad_norm_square': 1361889.1451029778, 'tokens': 306}
{'loss': 322.5133056640625, 'grad_norm_square': 832673.4243817329, 'tokens': 343}
{'loss': 279.885009765625, 'grad_norm_square': 806157.1535072327, 'tokens': 230}
{'loss': 488.77850341796875, 'grad_norm_square': 2878328.4878902435, 'tokens': 438}
{'loss': 373.48388671875, 'grad_norm_square': 1293352.698375702, 'tokens': 330}
{'loss': 551.65234375, 'grad_norm_square': 3021667.0469465256, 'tokens': 488}
{'loss': 352.05438232421875, 'grad_norm_square': 1178454.930562973, 'tokens': 343}
{'loss': 446.76263427734375, 'grad_norm_square': 1568921.4593744278, 'tokens': 360}
{'loss': 293.3408203125, 'grad_norm_square': 1093573.7804822922, 'tokens': 227}
{'loss': 489.04931640625, 'grad_norm_square': 1847054.3841934204, 'tokens': 400}
{'loss': 336.89031982421875, 'grad_norm_square': 1017383.0670509338, 'tokens': 389}
{'loss': 404.25372314453125, 'grad_norm_square': 1332489.2047271729, 'tokens': 347}
{'loss': 345.8273010253906, 'grad_norm_square': 959940.592956543, 'tokens': 281}
{'loss': 257.4701232910156, 'grad_norm_square': 693967.764125824, 'tokens': 299}
{'loss': 377.4811706542969, 'grad_norm_square': 1073581.4731388092, 'tokens': 305}
{'loss': 446.00927734375, 'grad_norm_square': 1510024.1875400543, 'tokens': 304}
{'loss': 248.2176513671875, 'grad_norm_square': 831197.2878923416, 'tokens': 289}
{'loss': 500.6682434082031, 'grad_norm_square': 1616919.954504013, 'tokens': 381}
{'loss': 373.8724365234375, 'grad_norm_square': 1520762.535446167, 'tokens': 395}
{'loss': 290.9600524902344, 'grad_norm_square': 894536.9615478516, 'tokens': 267}
{'loss': 409.5969543457031, 'grad_norm_square': 1201630.288854599, 'tokens': 299}
{'loss': 438.681640625, 'grad_norm_square': 2196114.9876384735, 'tokens': 407}
{'loss': 391.8008117675781, 'grad_norm_square': 1347461.2786893845, 'tokens': 347}
{'loss': 249.87158203125, 'grad_norm_square': 795247.0056352615, 'tokens': 248}
{'loss': 420.3131408691406, 'grad_norm_square': 1621210.929950714, 'tokens': 309}
{'loss': 370.5811767578125, 'grad_norm_square': 1373749.084400177, 'tokens': 335}
{'loss': 401.77337646484375, 'grad_norm_square': 1728873.1999015808, 'tokens': 420}
{'loss': 320.25799560546875, 'grad_norm_square': 1234961.339255333, 'tokens': 293}
{'loss': 287.68853759765625, 'grad_norm_square': 941288.1460533142, 'tokens': 251}
{'loss': 381.55743408203125, 'grad_norm_square': 1108923.5878162384, 'tokens': 348}
{'loss': 474.04901123046875, 'grad_norm_square': 1696723.5904026031, 'tokens': 336}
{'loss': 363.9649963378906, 'grad_norm_square': 1103281.0404148102, 'tokens': 334}
{'loss': 290.83453369140625, 'grad_norm_square': 974734.473654747, 'tokens': 312}
{'loss': 451.85369873046875, 'grad_norm_square': 1444955.830329895, 'tokens': 332}
{'loss': 269.4469299316406, 'grad_norm_square': 814403.3874740601, 'tokens': 272}
{'loss': 212.6160888671875, 'grad_norm_square': 947032.9796924591, 'tokens': 258}
{'loss': 406.66845703125, 'grad_norm_square': 1325364.3210372925, 'tokens': 314}
{'loss': 225.0095977783203, 'grad_norm_square': 516074.65843486786, 'tokens': 261}
{'loss': 315.58966064453125, 'grad_norm_square': 1485258.1151828766, 'tokens': 291}
{'loss': 476.3389587402344, 'grad_norm_square': 2009186.3172035217, 'tokens': 383}
{'loss': 416.42919921875, 'grad_norm_square': 1517541.868341446, 'tokens': 323}
{'loss': 376.7220458984375, 'grad_norm_square': 1203129.4805383682, 'tokens': 350}
{'loss': 297.00970458984375, 'grad_norm_square': 950614.7111492157, 'tokens': 358}
{'loss': 282.0951843261719, 'grad_norm_square': 820381.1618890762, 'tokens': 240}
{'loss': 241.77816772460938, 'grad_norm_square': 791093.5772571564, 'tokens': 256}
{'loss': 325.0413513183594, 'grad_norm_square': 946504.3674631119, 'tokens': 314}
{'loss': 245.40428161621094, 'grad_norm_square': 756993.648560524, 'tokens': 249}
{'loss': 380.01763916015625, 'grad_norm_square': 1556213.0900497437, 'tokens': 352}
{'loss': 384.465576171875, 'grad_norm_square': 1774875.3327598572, 'tokens': 330}
{'loss': 275.6590270996094, 'grad_norm_square': 833699.1789903641, 'tokens': 243}
{'loss': 298.5965270996094, 'grad_norm_square': 1665785.935743332, 'tokens': 292}
{'loss': 333.51019287109375, 'grad_norm_square': 1136303.4060268402, 'tokens': 293}
{'loss': 323.60345458984375, 'grad_norm_square': 1314631.616329193, 'tokens': 327}
{'loss': 346.8367614746094, 'grad_norm_square': 1442256.3211898804, 'tokens': 310}
{'loss': 308.5603942871094, 'grad_norm_square': 1471465.5015678406, 'tokens': 254}
