{'model_params': 2506172416, 'peft_params': 19611648}
{'loss': 466.0, 'grad_norm_square': 1294884864.0, 'tokens': 319}
{'loss': 334.0, 'grad_norm_square': 366883559.0, 'tokens': 252}
{'loss': 286.0, 'grad_norm_square': 894021604.0, 'tokens': 311}
{'loss': 312.0, 'grad_norm_square': 379198408.0, 'tokens': 308}
{'loss': 492.0, 'grad_norm_square': 1227223040.0, 'tokens': 335}
{'loss': 620.0, 'grad_norm_square': 795907520.0, 'tokens': 434}
{'loss': 380.0, 'grad_norm_square': 662662048.0, 'tokens': 378}
{'loss': 330.0, 'grad_norm_square': 293119840.0, 'tokens': 299}
{'loss': 404.0, 'grad_norm_square': 536043856.0, 'tokens': 377}
{'loss': 360.0, 'grad_norm_square': 395507616.0, 'tokens': 294}
{'loss': 284.0, 'grad_norm_square': 267645232.0, 'tokens': 315}
{'loss': 304.0, 'grad_norm_square': 254668512.0, 'tokens': 328}
{'loss': 380.0, 'grad_norm_square': 446798016.0, 'tokens': 394}
{'loss': 296.0, 'grad_norm_square': 394390464.0, 'tokens': 291}
{'loss': 272.0, 'grad_norm_square': 252240544.0, 'tokens': 274}
{'loss': 362.0, 'grad_norm_square': 447517152.0, 'tokens': 342}
{'loss': 318.0, 'grad_norm_square': 356855392.0, 'tokens': 441}
{'loss': 354.0, 'grad_norm_square': 325272448.0, 'tokens': 360}
{'loss': 336.0, 'grad_norm_square': 264225056.0, 'tokens': 306}
{'loss': 280.0, 'grad_norm_square': 162420608.0, 'tokens': 343}
{'loss': 201.0, 'grad_norm_square': 129590904.0, 'tokens': 230}
{'loss': 420.0, 'grad_norm_square': 482812608.0, 'tokens': 438}
{'loss': 314.0, 'grad_norm_square': 209444480.0, 'tokens': 330}
{'loss': 478.0, 'grad_norm_square': 548636992.0, 'tokens': 488}
{'loss': 312.0, 'grad_norm_square': 330802080.0, 'tokens': 343}
{'loss': 424.0, 'grad_norm_square': 762050240.0, 'tokens': 360}
{'loss': 264.0, 'grad_norm_square': 256432416.0, 'tokens': 227}
{'loss': 462.0, 'grad_norm_square': 382635136.0, 'tokens': 400}
{'loss': 302.0, 'grad_norm_square': 274880512.0, 'tokens': 389}
{'loss': 362.0, 'grad_norm_square': 328890144.0, 'tokens': 347}
{'loss': 312.0, 'grad_norm_square': 252052416.0, 'tokens': 281}
{'loss': 224.0, 'grad_norm_square': 139621616.0, 'tokens': 299}
{'loss': 318.0, 'grad_norm_square': 260958656.0, 'tokens': 305}
{'loss': 436.0, 'grad_norm_square': 474162816.0, 'tokens': 304}
{'loss': 217.0, 'grad_norm_square': 129944752.0, 'tokens': 289}
{'loss': 448.0, 'grad_norm_square': 295885312.0, 'tokens': 381}
{'loss': 340.0, 'grad_norm_square': 382063360.0, 'tokens': 395}
{'loss': 264.0, 'grad_norm_square': 166496736.0, 'tokens': 267}
{'loss': 372.0, 'grad_norm_square': 287826368.0, 'tokens': 299}
{'loss': 404.0, 'grad_norm_square': 417002944.0, 'tokens': 407}
{'loss': 374.0, 'grad_norm_square': 503385344.0, 'tokens': 347}
{'loss': 220.0, 'grad_norm_square': 180399712.0, 'tokens': 248}
{'loss': 414.0, 'grad_norm_square': 347897344.0, 'tokens': 309}
{'loss': 332.0, 'grad_norm_square': 215592704.0, 'tokens': 335}
{'loss': 396.0, 'grad_norm_square': 628847552.0, 'tokens': 420}
{'loss': 300.0, 'grad_norm_square': 223339456.0, 'tokens': 293}
{'loss': 251.0, 'grad_norm_square': 152648448.0, 'tokens': 251}
{'loss': 390.0, 'grad_norm_square': 314288960.0, 'tokens': 348}
{'loss': 462.0, 'grad_norm_square': 316630016.0, 'tokens': 336}
{'loss': 360.0, 'grad_norm_square': 304179840.0, 'tokens': 334}
{'loss': 280.0, 'grad_norm_square': 438853248.0, 'tokens': 312}
{'loss': 414.0, 'grad_norm_square': 298358400.0, 'tokens': 332}
{'loss': 251.0, 'grad_norm_square': 144915008.0, 'tokens': 272}
{'loss': 194.0, 'grad_norm_square': 147575232.0, 'tokens': 258}
{'loss': 370.0, 'grad_norm_square': 227173952.0, 'tokens': 314}
{'loss': 232.0, 'grad_norm_square': 284956544.0, 'tokens': 261}
{'loss': 302.0, 'grad_norm_square': 290543168.0, 'tokens': 291}
{'loss': 466.0, 'grad_norm_square': 439883776.0, 'tokens': 383}
{'loss': 392.0, 'grad_norm_square': 243494080.0, 'tokens': 323}
{'loss': 352.0, 'grad_norm_square': 281681088.0, 'tokens': 350}
{'loss': 294.0, 'grad_norm_square': 172007008.0, 'tokens': 358}
{'loss': 276.0, 'grad_norm_square': 177698240.0, 'tokens': 240}
{'loss': 237.0, 'grad_norm_square': 218155232.0, 'tokens': 256}
{'loss': 326.0, 'grad_norm_square': 212781248.0, 'tokens': 314}
{'loss': 239.0, 'grad_norm_square': 180600320.0, 'tokens': 249}
{'loss': 380.0, 'grad_norm_square': 327082240.0, 'tokens': 352}
{'loss': 352.0, 'grad_norm_square': 301308928.0, 'tokens': 330}
{'loss': 274.0, 'grad_norm_square': 249637056.0, 'tokens': 243}
{'loss': 272.0, 'grad_norm_square': 189449760.0, 'tokens': 292}
{'loss': 330.0, 'grad_norm_square': 274569984.0, 'tokens': 293}
{'loss': 300.0, 'grad_norm_square': 297575072.0, 'tokens': 327}
{'loss': 348.0, 'grad_norm_square': 251422592.0, 'tokens': 310}
{'loss': 272.0, 'grad_norm_square': 308316800.0, 'tokens': 254}
{'loss': 436.0, 'grad_norm_square': 407517248.0, 'tokens': 433}
{'loss': 424.0, 'grad_norm_square': 312581440.0, 'tokens': 352}
{'loss': 202.0, 'grad_norm_square': 162210944.0, 'tokens': 206}
{'loss': 278.0, 'grad_norm_square': 196235136.0, 'tokens': 243}
{'loss': 332.0, 'grad_norm_square': 305044992.0, 'tokens': 312}
{'loss': 466.0, 'grad_norm_square': 444892288.0, 'tokens': 374}
{'loss': 326.0, 'grad_norm_square': 241732992.0, 'tokens': 279}
{'loss': 225.0, 'grad_norm_square': 130256384.0, 'tokens': 286}
{'loss': 241.0, 'grad_norm_square': 143852800.0, 'tokens': 288}
{'loss': 272.0, 'grad_norm_square': 147356192.0, 'tokens': 270}
{'loss': 332.0, 'grad_norm_square': 212463680.0, 'tokens': 309}
{'loss': 322.0, 'grad_norm_square': 242829568.0, 'tokens': 319}
{'loss': 197.0, 'grad_norm_square': 109799920.0, 'tokens': 210}
{'loss': 298.0, 'grad_norm_square': 294925504.0, 'tokens': 347}
{'loss': 252.0, 'grad_norm_square': 171341120.0, 'tokens': 336}
{'loss': 400.0, 'grad_norm_square': 485102848.0, 'tokens': 375}
{'loss': 195.0, 'grad_norm_square': 123274176.0, 'tokens': 237}
{'loss': 516.0, 'grad_norm_square': 381515840.0, 'tokens': 464}
{'loss': 294.0, 'grad_norm_square': 434411008.0, 'tokens': 354}
{'loss': 302.0, 'grad_norm_square': 310611776.0, 'tokens': 300}
{'loss': 310.0, 'grad_norm_square': 189103360.0, 'tokens': 419}
{'loss': 322.0, 'grad_norm_square': 266119744.0, 'tokens': 338}
{'loss': 314.0, 'grad_norm_square': 128501152.0, 'tokens': 314}
{'loss': 416.0, 'grad_norm_square': 280212480.0, 'tokens': 334}
{'loss': 330.0, 'grad_norm_square': 147582112.0, 'tokens': 354}
{'loss': 490.0, 'grad_norm_square': 441468544.0, 'tokens': 389}
{'loss': 276.0, 'grad_norm_square': 146570112.0, 'tokens': 348}
{'loss': 346.0, 'grad_norm_square': 316290688.0, 'tokens': 431}
{'loss': 247.0, 'grad_norm_square': 144263424.0, 'tokens': 254}
{'loss': 342.0, 'grad_norm_square': 309201344.0, 'tokens': 408}
{'loss': 358.0, 'grad_norm_square': 295207808.0, 'tokens': 378}
{'loss': 296.0, 'grad_norm_square': 144249856.0, 'tokens': 412}
{'loss': 340.0, 'grad_norm_square': 170663744.0, 'tokens': 319}
{'loss': 364.0, 'grad_norm_square': 246334592.0, 'tokens': 389}
{'loss': 422.0, 'grad_norm_square': 387250688.0, 'tokens': 379}
{'loss': 200.0, 'grad_norm_square': 178145536.0, 'tokens': 230}
{'loss': 241.0, 'grad_norm_square': 205301184.0, 'tokens': 328}
{'loss': 278.0, 'grad_norm_square': 187867136.0, 'tokens': 279}
{'loss': 272.0, 'grad_norm_square': 329025024.0, 'tokens': 289}
{'loss': 344.0, 'grad_norm_square': 217976128.0, 'tokens': 406}
{'loss': 292.0, 'grad_norm_square': 175490944.0, 'tokens': 284}
{'loss': 380.0, 'grad_norm_square': 211167872.0, 'tokens': 300}
{'loss': 292.0, 'grad_norm_square': 257059904.0, 'tokens': 263}
{'loss': 326.0, 'grad_norm_square': 233698624.0, 'tokens': 315}
{'loss': 316.0, 'grad_norm_square': 244014848.0, 'tokens': 289}
{'loss': 268.0, 'grad_norm_square': 164361088.0, 'tokens': 287}
{'loss': 512.0, 'grad_norm_square': 632608000.0, 'tokens': 445}
{'loss': 304.0, 'grad_norm_square': 204011136.0, 'tokens': 312}
{'loss': 346.0, 'grad_norm_square': 303161152.0, 'tokens': 386}
{'loss': 210.0, 'grad_norm_square': 228821056.0, 'tokens': 246}
{'loss': 398.0, 'grad_norm_square': 319560320.0, 'tokens': 366}
{'loss': 402.0, 'grad_norm_square': 336895744.0, 'tokens': 367}
{'loss': 300.0, 'grad_norm_square': 221979328.0, 'tokens': 387}
{'loss': 209.0, 'grad_norm_square': 147270144.0, 'tokens': 288}
{'loss': 260.0, 'grad_norm_square': 201449376.0, 'tokens': 284}
{'loss': 324.0, 'grad_norm_square': 192403840.0, 'tokens': 291}
{'loss': 286.0, 'grad_norm_square': 211236096.0, 'tokens': 313}
{'loss': 382.0, 'grad_norm_square': 325984384.0, 'tokens': 404}
{'loss': 248.0, 'grad_norm_square': 167623232.0, 'tokens': 301}
{'loss': 384.0, 'grad_norm_square': 332172288.0, 'tokens': 417}
{'loss': 284.0, 'grad_norm_square': 230444992.0, 'tokens': 269}
{'loss': 350.0, 'grad_norm_square': 622012288.0, 'tokens': 286}
{'loss': 276.0, 'grad_norm_square': 239436416.0, 'tokens': 282}
{'loss': 268.0, 'grad_norm_square': 181596288.0, 'tokens': 330}
{'loss': 476.0, 'grad_norm_square': 382843648.0, 'tokens': 420}
{'loss': 364.0, 'grad_norm_square': 249082464.0, 'tokens': 342}
