{'model_params': 2506172416, 'peft_params': 9442048}
{'loss': 466.0, 'grad_norm_square': 1239699360317440.0, 'tokens': 319}
{'loss': 55040.0, 'grad_norm_square': 3.4062884616364098e+19, 'tokens': 252}
{'loss': 14272.0, 'grad_norm_square': 3.015989819583782e+18, 'tokens': 311}
{'loss': 148480.0, 'grad_norm_square': 5.4352751935691155e+17, 'tokens': 308}
{'loss': 11136.0, 'grad_norm_square': 1427726104765191.0, 'tokens': 335}
{'loss': 9856.0, 'grad_norm_square': 210112159330037.53, 'tokens': 434}
{'loss': 6496.0, 'grad_norm_square': 45950523267146.625, 'tokens': 378}
{'loss': 4256.0, 'grad_norm_square': 9675861861164.234, 'tokens': 299}
{'loss': 4672.0, 'grad_norm_square': 10791102144514.955, 'tokens': 377}
{'loss': 4128.0, 'grad_norm_square': 2802928442919.4634, 'tokens': 294}
{'loss': 3760.0, 'grad_norm_square': 2614135475590.637, 'tokens': 315}
{'loss': 3968.0, 'grad_norm_square': 2390525008798.324, 'tokens': 328}
{'loss': 4864.0, 'grad_norm_square': 2733618286177.961, 'tokens': 394}
{'loss': 3136.0, 'grad_norm_square': 2157844915887.4543, 'tokens': 291}
{'loss': 3440.0, 'grad_norm_square': 2543810755336.941, 'tokens': 274}
{'loss': 3568.0, 'grad_norm_square': 3567661122623.772, 'tokens': 342}
{'loss': 5184.0, 'grad_norm_square': 6601394431357.333, 'tokens': 441}
{'loss': 4192.0, 'grad_norm_square': 4406535830840.782, 'tokens': 360}
{'loss': 3632.0, 'grad_norm_square': 2192362506785.7434, 'tokens': 306}
{'loss': 3520.0, 'grad_norm_square': 2376479302064.587, 'tokens': 343}
{'loss': 2560.0, 'grad_norm_square': 911991344188.4917, 'tokens': 230}
{'loss': 5056.0, 'grad_norm_square': 2554007330827.9346, 'tokens': 438}
{'loss': 3424.0, 'grad_norm_square': 819934903745.5402, 'tokens': 330}
{'loss': 5600.0, 'grad_norm_square': 1125209446420.5527, 'tokens': 488}
{'loss': 3440.0, 'grad_norm_square': 578578480132.1643, 'tokens': 343}
{'loss': 3904.0, 'grad_norm_square': 304292718053.54456, 'tokens': 360}
{'loss': 2432.0, 'grad_norm_square': 172199389816.9261, 'tokens': 227}
{'loss': 4096.0, 'grad_norm_square': 413866349610.6833, 'tokens': 400}
{'loss': 3936.0, 'grad_norm_square': 656016269500.9401, 'tokens': 389}
{'loss': 3280.0, 'grad_norm_square': 426031947739.3151, 'tokens': 347}
{'loss': 3008.0, 'grad_norm_square': 159126194214.02155, 'tokens': 281}
{'loss': 3024.0, 'grad_norm_square': 243769098446.32904, 'tokens': 299}
{'loss': 3456.0, 'grad_norm_square': 310141617436.7479, 'tokens': 305}
{'loss': 3456.0, 'grad_norm_square': 623922753870.5295, 'tokens': 304}
{'loss': 2704.0, 'grad_norm_square': 246849598492.6015, 'tokens': 289}
{'loss': 3936.0, 'grad_norm_square': 522326327237.8504, 'tokens': 381}
{'loss': 3824.0, 'grad_norm_square': 475802170718.54407, 'tokens': 395}
{'loss': 2752.0, 'grad_norm_square': 225777478243.0518, 'tokens': 267}
{'loss': 3136.0, 'grad_norm_square': 321994588636.03827, 'tokens': 299}
{'loss': 4016.0, 'grad_norm_square': 689568452420.8528, 'tokens': 407}
{'loss': 3840.0, 'grad_norm_square': 562018838306.9011, 'tokens': 347}
{'loss': 2576.0, 'grad_norm_square': 2176340658471.6765, 'tokens': 248}
{'loss': 3328.0, 'grad_norm_square': 314265255524.32184, 'tokens': 309}
{'loss': 3184.0, 'grad_norm_square': 238835925663.70435, 'tokens': 335}
{'loss': 3856.0, 'grad_norm_square': 777082463440.1052, 'tokens': 420}
{'loss': 2864.0, 'grad_norm_square': 302183538243.44196, 'tokens': 293}
{'loss': 2448.0, 'grad_norm_square': 112381466463.10718, 'tokens': 251}
{'loss': 3552.0, 'grad_norm_square': 427491126172.82623, 'tokens': 348}
{'loss': 3296.0, 'grad_norm_square': 322356358208.59607, 'tokens': 336}
{'loss': 3152.0, 'grad_norm_square': 230043971058.67587, 'tokens': 334}
{'loss': 2688.0, 'grad_norm_square': 273798857252.03403, 'tokens': 312}
