{'model_params': 2506172416, 'peft_params': 2892736}
{'loss': 466.0, 'grad_norm_square': 65970697666560.0, 'tokens': 319}
{'loss': 9216.0, 'grad_norm_square': 1.4828850074884506e+17, 'tokens': 252}
{'loss': 12864.0, 'grad_norm_square': 1.028832995666432e+16, 'tokens': 311}
{'loss': 89600.0, 'grad_norm_square': 5.551243661226446e+16, 'tokens': 308}
{'loss': 11392.0, 'grad_norm_square': 428366210694445.44, 'tokens': 335}
{'loss': 339968.0, 'grad_norm_square': 4.58435046744943e+17, 'tokens': 434}
{'loss': 21376.0, 'grad_norm_square': 1.0706186107334674e+16, 'tokens': 378}
{'loss': 16512.0, 'grad_norm_square': 5.086647445953925e+17, 'tokens': 299}
{'loss': 12352.0, 'grad_norm_square': 2115968418887922.5, 'tokens': 377}
{'loss': 16512.0, 'grad_norm_square': 492340929351528.8, 'tokens': 294}
{'loss': 11904.0, 'grad_norm_square': 372020035869635.8, 'tokens': 315}
{'loss': 9728.0, 'grad_norm_square': 50119712651164.836, 'tokens': 328}
{'loss': 11008.0, 'grad_norm_square': 41097996670417.164, 'tokens': 394}
{'loss': 6368.0, 'grad_norm_square': 42435760776016.68, 'tokens': 291}
{'loss': 56064.0, 'grad_norm_square': 2.1920651413452452e+16, 'tokens': 274}
{'loss': 4672.0, 'grad_norm_square': 34611122131126.58, 'tokens': 342}
{'loss': 5920.0, 'grad_norm_square': 7424375152646.898, 'tokens': 441}
{'loss': 4800.0, 'grad_norm_square': 3233495753891.593, 'tokens': 360}
{'loss': 4608.0, 'grad_norm_square': 2446317010157.597, 'tokens': 306}
{'loss': 4320.0, 'grad_norm_square': 1573144280898.4653, 'tokens': 343}
{'loss': 3616.0, 'grad_norm_square': 924696049145.8118, 'tokens': 230}
{'loss': 7968.0, 'grad_norm_square': 4345647449353.6323, 'tokens': 438}
{'loss': 4992.0, 'grad_norm_square': 1940212302340.156, 'tokens': 330}
{'loss': 8256.0, 'grad_norm_square': 4163419050122.014, 'tokens': 488}
{'loss': 4640.0, 'grad_norm_square': 1521294938175.255, 'tokens': 343}
{'loss': 5792.0, 'grad_norm_square': 1597705568241.9333, 'tokens': 360}
{'loss': 3456.0, 'grad_norm_square': 478461563285.16345, 'tokens': 227}
{'loss': 6400.0, 'grad_norm_square': 1657272367427.3296, 'tokens': 400}
{'loss': 5120.0, 'grad_norm_square': 1310146263682.6772, 'tokens': 389}
{'loss': 4640.0, 'grad_norm_square': 886758527288.6012, 'tokens': 347}
{'loss': 4352.0, 'grad_norm_square': 726468415681.5247, 'tokens': 281}
{'loss': 4128.0, 'grad_norm_square': 599440370747.7511, 'tokens': 299}
{'loss': 4960.0, 'grad_norm_square': 1051055664017.8973, 'tokens': 305}
{'loss': 5248.0, 'grad_norm_square': 1221882240514.1418, 'tokens': 304}
{'loss': 3344.0, 'grad_norm_square': 452234556672.64075, 'tokens': 289}
{'loss': 5344.0, 'grad_norm_square': 895515786457.1583, 'tokens': 381}
{'loss': 5024.0, 'grad_norm_square': 893729441696.9568, 'tokens': 395}
{'loss': 3680.0, 'grad_norm_square': 470140284636.54626, 'tokens': 267}
{'loss': 4080.0, 'grad_norm_square': 514953704594.4417, 'tokens': 299}
{'loss': 4608.0, 'grad_norm_square': 577676750807.2432, 'tokens': 407}
{'loss': 5088.0, 'grad_norm_square': 862270510672.6655, 'tokens': 347}
{'loss': 3088.0, 'grad_norm_square': 369806638520.2006, 'tokens': 248}
{'loss': 3856.0, 'grad_norm_square': 424709434704.219, 'tokens': 309}
{'loss': 3584.0, 'grad_norm_square': 337789981956.13416, 'tokens': 335}
{'loss': 4928.0, 'grad_norm_square': 700017234385.2672, 'tokens': 420}
{'loss': 3648.0, 'grad_norm_square': 582225357181.2227, 'tokens': 293}
{'loss': 2784.0, 'grad_norm_square': 247848697440.09628, 'tokens': 251}
{'loss': 4448.0, 'grad_norm_square': 541072708960.1991, 'tokens': 348}
{'loss': 4160.0, 'grad_norm_square': 629351286093.2435, 'tokens': 336}
{'loss': 3424.0, 'grad_norm_square': 329801470785.2308, 'tokens': 334}
