{'model_params': 2506172416, 'peft_params': 10515456}
{'loss': 466.0, 'grad_norm_square': 13836980117.21875, 'tokens': 319}
{'loss': 5536.0, 'grad_norm_square': 131090870216336.0, 'tokens': 252}
{'loss': 40960.0, 'grad_norm_square': 4533406951750837.0, 'tokens': 311}
{'loss': 28928.0, 'grad_norm_square': 118748905041290.75, 'tokens': 308}
{'loss': 9280.0, 'grad_norm_square': 1408188348514.2798, 'tokens': 335}
{'loss': 15744.0, 'grad_norm_square': 2818655448008.342, 'tokens': 434}
{'loss': 24576.0, 'grad_norm_square': 1.449437133219966e+16, 'tokens': 378}
{'loss': 16640.0, 'grad_norm_square': 31632607636494.62, 'tokens': 299}
{'loss': 9728.0, 'grad_norm_square': 3428213234809.893, 'tokens': 377}
{'loss': 7072.0, 'grad_norm_square': 131530322005937.83, 'tokens': 294}
{'loss': 8768.0, 'grad_norm_square': 38750469823164.82, 'tokens': 315}
{'loss': 5056.0, 'grad_norm_square': 148586922560.6226, 'tokens': 328}
{'loss': 6688.0, 'grad_norm_square': 186429764162.3116, 'tokens': 394}
{'loss': 4048.0, 'grad_norm_square': 67204068286.66359, 'tokens': 291}
{'loss': 5056.0, 'grad_norm_square': 169540634162.32153, 'tokens': 274}
{'loss': 4896.0, 'grad_norm_square': 125631681145.86781, 'tokens': 342}
{'loss': 6336.0, 'grad_norm_square': 110086589943.22632, 'tokens': 441}
{'loss': 4224.0, 'grad_norm_square': 26863421244.767914, 'tokens': 360}
{'loss': 3456.0, 'grad_norm_square': 20223321911.80605, 'tokens': 306}
{'loss': 3824.0, 'grad_norm_square': 77129283861.16174, 'tokens': 343}
{'loss': 2896.0, 'grad_norm_square': 24453808232.078197, 'tokens': 230}
{'loss': 4800.0, 'grad_norm_square': 25092166422.935463, 'tokens': 438}
{'loss': 3200.0, 'grad_norm_square': 26606219365.78894, 'tokens': 330}
{'loss': 5888.0, 'grad_norm_square': 78308788940.50287, 'tokens': 488}
{'loss': 3280.0, 'grad_norm_square': 17063420678.792995, 'tokens': 343}
{'loss': 3920.0, 'grad_norm_square': 141104033918.30356, 'tokens': 360}
{'loss': 2208.0, 'grad_norm_square': 7930474196.506888, 'tokens': 227}
{'loss': 4064.0, 'grad_norm_square': 23427219435.631966, 'tokens': 400}
{'loss': 3552.0, 'grad_norm_square': 4640654003.024812, 'tokens': 389}
{'loss': 3360.0, 'grad_norm_square': 5986670581.600582, 'tokens': 347}
{'loss': 2896.0, 'grad_norm_square': 4569361895.824444, 'tokens': 281}
{'loss': 2752.0, 'grad_norm_square': 4881665372.250508, 'tokens': 299}
{'loss': 3296.0, 'grad_norm_square': 4793469063.187665, 'tokens': 305}
{'loss': 3216.0, 'grad_norm_square': 4662043155.795147, 'tokens': 304}
{'loss': 2336.0, 'grad_norm_square': 8107919089.286997, 'tokens': 289}
{'loss': 3408.0, 'grad_norm_square': 8177550946.486832, 'tokens': 381}
{'loss': 3344.0, 'grad_norm_square': 3965633659.5013027, 'tokens': 395}
{'loss': 2464.0, 'grad_norm_square': 3264309036.97493, 'tokens': 267}
{'loss': 2736.0, 'grad_norm_square': 11898689016.766293, 'tokens': 299}
{'loss': 3040.0, 'grad_norm_square': 10437626272.426298, 'tokens': 407}
{'loss': 3072.0, 'grad_norm_square': 4017605011.3617873, 'tokens': 347}
{'loss': 2320.0, 'grad_norm_square': 430736216230.95636, 'tokens': 248}
{'loss': 2576.0, 'grad_norm_square': 10159839978.43104, 'tokens': 309}
{'loss': 2880.0, 'grad_norm_square': 7986867154.33023, 'tokens': 335}
{'loss': 3824.0, 'grad_norm_square': 14605704823.309267, 'tokens': 420}
{'loss': 3488.0, 'grad_norm_square': 13439680163.547043, 'tokens': 293}
{'loss': 2528.0, 'grad_norm_square': 8283801205.204592, 'tokens': 251}
{'loss': 3760.0, 'grad_norm_square': 16957179763.037703, 'tokens': 348}
{'loss': 3776.0, 'grad_norm_square': 13193736299.866808, 'tokens': 336}
{'loss': 2672.0, 'grad_norm_square': 8448163668.750266, 'tokens': 334}
{'loss': 2320.0, 'grad_norm_square': 5860688330.262669, 'tokens': 312}
{'loss': 2928.0, 'grad_norm_square': 3466677113.6782613, 'tokens': 332}
{'loss': 2272.0, 'grad_norm_square': 2262675151.811196, 'tokens': 272}
{'loss': 2032.0, 'grad_norm_square': 5039176619.677808, 'tokens': 258}
{'loss': 2512.0, 'grad_norm_square': 9034349496.90355, 'tokens': 314}
{'loss': 1752.0, 'grad_norm_square': 4232508100.144031, 'tokens': 261}
{'loss': 2480.0, 'grad_norm_square': 2021243275.8517003, 'tokens': 291}
{'loss': 3328.0, 'grad_norm_square': 12981703111.114506, 'tokens': 383}
{'loss': 2752.0, 'grad_norm_square': 6596374915.604914, 'tokens': 323}
{'loss': 2592.0, 'grad_norm_square': 1329923106.1100771, 'tokens': 350}
{'loss': 2624.0, 'grad_norm_square': 3410175782.355405, 'tokens': 358}
{'loss': 1960.0, 'grad_norm_square': 1464964046.398159, 'tokens': 240}
{'loss': 2192.0, 'grad_norm_square': 1118504132.345074, 'tokens': 256}
{'loss': 2320.0, 'grad_norm_square': 2236892087.6931033, 'tokens': 314}
