{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.0, 'grad_norm_square': 465923.0, 'tokens': 319}
{'loss': 430.0, 'grad_norm_square': 600370.0388723165, 'tokens': 252}
{'loss': 388.0, 'grad_norm_square': 1089618.1180925667, 'tokens': 311}
{'loss': 422.0, 'grad_norm_square': 459023.70167440176, 'tokens': 308}
{'loss': 600.0, 'grad_norm_square': 562822.4138398767, 'tokens': 335}
{'loss': 688.0, 'grad_norm_square': 397798.28011488914, 'tokens': 434}
{'loss': 458.0, 'grad_norm_square': 395711.4297553897, 'tokens': 378}
{'loss': 446.0, 'grad_norm_square': 305700.71117699146, 'tokens': 299}
{'loss': 506.0, 'grad_norm_square': 1479779.3267850876, 'tokens': 377}
{'loss': 470.0, 'grad_norm_square': 372677.0489451885, 'tokens': 294}
{'loss': 400.0, 'grad_norm_square': 384993.8876373768, 'tokens': 315}
{'loss': 424.0, 'grad_norm_square': 355178.37308990955, 'tokens': 328}
{'loss': 480.0, 'grad_norm_square': 284516.16798865795, 'tokens': 394}
{'loss': 416.0, 'grad_norm_square': 1066475.1802499294, 'tokens': 291}
{'loss': 390.0, 'grad_norm_square': 279932.944929719, 'tokens': 274}
{'loss': 476.0, 'grad_norm_square': 334329.0341076851, 'tokens': 342}
{'loss': 396.0, 'grad_norm_square': 241851.17685341835, 'tokens': 441}
{'loss': 494.0, 'grad_norm_square': 254393.7993631363, 'tokens': 360}
{'loss': 434.0, 'grad_norm_square': 255529.0375366211, 'tokens': 306}
{'loss': 366.0, 'grad_norm_square': 229933.3535642624, 'tokens': 343}
{'loss': 324.0, 'grad_norm_square': 188427.12857055664, 'tokens': 230}
{'loss': 532.0, 'grad_norm_square': 401867.85661411285, 'tokens': 438}
{'loss': 414.0, 'grad_norm_square': 235247.47198295593, 'tokens': 330}
{'loss': 596.0, 'grad_norm_square': 450235.1939382553, 'tokens': 488}
{'loss': 400.0, 'grad_norm_square': 357937.3637480736, 'tokens': 343}
{'loss': 480.0, 'grad_norm_square': 234635.89448714256, 'tokens': 360}
{'loss': 332.0, 'grad_norm_square': 173072.10357761383, 'tokens': 227}
{'loss': 524.0, 'grad_norm_square': 235882.88532543182, 'tokens': 400}
{'loss': 376.0, 'grad_norm_square': 181021.27734327316, 'tokens': 389}
{'loss': 444.0, 'grad_norm_square': 191294.44617509842, 'tokens': 347}
{'loss': 382.0, 'grad_norm_square': 142233.5914797783, 'tokens': 281}
{'loss': 304.0, 'grad_norm_square': 143783.90682053566, 'tokens': 299}
{'loss': 418.0, 'grad_norm_square': 176272.4707865715, 'tokens': 305}
{'loss': 482.0, 'grad_norm_square': 227935.80407094955, 'tokens': 304}
{'loss': 286.0, 'grad_norm_square': 119444.34693622589, 'tokens': 289}
{'loss': 548.0, 'grad_norm_square': 266040.1565694809, 'tokens': 381}
{'loss': 414.0, 'grad_norm_square': 185179.95836758614, 'tokens': 395}
{'loss': 334.0, 'grad_norm_square': 152496.01132416725, 'tokens': 267}
{'loss': 452.0, 'grad_norm_square': 177848.74213075638, 'tokens': 299}
{'loss': 484.0, 'grad_norm_square': 279265.6982784271, 'tokens': 407}
{'loss': 436.0, 'grad_norm_square': 222093.27503108978, 'tokens': 347}
{'loss': 288.0, 'grad_norm_square': 106274.51010537148, 'tokens': 248}
{'loss': 458.0, 'grad_norm_square': 211572.05440235138, 'tokens': 309}
{'loss': 414.0, 'grad_norm_square': 157946.13640475273, 'tokens': 335}
{'loss': 460.0, 'grad_norm_square': 323882.7529621124, 'tokens': 420}
{'loss': 360.0, 'grad_norm_square': 172306.27769231796, 'tokens': 293}
{'loss': 334.0, 'grad_norm_square': 180054.40974473953, 'tokens': 251}
{'loss': 422.0, 'grad_norm_square': 174245.67152929306, 'tokens': 348}
{'loss': 516.0, 'grad_norm_square': 171540.69105291367, 'tokens': 336}
{'loss': 418.0, 'grad_norm_square': 189576.78914690018, 'tokens': 334}
{'loss': 338.0, 'grad_norm_square': 147610.12396383286, 'tokens': 312}
{'loss': 496.0, 'grad_norm_square': 179201.2939698696, 'tokens': 332}
{'loss': 320.0, 'grad_norm_square': 113413.32697820663, 'tokens': 272}
{'loss': 260.0, 'grad_norm_square': 138171.3737859726, 'tokens': 258}
{'loss': 456.0, 'grad_norm_square': 188629.70902347565, 'tokens': 314}
{'loss': 270.0, 'grad_norm_square': 85822.48199939728, 'tokens': 261}
{'loss': 368.0, 'grad_norm_square': 174497.99447631836, 'tokens': 291}
{'loss': 512.0, 'grad_norm_square': 221273.89498472214, 'tokens': 383}
{'loss': 460.0, 'grad_norm_square': 192943.52041077614, 'tokens': 323}
{'loss': 416.0, 'grad_norm_square': 187278.71416330338, 'tokens': 350}
{'loss': 336.0, 'grad_norm_square': 134406.32190036774, 'tokens': 358}
{'loss': 328.0, 'grad_norm_square': 100864.0849416256, 'tokens': 240}
{'loss': 284.0, 'grad_norm_square': 107416.63689136505, 'tokens': 256}
{'loss': 368.0, 'grad_norm_square': 163059.50642108917, 'tokens': 314}
{'loss': 286.0, 'grad_norm_square': 99373.36782073975, 'tokens': 249}
{'loss': 428.0, 'grad_norm_square': 215854.8053302765, 'tokens': 352}
{'loss': 432.0, 'grad_norm_square': 206821.43780612946, 'tokens': 330}
{'loss': 312.0, 'grad_norm_square': 122054.33311223984, 'tokens': 243}
{'loss': 334.0, 'grad_norm_square': 189510.50071954727, 'tokens': 292}
{'loss': 372.0, 'grad_norm_square': 158518.55770254135, 'tokens': 293}
{'loss': 378.0, 'grad_norm_square': 163528.30165576935, 'tokens': 327}
{'loss': 386.0, 'grad_norm_square': 185028.3950738907, 'tokens': 310}
{'loss': 358.0, 'grad_norm_square': 177049.79894638062, 'tokens': 254}
{'loss': 504.0, 'grad_norm_square': 261039.60092163086, 'tokens': 433}
{'loss': 434.0, 'grad_norm_square': 129436.17605781555, 'tokens': 352}
{'loss': 264.0, 'grad_norm_square': 94445.95770978928, 'tokens': 206}
{'loss': 342.0, 'grad_norm_square': 152065.74485063553, 'tokens': 243}
{'loss': 364.0, 'grad_norm_square': 169440.8984913826, 'tokens': 312}
{'loss': 482.0, 'grad_norm_square': 222012.2990679741, 'tokens': 374}
{'loss': 358.0, 'grad_norm_square': 180240.77903604507, 'tokens': 279}
{'loss': 262.0, 'grad_norm_square': 111329.51197814941, 'tokens': 286}
{'loss': 282.0, 'grad_norm_square': 171072.0480940342, 'tokens': 288}
{'loss': 304.0, 'grad_norm_square': 110653.16270446777, 'tokens': 270}
{'loss': 366.0, 'grad_norm_square': 103965.72173500061, 'tokens': 309}
{'loss': 366.0, 'grad_norm_square': 151855.3924369812, 'tokens': 319}
{'loss': 254.0, 'grad_norm_square': 82970.20832872391, 'tokens': 210}
{'loss': 320.0, 'grad_norm_square': 118227.13567066193, 'tokens': 347}
{'loss': 296.0, 'grad_norm_square': 124203.68397378922, 'tokens': 336}
{'loss': 400.0, 'grad_norm_square': 178086.2950296402, 'tokens': 375}
{'loss': 260.0, 'grad_norm_square': 126280.71255016327, 'tokens': 237}
{'loss': 552.0, 'grad_norm_square': 224743.11346149445, 'tokens': 464}
{'loss': 350.0, 'grad_norm_square': 145795.35130882263, 'tokens': 354}
{'loss': 362.0, 'grad_norm_square': 162958.61190366745, 'tokens': 300}
{'loss': 352.0, 'grad_norm_square': 143140.80953979492, 'tokens': 419}
{'loss': 344.0, 'grad_norm_square': 144721.3841791153, 'tokens': 338}
{'loss': 356.0, 'grad_norm_square': 123083.13241100311, 'tokens': 314}
{'loss': 430.0, 'grad_norm_square': 138761.3405342102, 'tokens': 334}
{'loss': 378.0, 'grad_norm_square': 119088.73187351227, 'tokens': 354}
{'loss': 544.0, 'grad_norm_square': 278351.2418527603, 'tokens': 389}
{'loss': 316.0, 'grad_norm_square': 93770.68497037888, 'tokens': 348}
{'loss': 376.0, 'grad_norm_square': 184202.94697141647, 'tokens': 431}
{'loss': 298.0, 'grad_norm_square': 108242.80089712143, 'tokens': 254}
{'loss': 366.0, 'grad_norm_square': 159890.2884130478, 'tokens': 408}
{'loss': 392.0, 'grad_norm_square': 226227.13896369934, 'tokens': 378}
{'loss': 338.0, 'grad_norm_square': 174149.5567741394, 'tokens': 412}
{'loss': 376.0, 'grad_norm_square': 126157.63605690002, 'tokens': 319}
{'loss': 402.0, 'grad_norm_square': 158102.0620613098, 'tokens': 389}
{'loss': 436.0, 'grad_norm_square': 188931.09224414825, 'tokens': 379}
{'loss': 213.0, 'grad_norm_square': 106318.45191812515, 'tokens': 230}
{'loss': 278.0, 'grad_norm_square': 96835.56902313232, 'tokens': 328}
{'loss': 300.0, 'grad_norm_square': 209720.03851127625, 'tokens': 279}
{'loss': 292.0, 'grad_norm_square': 149369.09252738953, 'tokens': 289}
{'loss': 392.0, 'grad_norm_square': 168718.23509311676, 'tokens': 406}
{'loss': 320.0, 'grad_norm_square': 137355.74594783783, 'tokens': 284}
{'loss': 410.0, 'grad_norm_square': 136103.60624408722, 'tokens': 300}
{'loss': 286.0, 'grad_norm_square': 93494.60032510757, 'tokens': 263}
{'loss': 354.0, 'grad_norm_square': 164676.97292089462, 'tokens': 315}
{'loss': 332.0, 'grad_norm_square': 158807.00219345093, 'tokens': 289}
{'loss': 302.0, 'grad_norm_square': 116047.42348861694, 'tokens': 287}
{'loss': 544.0, 'grad_norm_square': 314591.0712509155, 'tokens': 445}
{'loss': 340.0, 'grad_norm_square': 131449.6849746704, 'tokens': 312}
{'loss': 376.0, 'grad_norm_square': 202859.48337697983, 'tokens': 386}
{'loss': 237.0, 'grad_norm_square': 129046.3625087738, 'tokens': 246}
{'loss': 402.0, 'grad_norm_square': 165000.55674934387, 'tokens': 366}
{'loss': 446.0, 'grad_norm_square': 208536.17303276062, 'tokens': 367}
{'loss': 314.0, 'grad_norm_square': 132189.63736629486, 'tokens': 387}
{'loss': 233.0, 'grad_norm_square': 138386.6658220291, 'tokens': 288}
{'loss': 282.0, 'grad_norm_square': 144837.09299373627, 'tokens': 284}
{'loss': 356.0, 'grad_norm_square': 126187.6416978836, 'tokens': 291}
{'loss': 300.0, 'grad_norm_square': 119458.35075759888, 'tokens': 313}
{'loss': 404.0, 'grad_norm_square': 201155.12535476685, 'tokens': 404}
{'loss': 274.0, 'grad_norm_square': 105288.9396648407, 'tokens': 301}
{'loss': 416.0, 'grad_norm_square': 196313.2048034668, 'tokens': 417}
{'loss': 318.0, 'grad_norm_square': 133571.65956878662, 'tokens': 269}
