{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.21319580078125, 'grad_norm_square': 2962311086080.0, 'tokens': 319}
{'loss': 620.436767578125, 'grad_norm_square': 59454555966528.0, 'tokens': 252}
{'loss': 19327.95703125, 'grad_norm_square': 7.099726114357248e+16, 'tokens': 311}
{'loss': 724.660888671875, 'grad_norm_square': 12095785710592.0, 'tokens': 308}
{'loss': 4668.1640625, 'grad_norm_square': 2.360615461003264e+16, 'tokens': 335}
{'loss': 4671.869140625, 'grad_norm_square': 1.4555601854431232e+16, 'tokens': 434}
{'loss': 1805.0966796875, 'grad_norm_square': 238837854121984.0, 'tokens': 378}
{'loss': 890.9761962890625, 'grad_norm_square': 36294679284736.0, 'tokens': 299}
{'loss': 1006.0103149414062, 'grad_norm_square': 250858344972288.0, 'tokens': 377}
{'loss': 962.6797485351562, 'grad_norm_square': 42250508792832.0, 'tokens': 294}
{'loss': 848.326416015625, 'grad_norm_square': 74938823671808.0, 'tokens': 315}
{'loss': 1011.9342041015625, 'grad_norm_square': 69359103483904.0, 'tokens': 328}
{'loss': 1210.02490234375, 'grad_norm_square': 75468905230336.0, 'tokens': 394}
{'loss': 1199.1566162109375, 'grad_norm_square': 1141775971155968.0, 'tokens': 291}
{'loss': 859.0636596679688, 'grad_norm_square': 37019754512896.0, 'tokens': 274}
{'loss': 936.9415283203125, 'grad_norm_square': 39851034813952.0, 'tokens': 342}
{'loss': 1057.19287109375, 'grad_norm_square': 77040000734208.0, 'tokens': 441}
{'loss': 1684.7420654296875, 'grad_norm_square': 2974615240966144.0, 'tokens': 360}
{'loss': 1445.1304931640625, 'grad_norm_square': 129464809410560.0, 'tokens': 306}
{'loss': 1625.627685546875, 'grad_norm_square': 128687139015680.0, 'tokens': 343}
{'loss': 1475.8685302734375, 'grad_norm_square': 80615629346816.0, 'tokens': 230}
{'loss': 1794.746337890625, 'grad_norm_square': 231521165135872.0, 'tokens': 438}
{'loss': 26115.423828125, 'grad_norm_square': 5.564173864130314e+17, 'tokens': 330}
{'loss': 3481.077880859375, 'grad_norm_square': 522806745915392.0, 'tokens': 488}
{'loss': 1933.8175048828125, 'grad_norm_square': 192373096540160.0, 'tokens': 343}
{'loss': 2288.413330078125, 'grad_norm_square': 173379537387520.0, 'tokens': 360}
{'loss': 1179.9730224609375, 'grad_norm_square': 34885109445632.0, 'tokens': 227}
{'loss': 1997.433349609375, 'grad_norm_square': 368348139012096.0, 'tokens': 400}
{'loss': 1655.1513671875, 'grad_norm_square': 726372702748672.0, 'tokens': 389}
{'loss': 1870.5172119140625, 'grad_norm_square': 163228869427200.0, 'tokens': 347}
{'loss': 1758.95703125, 'grad_norm_square': 196001596477440.0, 'tokens': 281}
{'loss': 1193.09375, 'grad_norm_square': 264902002776064.0, 'tokens': 299}
{'loss': 1599.554443359375, 'grad_norm_square': 397358486069248.0, 'tokens': 305}
{'loss': 2261.566162109375, 'grad_norm_square': 260827548860416.0, 'tokens': 304}
{'loss': 920.62451171875, 'grad_norm_square': 24137205705728.0, 'tokens': 289}
{'loss': 1458.422119140625, 'grad_norm_square': 27411034447872.0, 'tokens': 381}
{'loss': 1913.512939453125, 'grad_norm_square': 5963898847494144.0, 'tokens': 395}
{'loss': 1975.3697509765625, 'grad_norm_square': 185063218338816.0, 'tokens': 267}
{'loss': 2348.5791015625, 'grad_norm_square': 233397664761856.0, 'tokens': 299}
{'loss': 2299.8623046875, 'grad_norm_square': 143300437458688.0, 'tokens': 407}
{'loss': 2140.830078125, 'grad_norm_square': 119091895089664.0, 'tokens': 347}
{'loss': 1415.154296875, 'grad_norm_square': 58940280236544.0, 'tokens': 248}
{'loss': 2040.5423583984375, 'grad_norm_square': 2852322613346304.0, 'tokens': 309}
{'loss': 2477.888671875, 'grad_norm_square': 151920544959488.0, 'tokens': 335}
{'loss': 3774.658203125, 'grad_norm_square': 231385163927552.0, 'tokens': 420}
{'loss': 3687.771728515625, 'grad_norm_square': 163768190280704.0, 'tokens': 293}
{'loss': 2060.90966796875, 'grad_norm_square': 60539790979584.0, 'tokens': 251}
{'loss': 3821.383544921875, 'grad_norm_square': 5.299429982181786e+16, 'tokens': 348}
{'loss': 4585.400390625, 'grad_norm_square': 1555962673750016.0, 'tokens': 336}
{'loss': 3298.46142578125, 'grad_norm_square': 645638938017792.0, 'tokens': 334}
{'loss': 2621.439453125, 'grad_norm_square': 106905740530368.0, 'tokens': 312}
{'loss': 3149.719482421875, 'grad_norm_square': 86367613811584.0, 'tokens': 332}
{'loss': 2240.07763671875, 'grad_norm_square': 35853155667392.0, 'tokens': 272}
{'loss': 2016.44677734375, 'grad_norm_square': 80540754931968.0, 'tokens': 258}
{'loss': 2234.6826171875, 'grad_norm_square': 38095172822976.0, 'tokens': 314}
{'loss': 1576.7994384765625, 'grad_norm_square': 41860488762560.0, 'tokens': 261}
{'loss': 2072.6689453125, 'grad_norm_square': 29474200119168.0, 'tokens': 291}
{'loss': 2862.35791015625, 'grad_norm_square': 121544714516480.0, 'tokens': 383}
{'loss': 2140.7001953125, 'grad_norm_square': 23405983456256.0, 'tokens': 323}
{'loss': 2095.41552734375, 'grad_norm_square': 30565968133504.0, 'tokens': 350}
{'loss': 1969.3758544921875, 'grad_norm_square': 306380702132224.0, 'tokens': 358}
{'loss': 1745.3466796875, 'grad_norm_square': 339761487201664.0, 'tokens': 240}
{'loss': 1764.431396484375, 'grad_norm_square': 61884569555392.0, 'tokens': 256}
{'loss': 1936.13671875, 'grad_norm_square': 56692118223104.0, 'tokens': 314}
{'loss': 1724.570068359375, 'grad_norm_square': 24279503599232.0, 'tokens': 249}
{'loss': 2245.51220703125, 'grad_norm_square': 23079459587584.0, 'tokens': 352}
{'loss': 2146.514404296875, 'grad_norm_square': 21704796212736.0, 'tokens': 330}
