{'model_params': 2506172416, 'peft_params': 10515456}
{'loss': 464.0, 'grad_norm_square': 1727561408.0, 'tokens': 319}
{'loss': 338.0, 'grad_norm_square': 640086744.0, 'tokens': 252}
{'loss': 304.0, 'grad_norm_square': 2421524848.0, 'tokens': 311}
{'loss': 318.0, 'grad_norm_square': 493455232.0, 'tokens': 308}
{'loss': 486.0, 'grad_norm_square': 1259244544.0, 'tokens': 335}
{'loss': 620.0, 'grad_norm_square': 3243941824.0, 'tokens': 434}
{'loss': 380.0, 'grad_norm_square': 1172008416.0, 'tokens': 378}
{'loss': 340.0, 'grad_norm_square': 609288736.0, 'tokens': 299}
{'loss': 408.0, 'grad_norm_square': 640592640.0, 'tokens': 377}
{'loss': 370.0, 'grad_norm_square': 643968128.0, 'tokens': 294}
{'loss': 294.0, 'grad_norm_square': 503567168.0, 'tokens': 315}
{'loss': 314.0, 'grad_norm_square': 661872096.0, 'tokens': 328}
{'loss': 396.0, 'grad_norm_square': 853980800.0, 'tokens': 394}
{'loss': 306.0, 'grad_norm_square': 3305004352.0, 'tokens': 291}
{'loss': 290.0, 'grad_norm_square': 905331264.0, 'tokens': 274}
{'loss': 378.0, 'grad_norm_square': 1010399104.0, 'tokens': 342}
{'loss': 330.0, 'grad_norm_square': 592822112.0, 'tokens': 441}
{'loss': 372.0, 'grad_norm_square': 605230688.0, 'tokens': 360}
{'loss': 362.0, 'grad_norm_square': 548683648.0, 'tokens': 306}
{'loss': 286.0, 'grad_norm_square': 504403824.0, 'tokens': 343}
{'loss': 215.0, 'grad_norm_square': 375015556.0, 'tokens': 230}
{'loss': 496.0, 'grad_norm_square': 3182773376.0, 'tokens': 438}
{'loss': 322.0, 'grad_norm_square': 306198704.0, 'tokens': 330}
{'loss': 506.0, 'grad_norm_square': 862672144.0, 'tokens': 488}
{'loss': 330.0, 'grad_norm_square': 711214352.0, 'tokens': 343}
{'loss': 454.0, 'grad_norm_square': 678132736.0, 'tokens': 360}
{'loss': 264.0, 'grad_norm_square': 366184192.0, 'tokens': 227}
{'loss': 488.0, 'grad_norm_square': 649767552.0, 'tokens': 400}
{'loss': 320.0, 'grad_norm_square': 495544496.0, 'tokens': 389}
{'loss': 380.0, 'grad_norm_square': 439222704.0, 'tokens': 347}
{'loss': 336.0, 'grad_norm_square': 432632752.0, 'tokens': 281}
{'loss': 255.0, 'grad_norm_square': 317666560.0, 'tokens': 299}
{'loss': 330.0, 'grad_norm_square': 326018800.0, 'tokens': 305}
{'loss': 430.0, 'grad_norm_square': 723916352.0, 'tokens': 304}
{'loss': 229.0, 'grad_norm_square': 265901344.0, 'tokens': 289}
{'loss': 488.0, 'grad_norm_square': 632615296.0, 'tokens': 381}
{'loss': 358.0, 'grad_norm_square': 653813968.0, 'tokens': 395}
{'loss': 264.0, 'grad_norm_square': 340721912.0, 'tokens': 267}
{'loss': 390.0, 'grad_norm_square': 511941216.0, 'tokens': 299}
{'loss': 444.0, 'grad_norm_square': 1849448512.0, 'tokens': 407}
{'loss': 376.0, 'grad_norm_square': 635090080.0, 'tokens': 347}
{'loss': 241.0, 'grad_norm_square': 408082464.0, 'tokens': 248}
{'loss': 424.0, 'grad_norm_square': 904866496.0, 'tokens': 309}
{'loss': 376.0, 'grad_norm_square': 718956256.0, 'tokens': 335}
{'loss': 424.0, 'grad_norm_square': 1038708992.0, 'tokens': 420}
{'loss': 318.0, 'grad_norm_square': 463686496.0, 'tokens': 293}
{'loss': 276.0, 'grad_norm_square': 392334000.0, 'tokens': 251}
{'loss': 430.0, 'grad_norm_square': 518198432.0, 'tokens': 348}
{'loss': 498.0, 'grad_norm_square': 664221344.0, 'tokens': 336}
{'loss': 366.0, 'grad_norm_square': 534669472.0, 'tokens': 334}
{'loss': 298.0, 'grad_norm_square': 344472096.0, 'tokens': 312}
{'loss': 452.0, 'grad_norm_square': 619743008.0, 'tokens': 332}
{'loss': 260.0, 'grad_norm_square': 311298464.0, 'tokens': 272}
{'loss': 210.0, 'grad_norm_square': 278904672.0, 'tokens': 258}
{'loss': 386.0, 'grad_norm_square': 1089612608.0, 'tokens': 314}
{'loss': 238.0, 'grad_norm_square': 277238944.0, 'tokens': 261}
{'loss': 316.0, 'grad_norm_square': 814990528.0, 'tokens': 291}
{'loss': 496.0, 'grad_norm_square': 896513248.0, 'tokens': 383}
{'loss': 416.0, 'grad_norm_square': 628856240.0, 'tokens': 323}
{'loss': 380.0, 'grad_norm_square': 641634464.0, 'tokens': 350}
{'loss': 312.0, 'grad_norm_square': 304846304.0, 'tokens': 358}
{'loss': 316.0, 'grad_norm_square': 633588928.0, 'tokens': 240}
{'loss': 294.0, 'grad_norm_square': 483337600.0, 'tokens': 256}
{'loss': 342.0, 'grad_norm_square': 382556176.0, 'tokens': 314}
{'loss': 250.0, 'grad_norm_square': 199368640.0, 'tokens': 249}
{'loss': 402.0, 'grad_norm_square': 602050432.0, 'tokens': 352}
{'loss': 390.0, 'grad_norm_square': 639575680.0, 'tokens': 330}
{'loss': 306.0, 'grad_norm_square': 601457200.0, 'tokens': 243}
{'loss': 286.0, 'grad_norm_square': 398713408.0, 'tokens': 292}
{'loss': 338.0, 'grad_norm_square': 459971840.0, 'tokens': 293}
{'loss': 300.0, 'grad_norm_square': 551463168.0, 'tokens': 327}
{'loss': 352.0, 'grad_norm_square': 331289312.0, 'tokens': 310}
