{'model_params': 2506172416, 'peft_params': 1090040}
{'loss': 466.0, 'grad_norm_square': 1881800704.0, 'tokens': 319}
{'loss': 372.0, 'grad_norm_square': 904715128.9335938, 'tokens': 252}
{'loss': 312.0, 'grad_norm_square': 3672563989.703125, 'tokens': 311}
{'loss': 332.0, 'grad_norm_square': 699787368.3867188, 'tokens': 308}
{'loss': 512.0, 'grad_norm_square': 2002883505.125, 'tokens': 335}
{'loss': 632.0, 'grad_norm_square': 1727895579.3964844, 'tokens': 434}
{'loss': 392.0, 'grad_norm_square': 1385539142.0859375, 'tokens': 378}
{'loss': 344.0, 'grad_norm_square': 711508329.171875, 'tokens': 299}
{'loss': 408.0, 'grad_norm_square': 2375406177.0, 'tokens': 377}
{'loss': 366.0, 'grad_norm_square': 1032146327.75, 'tokens': 294}
{'loss': 284.0, 'grad_norm_square': 597173177.4375, 'tokens': 315}
{'loss': 296.0, 'grad_norm_square': 548790152.09375, 'tokens': 328}
{'loss': 378.0, 'grad_norm_square': 731464190.75, 'tokens': 394}
{'loss': 298.0, 'grad_norm_square': 850195186.0, 'tokens': 291}
{'loss': 274.0, 'grad_norm_square': 617917417.921875, 'tokens': 274}
{'loss': 368.0, 'grad_norm_square': 987268083.3125, 'tokens': 342}
{'loss': 296.0, 'grad_norm_square': 715649163.84375, 'tokens': 441}
{'loss': 362.0, 'grad_norm_square': 1443229201.3682861, 'tokens': 360}
{'loss': 330.0, 'grad_norm_square': 631000486.6484375, 'tokens': 306}
{'loss': 282.0, 'grad_norm_square': 529050428.0, 'tokens': 343}
{'loss': 208.0, 'grad_norm_square': 362482513.421875, 'tokens': 230}
{'loss': 412.0, 'grad_norm_square': 923589209.8125, 'tokens': 438}
{'loss': 312.0, 'grad_norm_square': 373473557.5390625, 'tokens': 330}
{'loss': 486.0, 'grad_norm_square': 937053432.953125, 'tokens': 488}
{'loss': 300.0, 'grad_norm_square': 415640385.96875, 'tokens': 343}
{'loss': 412.0, 'grad_norm_square': 678767827.78125, 'tokens': 360}
{'loss': 245.0, 'grad_norm_square': 347702444.1640625, 'tokens': 227}
{'loss': 448.0, 'grad_norm_square': 609398605.5, 'tokens': 400}
{'loss': 308.0, 'grad_norm_square': 487245834.390625, 'tokens': 389}
{'loss': 352.0, 'grad_norm_square': 449031292.578125, 'tokens': 347}
{'loss': 306.0, 'grad_norm_square': 339917575.328125, 'tokens': 281}
{'loss': 221.0, 'grad_norm_square': 214599260.88085938, 'tokens': 299}
{'loss': 318.0, 'grad_norm_square': 356835218.4511719, 'tokens': 305}
{'loss': 424.0, 'grad_norm_square': 585640639.8984375, 'tokens': 304}
{'loss': 218.0, 'grad_norm_square': 252359099.46875, 'tokens': 289}
{'loss': 450.0, 'grad_norm_square': 430380143.25, 'tokens': 381}
{'loss': 326.0, 'grad_norm_square': 366029795.796875, 'tokens': 395}
{'loss': 264.0, 'grad_norm_square': 313332327.375, 'tokens': 267}
{'loss': 382.0, 'grad_norm_square': 400466631.5625, 'tokens': 299}
{'loss': 410.0, 'grad_norm_square': 676376200.75, 'tokens': 407}
{'loss': 358.0, 'grad_norm_square': 719345756.9375, 'tokens': 347}
{'loss': 220.0, 'grad_norm_square': 310430104.78125, 'tokens': 248}
{'loss': 398.0, 'grad_norm_square': 478628102.5, 'tokens': 309}
{'loss': 328.0, 'grad_norm_square': 262355112.625, 'tokens': 335}
{'loss': 388.0, 'grad_norm_square': 1816073803.0, 'tokens': 420}
{'loss': 296.0, 'grad_norm_square': 360741265.5, 'tokens': 293}
{'loss': 246.0, 'grad_norm_square': 208725414.5, 'tokens': 251}
{'loss': 364.0, 'grad_norm_square': 422187954.5703125, 'tokens': 348}
{'loss': 458.0, 'grad_norm_square': 351053121.515625, 'tokens': 336}
{'loss': 338.0, 'grad_norm_square': 303051725.21875, 'tokens': 334}
{'loss': 262.0, 'grad_norm_square': 251275635.75, 'tokens': 312}
{'loss': 420.0, 'grad_norm_square': 453878203.6875, 'tokens': 332}
{'loss': 246.0, 'grad_norm_square': 227527004.25, 'tokens': 272}
{'loss': 192.0, 'grad_norm_square': 218390828.625, 'tokens': 258}
{'loss': 368.0, 'grad_norm_square': 463150522.46875, 'tokens': 314}
{'loss': 216.0, 'grad_norm_square': 166161541.875, 'tokens': 261}
{'loss': 284.0, 'grad_norm_square': 280324171.9375, 'tokens': 291}
{'loss': 466.0, 'grad_norm_square': 1139652741.0, 'tokens': 383}
{'loss': 388.0, 'grad_norm_square': 362418186.921875, 'tokens': 323}
{'loss': 354.0, 'grad_norm_square': 510064590.859375, 'tokens': 350}
{'loss': 284.0, 'grad_norm_square': 232124721.875, 'tokens': 358}
{'loss': 264.0, 'grad_norm_square': 261295304.875, 'tokens': 240}
{'loss': 227.0, 'grad_norm_square': 312124661.125, 'tokens': 256}
{'loss': 318.0, 'grad_norm_square': 284441895.921875, 'tokens': 314}
{'loss': 230.0, 'grad_norm_square': 150464683.234375, 'tokens': 249}
{'loss': 368.0, 'grad_norm_square': 454565417.5, 'tokens': 352}
