{'model_params': 2506172416, 'peft_params': 10515456}
{'loss': 466.0, 'grad_norm_square': 269009813.21875, 'tokens': 319}
{'loss': 366.0, 'grad_norm_square': 126183227.34375, 'tokens': 252}
{'loss': 296.0, 'grad_norm_square': 142365225.234375, 'tokens': 311}
{'loss': 322.0, 'grad_norm_square': 131110783.0234375, 'tokens': 308}
{'loss': 488.0, 'grad_norm_square': 309469211.96875, 'tokens': 335}
{'loss': 620.0, 'grad_norm_square': 251058509.828125, 'tokens': 434}
{'loss': 374.0, 'grad_norm_square': 210515756.25, 'tokens': 378}
{'loss': 334.0, 'grad_norm_square': 99179917.9375, 'tokens': 299}
{'loss': 390.0, 'grad_norm_square': 171546559.09375, 'tokens': 377}
{'loss': 356.0, 'grad_norm_square': 130147504.5, 'tokens': 294}
{'loss': 280.0, 'grad_norm_square': 91541520.28125, 'tokens': 315}
{'loss': 296.0, 'grad_norm_square': 103119714.296875, 'tokens': 328}
{'loss': 370.0, 'grad_norm_square': 129595078.4375, 'tokens': 394}
{'loss': 288.0, 'grad_norm_square': 181826890.03125, 'tokens': 291}
{'loss': 270.0, 'grad_norm_square': 96284240.4296875, 'tokens': 274}
{'loss': 360.0, 'grad_norm_square': 190812417.90625, 'tokens': 342}
{'loss': 298.0, 'grad_norm_square': 143024429.375, 'tokens': 441}
{'loss': 356.0, 'grad_norm_square': 168753940.34375, 'tokens': 360}
{'loss': 330.0, 'grad_norm_square': 133978089.84375, 'tokens': 306}
{'loss': 272.0, 'grad_norm_square': 75613108.2265625, 'tokens': 343}
{'loss': 196.0, 'grad_norm_square': 66225419.515625, 'tokens': 230}
{'loss': 416.0, 'grad_norm_square': 253609145.484375, 'tokens': 438}
{'loss': 312.0, 'grad_norm_square': 99095048.109375, 'tokens': 330}
{'loss': 476.0, 'grad_norm_square': 204494747.171875, 'tokens': 488}
{'loss': 308.0, 'grad_norm_square': 114507459.875, 'tokens': 343}
{'loss': 416.0, 'grad_norm_square': 207667140.75, 'tokens': 360}
{'loss': 253.0, 'grad_norm_square': 130718968.59375, 'tokens': 227}
{'loss': 454.0, 'grad_norm_square': 181078586.65625, 'tokens': 400}
{'loss': 298.0, 'grad_norm_square': 133510947.0703125, 'tokens': 389}
{'loss': 352.0, 'grad_norm_square': 135009332.1796875, 'tokens': 347}
{'loss': 320.0, 'grad_norm_square': 2001615154.9375, 'tokens': 281}
{'loss': 231.0, 'grad_norm_square': 101445877.125, 'tokens': 299}
{'loss': 328.0, 'grad_norm_square': 211794682.921875, 'tokens': 305}
{'loss': 430.0, 'grad_norm_square': 219628036.5, 'tokens': 304}
{'loss': 222.0, 'grad_norm_square': 97576607.703125, 'tokens': 289}
{'loss': 456.0, 'grad_norm_square': 174414157.65625, 'tokens': 381}
{'loss': 352.0, 'grad_norm_square': 342383075.46875, 'tokens': 395}
{'loss': 258.0, 'grad_norm_square': 60076740.2109375, 'tokens': 267}
{'loss': 364.0, 'grad_norm_square': 147156787.875, 'tokens': 299}
{'loss': 408.0, 'grad_norm_square': 244926907.421875, 'tokens': 407}
{'loss': 348.0, 'grad_norm_square': 103026148.5, 'tokens': 347}
