{'model_params': 2506172416, 'peft_params': 9442048}
{'loss': 466.0, 'grad_norm_square': 67688684584960.0, 'tokens': 319}
{'loss': 30848.0, 'grad_norm_square': 3.894954874000481e+19, 'tokens': 252}
{'loss': 102400.0, 'grad_norm_square': 3.6864085165940326e+18, 'tokens': 311}
{'loss': 7520.0, 'grad_norm_square': 72184984761790.22, 'tokens': 308}
{'loss': 5728.0, 'grad_norm_square': 41670780806268.51, 'tokens': 335}
{'loss': 7072.0, 'grad_norm_square': 496520093310246.0, 'tokens': 434}
{'loss': 6272.0, 'grad_norm_square': 302041347490222.7, 'tokens': 378}
{'loss': 4048.0, 'grad_norm_square': 21763603680413.684, 'tokens': 299}
{'loss': 4512.0, 'grad_norm_square': 11727043945937.58, 'tokens': 377}
{'loss': 4032.0, 'grad_norm_square': 3118474519849.6987, 'tokens': 294}
{'loss': 3744.0, 'grad_norm_square': 3033770656008.7847, 'tokens': 315}
{'loss': 3760.0, 'grad_norm_square': 2611895901890.256, 'tokens': 328}
{'loss': 4704.0, 'grad_norm_square': 2315990317189.972, 'tokens': 394}
{'loss': 3040.0, 'grad_norm_square': 1347872198860.245, 'tokens': 291}
{'loss': 3312.0, 'grad_norm_square': 633395256731.1895, 'tokens': 274}
{'loss': 3392.0, 'grad_norm_square': 827588008453.1222, 'tokens': 342}
{'loss': 4896.0, 'grad_norm_square': 1026066150949.2948, 'tokens': 441}
{'loss': 3888.0, 'grad_norm_square': 639099717850.4707, 'tokens': 360}
{'loss': 3552.0, 'grad_norm_square': 480060452885.46545, 'tokens': 306}
{'loss': 3408.0, 'grad_norm_square': 428013473482.8768, 'tokens': 343}
{'loss': 2768.0, 'grad_norm_square': 346697001999.78015, 'tokens': 230}
{'loss': 5856.0, 'grad_norm_square': 1831312546651.2441, 'tokens': 438}
{'loss': 3744.0, 'grad_norm_square': 598117338140.29, 'tokens': 330}
{'loss': 6112.0, 'grad_norm_square': 1941102192726.4314, 'tokens': 488}
{'loss': 3728.0, 'grad_norm_square': 519838701462.9134, 'tokens': 343}
{'loss': 4016.0, 'grad_norm_square': 858667768864.7098, 'tokens': 360}
{'loss': 2480.0, 'grad_norm_square': 243568909066.85455, 'tokens': 227}
{'loss': 4736.0, 'grad_norm_square': 883327705910.9619, 'tokens': 400}
{'loss': 4000.0, 'grad_norm_square': 504194866825.98395, 'tokens': 389}
{'loss': 3744.0, 'grad_norm_square': 274362559243.4445, 'tokens': 347}
{'loss': 3280.0, 'grad_norm_square': 282915113132.2806, 'tokens': 281}
{'loss': 3200.0, 'grad_norm_square': 188983973015.18506, 'tokens': 299}
{'loss': 3616.0, 'grad_norm_square': 346914141581.7898, 'tokens': 305}
{'loss': 3808.0, 'grad_norm_square': 416736822798.0208, 'tokens': 304}
{'loss': 2848.0, 'grad_norm_square': 148685320931.7616, 'tokens': 289}
{'loss': 3872.0, 'grad_norm_square': 230923712422.07172, 'tokens': 381}
{'loss': 4032.0, 'grad_norm_square': 403011733210.6855, 'tokens': 395}
{'loss': 2784.0, 'grad_norm_square': 204347819576.6922, 'tokens': 267}
{'loss': 3168.0, 'grad_norm_square': 211778004180.9074, 'tokens': 299}
{'loss': 3952.0, 'grad_norm_square': 630096446995.0231, 'tokens': 407}
{'loss': 3872.0, 'grad_norm_square': 279503109353.66724, 'tokens': 347}
{'loss': 2624.0, 'grad_norm_square': 254070025768.2527, 'tokens': 248}
{'loss': 3216.0, 'grad_norm_square': 193782940678.04916, 'tokens': 309}
{'loss': 3088.0, 'grad_norm_square': 369718427050.72174, 'tokens': 335}
{'loss': 3904.0, 'grad_norm_square': 477517488015.34106, 'tokens': 420}
{'loss': 3088.0, 'grad_norm_square': 227017106103.14743, 'tokens': 293}
{'loss': 2320.0, 'grad_norm_square': 102518626697.74925, 'tokens': 251}
{'loss': 3600.0, 'grad_norm_square': 143715858475.35028, 'tokens': 348}
{'loss': 3360.0, 'grad_norm_square': 152303292803.76157, 'tokens': 336}
{'loss': 3152.0, 'grad_norm_square': 144193579619.07962, 'tokens': 334}
{'loss': 2704.0, 'grad_norm_square': 146877756483.83383, 'tokens': 312}
{'loss': 3376.0, 'grad_norm_square': 114951911945.61095, 'tokens': 332}
{'loss': 2640.0, 'grad_norm_square': 71886862961.89967, 'tokens': 272}
{'loss': 2416.0, 'grad_norm_square': 55382184681.351425, 'tokens': 258}
{'loss': 2928.0, 'grad_norm_square': 67763692637.95142, 'tokens': 314}
{'loss': 2240.0, 'grad_norm_square': 61387575649.61843, 'tokens': 261}
{'loss': 2880.0, 'grad_norm_square': 124265636355.4314, 'tokens': 291}
{'loss': 3984.0, 'grad_norm_square': 211988826247.34937, 'tokens': 383}
{'loss': 3184.0, 'grad_norm_square': 130160409791.16754, 'tokens': 323}
{'loss': 3040.0, 'grad_norm_square': 84025877706.32379, 'tokens': 350}
{'loss': 3280.0, 'grad_norm_square': 115459565027.18134, 'tokens': 358}
{'loss': 2288.0, 'grad_norm_square': 54870516074.499344, 'tokens': 240}
{'loss': 2528.0, 'grad_norm_square': 89194468842.62946, 'tokens': 256}
{'loss': 2768.0, 'grad_norm_square': 68058292115.28081, 'tokens': 314}
{'loss': 2400.0, 'grad_norm_square': 85905457026.26025, 'tokens': 249}
{'loss': 3472.0, 'grad_norm_square': 129684300132.09123, 'tokens': 352}
{'loss': 3488.0, 'grad_norm_square': 191704835846.22418, 'tokens': 330}
{'loss': 2416.0, 'grad_norm_square': 65689833369.904144, 'tokens': 243}
{'loss': 2272.0, 'grad_norm_square': 82276197692.38733, 'tokens': 292}
{'loss': 2800.0, 'grad_norm_square': 63507416929.59085, 'tokens': 293}
{'loss': 3040.0, 'grad_norm_square': 146596007043.66608, 'tokens': 327}
{'loss': 2928.0, 'grad_norm_square': 73239470482.1768, 'tokens': 310}
{'loss': 2400.0, 'grad_norm_square': 51230009697.55086, 'tokens': 254}
{'loss': 3504.0, 'grad_norm_square': 336405852432.1557, 'tokens': 433}
{'loss': 3520.0, 'grad_norm_square': 102316868682.75052, 'tokens': 352}
{'loss': 1808.0, 'grad_norm_square': 34992350836.9702, 'tokens': 206}
{'loss': 2576.0, 'grad_norm_square': 83607290394.3648, 'tokens': 243}
{'loss': 2880.0, 'grad_norm_square': 68882999873.82423, 'tokens': 312}
{'loss': 4160.0, 'grad_norm_square': 236850743687.08606, 'tokens': 374}
{'loss': 2640.0, 'grad_norm_square': 56950853649.766914, 'tokens': 279}
{'loss': 2624.0, 'grad_norm_square': 76270169649.9058, 'tokens': 286}
{'loss': 2576.0, 'grad_norm_square': 55627193169.43114, 'tokens': 288}
{'loss': 2656.0, 'grad_norm_square': 64852881666.00567, 'tokens': 270}
{'loss': 2880.0, 'grad_norm_square': 70939129225.8358, 'tokens': 309}
{'loss': 2928.0, 'grad_norm_square': 90360437394.63123, 'tokens': 319}
{'loss': 1856.0, 'grad_norm_square': 31528121800.8738, 'tokens': 210}
{'loss': 2960.0, 'grad_norm_square': 114478303299.90599, 'tokens': 347}
{'loss': 3120.0, 'grad_norm_square': 89539525570.40819, 'tokens': 336}
{'loss': 3648.0, 'grad_norm_square': 130613256741.08188, 'tokens': 375}
{'loss': 2192.0, 'grad_norm_square': 46839602529.49602, 'tokens': 237}
{'loss': 3824.0, 'grad_norm_square': 140874726404.05783, 'tokens': 464}
{'loss': 3408.0, 'grad_norm_square': 78316264706.03719, 'tokens': 354}
{'loss': 2704.0, 'grad_norm_square': 75919954465.98792, 'tokens': 300}
