{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.21319580078125, 'grad_norm_square': 43383808.0, 'tokens': 319}
{'loss': 387.48193359375, 'grad_norm_square': 25894139.46875, 'tokens': 252}
{'loss': 319.9710693359375, 'grad_norm_square': 25054775.5625, 'tokens': 311}
{'loss': 340.8744201660156, 'grad_norm_square': 17269976.265625, 'tokens': 308}
{'loss': 512.77490234375, 'grad_norm_square': 36677050.5, 'tokens': 335}
{'loss': 631.41015625, 'grad_norm_square': 34786611.25, 'tokens': 434}
{'loss': 391.2814636230469, 'grad_norm_square': 26283366.625, 'tokens': 378}
{'loss': 354.098876953125, 'grad_norm_square': 15101344.375, 'tokens': 299}
{'loss': 400.65679931640625, 'grad_norm_square': 26385989.25, 'tokens': 377}
{'loss': 381.65057373046875, 'grad_norm_square': 22787536.75, 'tokens': 294}
{'loss': 293.6226806640625, 'grad_norm_square': 16665060.625, 'tokens': 315}
{'loss': 304.6800537109375, 'grad_norm_square': 14009480.0, 'tokens': 328}
{'loss': 383.3788757324219, 'grad_norm_square': 21711413.75, 'tokens': 394}
{'loss': 288.0207824707031, 'grad_norm_square': 19559179.125, 'tokens': 291}
{'loss': 277.85498046875, 'grad_norm_square': 16075772.0, 'tokens': 274}
{'loss': 364.2583312988281, 'grad_norm_square': 24769950.0, 'tokens': 342}
{'loss': 293.6529541015625, 'grad_norm_square': 16389417.75, 'tokens': 441}
{'loss': 366.182861328125, 'grad_norm_square': 28671060.5, 'tokens': 360}
{'loss': 331.74371337890625, 'grad_norm_square': 20802053.0, 'tokens': 306}
{'loss': 279.19873046875, 'grad_norm_square': 16267234.75, 'tokens': 343}
{'loss': 205.95974731445312, 'grad_norm_square': 12163041.875, 'tokens': 230}
{'loss': 414.5685119628906, 'grad_norm_square': 31581217.5, 'tokens': 438}
{'loss': 309.0450744628906, 'grad_norm_square': 14376274.25, 'tokens': 330}
{'loss': 477.9897155761719, 'grad_norm_square': 30441059.0, 'tokens': 488}
{'loss': 301.8236083984375, 'grad_norm_square': 14618463.5, 'tokens': 343}
{'loss': 412.79339599609375, 'grad_norm_square': 21369536.0, 'tokens': 360}
{'loss': 247.63006591796875, 'grad_norm_square': 14114374.125, 'tokens': 227}
{'loss': 452.69403076171875, 'grad_norm_square': 24735904.5, 'tokens': 400}
{'loss': 302.2394714355469, 'grad_norm_square': 16959124.25, 'tokens': 389}
{'loss': 345.8577880859375, 'grad_norm_square': 16999313.75, 'tokens': 347}
{'loss': 305.8756103515625, 'grad_norm_square': 11838187.5, 'tokens': 281}
{'loss': 220.2454833984375, 'grad_norm_square': 8732157.25, 'tokens': 299}
{'loss': 319.5047912597656, 'grad_norm_square': 12182806.0, 'tokens': 305}
{'loss': 421.128662109375, 'grad_norm_square': 23906286.875, 'tokens': 304}
{'loss': 217.19891357421875, 'grad_norm_square': 9063083.625, 'tokens': 289}
{'loss': 450.3753967285156, 'grad_norm_square': 16926516.25, 'tokens': 381}
{'loss': 331.62567138671875, 'grad_norm_square': 13554789.25, 'tokens': 395}
{'loss': 258.0076599121094, 'grad_norm_square': 10641006.375, 'tokens': 267}
{'loss': 369.76019287109375, 'grad_norm_square': 14060427.875, 'tokens': 299}
{'loss': 396.4285888671875, 'grad_norm_square': 19752308.75, 'tokens': 407}
{'loss': 344.5942687988281, 'grad_norm_square': 13356899.5, 'tokens': 347}
{'loss': 221.53175354003906, 'grad_norm_square': 10169637.875, 'tokens': 248}
{'loss': 393.96356201171875, 'grad_norm_square': 14855055.5, 'tokens': 309}
{'loss': 330.76104736328125, 'grad_norm_square': 10548767.5, 'tokens': 335}
{'loss': 371.9487609863281, 'grad_norm_square': 30347772.25, 'tokens': 420}
{'loss': 301.3007507324219, 'grad_norm_square': 20422522.5, 'tokens': 293}
{'loss': 242.61892700195312, 'grad_norm_square': 7735386.0, 'tokens': 251}
{'loss': 365.83673095703125, 'grad_norm_square': 13829319.5, 'tokens': 348}
{'loss': 457.2951354980469, 'grad_norm_square': 13376673.75, 'tokens': 336}
{'loss': 333.1156005859375, 'grad_norm_square': 9749601.625, 'tokens': 334}
{'loss': 263.03466796875, 'grad_norm_square': 8968121.0, 'tokens': 312}
{'loss': 418.2054443359375, 'grad_norm_square': 18747060.5, 'tokens': 332}
{'loss': 243.83486938476562, 'grad_norm_square': 8222663.0, 'tokens': 272}
{'loss': 186.44686889648438, 'grad_norm_square': 10091258.625, 'tokens': 258}
{'loss': 371.3494873046875, 'grad_norm_square': 13701837.5, 'tokens': 314}
{'loss': 213.60426330566406, 'grad_norm_square': 6438801.25, 'tokens': 261}
{'loss': 284.97149658203125, 'grad_norm_square': 9924439.125, 'tokens': 291}
{'loss': 457.4193115234375, 'grad_norm_square': 22409879.0, 'tokens': 383}
{'loss': 388.15838623046875, 'grad_norm_square': 12703899.25, 'tokens': 323}
{'loss': 349.2639465332031, 'grad_norm_square': 14547402.375, 'tokens': 350}
{'loss': 283.5108642578125, 'grad_norm_square': 8687652.0, 'tokens': 358}
{'loss': 261.14471435546875, 'grad_norm_square': 9015539.0, 'tokens': 240}
{'loss': 222.6592254638672, 'grad_norm_square': 7591379.75, 'tokens': 256}
{'loss': 313.03826904296875, 'grad_norm_square': 10065396.75, 'tokens': 314}
{'loss': 229.5287628173828, 'grad_norm_square': 6693251.0, 'tokens': 249}
{'loss': 360.2934875488281, 'grad_norm_square': 17195555.5, 'tokens': 352}
{'loss': 350.7568359375, 'grad_norm_square': 14453068.25, 'tokens': 330}
{'loss': 261.0211181640625, 'grad_norm_square': 11516127.25, 'tokens': 243}
{'loss': 261.578857421875, 'grad_norm_square': 10152706.75, 'tokens': 292}
{'loss': 311.46112060546875, 'grad_norm_square': 10762087.375, 'tokens': 293}
{'loss': 291.990234375, 'grad_norm_square': 13798683.5, 'tokens': 327}
{'loss': 335.8767395019531, 'grad_norm_square': 9691164.75, 'tokens': 310}
{'loss': 266.37396240234375, 'grad_norm_square': 10042823.0, 'tokens': 254}
{'loss': 422.380126953125, 'grad_norm_square': 15204890.5, 'tokens': 433}
{'loss': 402.79034423828125, 'grad_norm_square': 11066417.75, 'tokens': 352}
{'loss': 204.1694793701172, 'grad_norm_square': 7845744.0, 'tokens': 206}
{'loss': 281.4212646484375, 'grad_norm_square': 11390649.75, 'tokens': 243}
{'loss': 303.6578369140625, 'grad_norm_square': 11913711.0, 'tokens': 312}
{'loss': 436.94317626953125, 'grad_norm_square': 18107011.0, 'tokens': 374}
{'loss': 318.1346435546875, 'grad_norm_square': 12371632.25, 'tokens': 279}
{'loss': 217.87753295898438, 'grad_norm_square': 6485234.75, 'tokens': 286}
{'loss': 237.2537841796875, 'grad_norm_square': 8231907.0, 'tokens': 288}
{'loss': 265.875244140625, 'grad_norm_square': 7319090.0, 'tokens': 270}
{'loss': 323.4643859863281, 'grad_norm_square': 8084327.0, 'tokens': 309}
{'loss': 305.06829833984375, 'grad_norm_square': 9422975.0, 'tokens': 319}
{'loss': 186.69544982910156, 'grad_norm_square': 4540611.5, 'tokens': 210}
{'loss': 280.7857666015625, 'grad_norm_square': 10204292.5, 'tokens': 347}
{'loss': 226.79312133789062, 'grad_norm_square': 6783310.75, 'tokens': 336}
{'loss': 354.68231201171875, 'grad_norm_square': 14245793.0, 'tokens': 375}
{'loss': 201.86221313476562, 'grad_norm_square': 9126878.75, 'tokens': 237}
{'loss': 504.8369140625, 'grad_norm_square': 18812937.0, 'tokens': 464}
{'loss': 275.8326416015625, 'grad_norm_square': 8301827.5, 'tokens': 354}
{'loss': 278.3525390625, 'grad_norm_square': 7585152.0, 'tokens': 300}
{'loss': 303.7416076660156, 'grad_norm_square': 9969056.25, 'tokens': 419}
{'loss': 310.2936706542969, 'grad_norm_square': 14096037.0, 'tokens': 338}
{'loss': 312.56622314453125, 'grad_norm_square': 7794598.75, 'tokens': 314}
{'loss': 398.2768249511719, 'grad_norm_square': 12331212.0, 'tokens': 334}
{'loss': 330.0810241699219, 'grad_norm_square': 8295646.25, 'tokens': 354}
{'loss': 468.0298767089844, 'grad_norm_square': 18920482.0, 'tokens': 389}
{'loss': 269.7964172363281, 'grad_norm_square': 6838316.75, 'tokens': 348}
{'loss': 330.0506591796875, 'grad_norm_square': 14043527.0, 'tokens': 431}
{'loss': 237.05567932128906, 'grad_norm_square': 6380043.0, 'tokens': 254}
{'loss': 317.62078857421875, 'grad_norm_square': 8969529.0, 'tokens': 408}
{'loss': 339.2807312011719, 'grad_norm_square': 14701683.5, 'tokens': 378}
{'loss': 288.65960693359375, 'grad_norm_square': 8885503.5, 'tokens': 412}
{'loss': 332.2972412109375, 'grad_norm_square': 8858483.25, 'tokens': 319}
{'loss': 353.59552001953125, 'grad_norm_square': 9264726.5, 'tokens': 389}
{'loss': 388.911376953125, 'grad_norm_square': 11550675.5, 'tokens': 379}
{'loss': 178.42092895507812, 'grad_norm_square': 4264880.125, 'tokens': 230}
{'loss': 233.4379119873047, 'grad_norm_square': 5693069.75, 'tokens': 328}
{'loss': 264.884033203125, 'grad_norm_square': 21849141.0, 'tokens': 279}
{'loss': 250.64151000976562, 'grad_norm_square': 10310512.5, 'tokens': 289}
{'loss': 335.048095703125, 'grad_norm_square': 9784324.5, 'tokens': 406}
{'loss': 289.13525390625, 'grad_norm_square': 8223185.0, 'tokens': 284}
{'loss': 365.89239501953125, 'grad_norm_square': 9531646.5, 'tokens': 300}
{'loss': 267.7492980957031, 'grad_norm_square': 9102217.25, 'tokens': 263}
{'loss': 312.6029052734375, 'grad_norm_square': 9662332.5, 'tokens': 315}
{'loss': 304.24365234375, 'grad_norm_square': 9582778.0, 'tokens': 289}
{'loss': 268.55548095703125, 'grad_norm_square': 7061870.75, 'tokens': 287}
{'loss': 489.560302734375, 'grad_norm_square': 21599821.5, 'tokens': 445}
{'loss': 293.3927307128906, 'grad_norm_square': 7729990.5, 'tokens': 312}
{'loss': 334.0893859863281, 'grad_norm_square': 17173018.0, 'tokens': 386}
{'loss': 196.3914337158203, 'grad_norm_square': 8355987.25, 'tokens': 246}
