{'model_params': 2506172416, 'peft_params': 1263584}
{'loss': 466.0, 'grad_norm_square': 1605632000.0, 'tokens': 319}
{'loss': 382.0, 'grad_norm_square': 709785964.375, 'tokens': 252}
{'loss': 308.0, 'grad_norm_square': 624248694.75, 'tokens': 311}
{'loss': 338.0, 'grad_norm_square': 784183964.0, 'tokens': 308}
{'loss': 508.0, 'grad_norm_square': 1894067660.0, 'tokens': 335}
{'loss': 632.0, 'grad_norm_square': 1117772230.0, 'tokens': 434}
{'loss': 392.0, 'grad_norm_square': 1001875588.0, 'tokens': 378}
{'loss': 352.0, 'grad_norm_square': 738602460.0, 'tokens': 299}
{'loss': 396.0, 'grad_norm_square': 1000696576.0, 'tokens': 377}
{'loss': 362.0, 'grad_norm_square': 830073782.0, 'tokens': 294}
{'loss': 286.0, 'grad_norm_square': 694866582.0, 'tokens': 315}
{'loss': 294.0, 'grad_norm_square': 645802034.0, 'tokens': 328}
{'loss': 376.0, 'grad_norm_square': 1040552556.0, 'tokens': 394}
{'loss': 298.0, 'grad_norm_square': 1476345748.0, 'tokens': 291}
{'loss': 268.0, 'grad_norm_square': 661224288.0, 'tokens': 274}
{'loss': 370.0, 'grad_norm_square': 1230273424.0, 'tokens': 342}
{'loss': 300.0, 'grad_norm_square': 1075483910.0, 'tokens': 441}
{'loss': 360.0, 'grad_norm_square': 953639640.0, 'tokens': 360}
{'loss': 330.0, 'grad_norm_square': 801098072.0, 'tokens': 306}
{'loss': 274.0, 'grad_norm_square': 451186978.0, 'tokens': 343}
{'loss': 207.0, 'grad_norm_square': 421971894.0, 'tokens': 230}
{'loss': 416.0, 'grad_norm_square': 1635384408.0, 'tokens': 438}
{'loss': 312.0, 'grad_norm_square': 440344730.0, 'tokens': 330}
{'loss': 480.0, 'grad_norm_square': 1097636480.0, 'tokens': 488}
{'loss': 310.0, 'grad_norm_square': 599753400.0, 'tokens': 343}
{'loss': 408.0, 'grad_norm_square': 1048110232.0, 'tokens': 360}
{'loss': 244.0, 'grad_norm_square': 835117960.0, 'tokens': 227}
{'loss': 454.0, 'grad_norm_square': 796229616.0, 'tokens': 400}
{'loss': 300.0, 'grad_norm_square': 595264830.0, 'tokens': 389}
{'loss': 348.0, 'grad_norm_square': 576526728.0, 'tokens': 347}
{'loss': 304.0, 'grad_norm_square': 404384364.0, 'tokens': 281}
{'loss': 220.0, 'grad_norm_square': 346768751.0, 'tokens': 299}
{'loss': 320.0, 'grad_norm_square': 438906512.0, 'tokens': 305}
{'loss': 422.0, 'grad_norm_square': 931058872.0, 'tokens': 304}
{'loss': 217.0, 'grad_norm_square': 308133196.0, 'tokens': 289}
{'loss': 456.0, 'grad_norm_square': 687684784.0, 'tokens': 381}
{'loss': 330.0, 'grad_norm_square': 719624176.0, 'tokens': 395}
{'loss': 268.0, 'grad_norm_square': 283100486.0, 'tokens': 267}
{'loss': 372.0, 'grad_norm_square': 657544704.0, 'tokens': 299}
{'loss': 400.0, 'grad_norm_square': 697900328.0, 'tokens': 407}
{'loss': 354.0, 'grad_norm_square': 1238037948.0, 'tokens': 347}
{'loss': 225.0, 'grad_norm_square': 328764554.0, 'tokens': 248}
{'loss': 408.0, 'grad_norm_square': 760249240.0, 'tokens': 309}
{'loss': 336.0, 'grad_norm_square': 455741640.0, 'tokens': 335}
{'loss': 394.0, 'grad_norm_square': 1224340020.0, 'tokens': 420}
{'loss': 302.0, 'grad_norm_square': 351201392.0, 'tokens': 293}
{'loss': 246.0, 'grad_norm_square': 270244226.0, 'tokens': 251}
{'loss': 370.0, 'grad_norm_square': 422752992.0, 'tokens': 348}
{'loss': 458.0, 'grad_norm_square': 424381120.0, 'tokens': 336}
{'loss': 340.0, 'grad_norm_square': 352868072.0, 'tokens': 334}
{'loss': 266.0, 'grad_norm_square': 279660552.0, 'tokens': 312}
{'loss': 422.0, 'grad_norm_square': 484866552.0, 'tokens': 332}
{'loss': 247.0, 'grad_norm_square': 271277662.0, 'tokens': 272}
{'loss': 195.0, 'grad_norm_square': 248857554.0, 'tokens': 258}
{'loss': 378.0, 'grad_norm_square': 395979240.0, 'tokens': 314}
{'loss': 214.0, 'grad_norm_square': 208512178.0, 'tokens': 261}
{'loss': 298.0, 'grad_norm_square': 384583784.0, 'tokens': 291}
{'loss': 448.0, 'grad_norm_square': 683802208.0, 'tokens': 383}
{'loss': 386.0, 'grad_norm_square': 414687016.0, 'tokens': 323}
{'loss': 350.0, 'grad_norm_square': 443249048.0, 'tokens': 350}
{'loss': 278.0, 'grad_norm_square': 272401604.0, 'tokens': 358}
{'loss': 262.0, 'grad_norm_square': 300008380.0, 'tokens': 240}
{'loss': 229.0, 'grad_norm_square': 274210088.0, 'tokens': 256}
{'loss': 316.0, 'grad_norm_square': 302173690.0, 'tokens': 314}
{'loss': 230.0, 'grad_norm_square': 199855244.0, 'tokens': 249}
{'loss': 372.0, 'grad_norm_square': 603245680.0, 'tokens': 352}
{'loss': 352.0, 'grad_norm_square': 577378144.0, 'tokens': 330}
{'loss': 262.0, 'grad_norm_square': 366608780.0, 'tokens': 243}
{'loss': 260.0, 'grad_norm_square': 260768098.0, 'tokens': 292}
{'loss': 312.0, 'grad_norm_square': 334210866.0, 'tokens': 293}
{'loss': 304.0, 'grad_norm_square': 503804196.0, 'tokens': 327}
{'loss': 346.0, 'grad_norm_square': 351069184.0, 'tokens': 310}
{'loss': 272.0, 'grad_norm_square': 449974904.0, 'tokens': 254}
{'loss': 432.0, 'grad_norm_square': 477508900.0, 'tokens': 433}
{'loss': 400.0, 'grad_norm_square': 330810500.0, 'tokens': 352}
{'loss': 204.0, 'grad_norm_square': 233341966.0, 'tokens': 206}
{'loss': 290.0, 'grad_norm_square': 413544576.0, 'tokens': 243}
{'loss': 306.0, 'grad_norm_square': 358155180.0, 'tokens': 312}
{'loss': 438.0, 'grad_norm_square': 446926624.0, 'tokens': 374}
{'loss': 318.0, 'grad_norm_square': 360372124.0, 'tokens': 279}
{'loss': 217.0, 'grad_norm_square': 172984376.0, 'tokens': 286}
{'loss': 243.0, 'grad_norm_square': 252821540.0, 'tokens': 288}
{'loss': 264.0, 'grad_norm_square': 205880186.0, 'tokens': 270}
{'loss': 326.0, 'grad_norm_square': 219187260.0, 'tokens': 309}
