{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.0, 'grad_norm_square': 7051432.0, 'tokens': 319}
{'loss': 414.0, 'grad_norm_square': 6369952.314473271, 'tokens': 252}
{'loss': 360.0, 'grad_norm_square': 9079600.870266914, 'tokens': 311}
{'loss': 388.0, 'grad_norm_square': 4328873.217246532, 'tokens': 308}
{'loss': 552.0, 'grad_norm_square': 5609745.894189835, 'tokens': 335}
{'loss': 652.0, 'grad_norm_square': 4356480.803628445, 'tokens': 434}
{'loss': 416.0, 'grad_norm_square': 3837944.966529846, 'tokens': 378}
{'loss': 394.0, 'grad_norm_square': 2814145.1795773506, 'tokens': 299}
{'loss': 434.0, 'grad_norm_square': 4095105.1739435196, 'tokens': 377}
{'loss': 420.0, 'grad_norm_square': 2930088.8666472435, 'tokens': 294}
{'loss': 336.0, 'grad_norm_square': 2291741.1890535355, 'tokens': 315}
{'loss': 358.0, 'grad_norm_square': 2532625.6832094193, 'tokens': 328}
{'loss': 426.0, 'grad_norm_square': 2950569.283516884, 'tokens': 394}
{'loss': 336.0, 'grad_norm_square': 3062794.7568912506, 'tokens': 291}
{'loss': 334.0, 'grad_norm_square': 2307158.051548958, 'tokens': 274}
{'loss': 424.0, 'grad_norm_square': 3973026.49031353, 'tokens': 342}
{'loss': 336.0, 'grad_norm_square': 2104406.02964592, 'tokens': 441}
{'loss': 436.0, 'grad_norm_square': 3324570.8724746704, 'tokens': 360}
{'loss': 380.0, 'grad_norm_square': 2633577.918685913, 'tokens': 306}
{'loss': 308.0, 'grad_norm_square': 1658906.0586957932, 'tokens': 343}
{'loss': 262.0, 'grad_norm_square': 1693626.9325361252, 'tokens': 230}
{'loss': 474.0, 'grad_norm_square': 7916094.941745758, 'tokens': 438}
{'loss': 358.0, 'grad_norm_square': 2585391.945684433, 'tokens': 330}
{'loss': 532.0, 'grad_norm_square': 5900236.592777252, 'tokens': 488}
{'loss': 338.0, 'grad_norm_square': 2399887.889942169, 'tokens': 343}
{'loss': 432.0, 'grad_norm_square': 3076779.1414661407, 'tokens': 360}
{'loss': 278.0, 'grad_norm_square': 2167293.150539398, 'tokens': 227}
{'loss': 474.0, 'grad_norm_square': 3321508.152683258, 'tokens': 400}
{'loss': 322.0, 'grad_norm_square': 2266456.471311569, 'tokens': 389}
{'loss': 384.0, 'grad_norm_square': 2989436.8531913757, 'tokens': 347}
{'loss': 330.0, 'grad_norm_square': 2041318.6233158112, 'tokens': 281}
{'loss': 240.0, 'grad_norm_square': 1889746.379486084, 'tokens': 299}
{'loss': 356.0, 'grad_norm_square': 2258081.171760559, 'tokens': 305}
{'loss': 426.0, 'grad_norm_square': 3136323.327594757, 'tokens': 304}
{'loss': 232.0, 'grad_norm_square': 1823965.9519863129, 'tokens': 289}
{'loss': 484.0, 'grad_norm_square': 3464828.7524108887, 'tokens': 381}
{'loss': 354.0, 'grad_norm_square': 3339228.7014579773, 'tokens': 395}
{'loss': 274.0, 'grad_norm_square': 1689292.7058353424, 'tokens': 267}
{'loss': 394.0, 'grad_norm_square': 2509363.9666900635, 'tokens': 299}
{'loss': 424.0, 'grad_norm_square': 3940956.691230774, 'tokens': 407}
{'loss': 374.0, 'grad_norm_square': 2886861.590297699, 'tokens': 347}
{'loss': 235.0, 'grad_norm_square': 1661602.2335472107, 'tokens': 248}
{'loss': 404.0, 'grad_norm_square': 3278003.8701324463, 'tokens': 309}
{'loss': 352.0, 'grad_norm_square': 2426056.7711811066, 'tokens': 335}
{'loss': 388.0, 'grad_norm_square': 4632482.793422699, 'tokens': 420}
{'loss': 308.0, 'grad_norm_square': 2436175.7922668457, 'tokens': 293}
{'loss': 266.0, 'grad_norm_square': 2025871.45595932, 'tokens': 251}
{'loss': 370.0, 'grad_norm_square': 2481199.581302643, 'tokens': 348}
{'loss': 462.0, 'grad_norm_square': 3772331.270462036, 'tokens': 336}
{'loss': 348.0, 'grad_norm_square': 2214215.392868042, 'tokens': 334}
{'loss': 276.0, 'grad_norm_square': 1819243.533147812, 'tokens': 312}
{'loss': 442.0, 'grad_norm_square': 3319426.9799365997, 'tokens': 332}
{'loss': 255.0, 'grad_norm_square': 1590700.001947403, 'tokens': 272}
{'loss': 199.0, 'grad_norm_square': 1832693.534488678, 'tokens': 258}
{'loss': 388.0, 'grad_norm_square': 2538115.3475761414, 'tokens': 314}
{'loss': 216.0, 'grad_norm_square': 1079699.335887909, 'tokens': 261}
{'loss': 298.0, 'grad_norm_square': 2814762.8958091736, 'tokens': 291}
{'loss': 468.0, 'grad_norm_square': 3922982.8980941772, 'tokens': 383}
{'loss': 400.0, 'grad_norm_square': 3131022.742210388, 'tokens': 323}
{'loss': 362.0, 'grad_norm_square': 2420237.9424705505, 'tokens': 350}
{'loss': 290.0, 'grad_norm_square': 2089593.984828949, 'tokens': 358}
{'loss': 268.0, 'grad_norm_square': 1780705.7472286224, 'tokens': 240}
{'loss': 230.0, 'grad_norm_square': 1516765.8799934387, 'tokens': 256}
{'loss': 316.0, 'grad_norm_square': 1956868.2154541016, 'tokens': 314}
{'loss': 236.0, 'grad_norm_square': 1276841.2552928925, 'tokens': 249}
{'loss': 372.0, 'grad_norm_square': 3197479.030380249, 'tokens': 352}
{'loss': 368.0, 'grad_norm_square': 3008552.813621521, 'tokens': 330}
