{'model_params': 2506172416, 'peft_params': 10515456}
{'loss': 466.0, 'grad_norm_square': 3492269.21875, 'tokens': 319}
{'loss': 428.0, 'grad_norm_square': 3980583.2632600516, 'tokens': 252}
{'loss': 386.0, 'grad_norm_square': 7414643.071802378, 'tokens': 311}
{'loss': 420.0, 'grad_norm_square': 3272119.8754677773, 'tokens': 308}
{'loss': 596.0, 'grad_norm_square': 4080105.260073185, 'tokens': 335}
{'loss': 684.0, 'grad_norm_square': 3042199.922282219, 'tokens': 434}
{'loss': 452.0, 'grad_norm_square': 2580763.1067364216, 'tokens': 378}
{'loss': 442.0, 'grad_norm_square': 2335557.4924087524, 'tokens': 299}
{'loss': 496.0, 'grad_norm_square': 7678695.438132763, 'tokens': 377}
{'loss': 464.0, 'grad_norm_square': 2365714.506072521, 'tokens': 294}
{'loss': 394.0, 'grad_norm_square': 2694810.2477178574, 'tokens': 315}
{'loss': 418.0, 'grad_norm_square': 2510333.6427402496, 'tokens': 328}
{'loss': 474.0, 'grad_norm_square': 2072313.9631295204, 'tokens': 394}
{'loss': 406.0, 'grad_norm_square': 6216540.470424175, 'tokens': 291}
{'loss': 384.0, 'grad_norm_square': 1794625.0060405731, 'tokens': 274}
{'loss': 468.0, 'grad_norm_square': 2443148.1691064835, 'tokens': 342}
{'loss': 388.0, 'grad_norm_square': 1725872.3415527344, 'tokens': 441}
{'loss': 488.0, 'grad_norm_square': 1877987.1038627625, 'tokens': 360}
{'loss': 426.0, 'grad_norm_square': 2005844.3367042542, 'tokens': 306}
{'loss': 358.0, 'grad_norm_square': 1527698.9366288185, 'tokens': 343}
{'loss': 316.0, 'grad_norm_square': 1244857.2530384064, 'tokens': 230}
{'loss': 528.0, 'grad_norm_square': 3237611.483882904, 'tokens': 438}
{'loss': 406.0, 'grad_norm_square': 1655202.8204460144, 'tokens': 330}
{'loss': 588.0, 'grad_norm_square': 3117992.044139862, 'tokens': 488}
{'loss': 390.0, 'grad_norm_square': 2335420.0046453476, 'tokens': 343}
{'loss': 476.0, 'grad_norm_square': 1698936.6698055267, 'tokens': 360}
{'loss': 326.0, 'grad_norm_square': 1253794.3184084892, 'tokens': 227}
{'loss': 520.0, 'grad_norm_square': 1888802.7636985779, 'tokens': 400}
{'loss': 370.0, 'grad_norm_square': 1274986.7879743576, 'tokens': 389}
{'loss': 438.0, 'grad_norm_square': 1453892.022286415, 'tokens': 347}
{'loss': 376.0, 'grad_norm_square': 1105305.5282430649, 'tokens': 281}
{'loss': 296.0, 'grad_norm_square': 1031569.7382106781, 'tokens': 299}
{'loss': 412.0, 'grad_norm_square': 1304983.9261713028, 'tokens': 305}
{'loss': 476.0, 'grad_norm_square': 1728236.1513023376, 'tokens': 304}
{'loss': 282.0, 'grad_norm_square': 910688.4172525406, 'tokens': 289}
{'loss': 540.0, 'grad_norm_square': 1982667.1337738037, 'tokens': 381}
{'loss': 410.0, 'grad_norm_square': 1372902.008693695, 'tokens': 395}
{'loss': 326.0, 'grad_norm_square': 1038645.2583594322, 'tokens': 267}
{'loss': 446.0, 'grad_norm_square': 1332896.120880127, 'tokens': 299}
{'loss': 478.0, 'grad_norm_square': 2238628.9974327087, 'tokens': 407}
{'loss': 430.0, 'grad_norm_square': 1599991.2317695618, 'tokens': 347}
{'loss': 284.0, 'grad_norm_square': 786215.6476259232, 'tokens': 248}
{'loss': 454.0, 'grad_norm_square': 1621964.093952179, 'tokens': 309}
{'loss': 410.0, 'grad_norm_square': 1230831.94881773, 'tokens': 335}
{'loss': 452.0, 'grad_norm_square': 2356784.308631897, 'tokens': 420}
{'loss': 354.0, 'grad_norm_square': 1415062.4560565948, 'tokens': 293}
{'loss': 328.0, 'grad_norm_square': 1340056.7049856186, 'tokens': 251}
{'loss': 416.0, 'grad_norm_square': 1322070.0013961792, 'tokens': 348}
{'loss': 508.0, 'grad_norm_square': 1395073.3564510345, 'tokens': 336}
{'loss': 410.0, 'grad_norm_square': 1395433.5029830933, 'tokens': 334}
{'loss': 332.0, 'grad_norm_square': 1145130.2644491196, 'tokens': 312}
{'loss': 490.0, 'grad_norm_square': 1389115.5823478699, 'tokens': 332}
{'loss': 314.0, 'grad_norm_square': 854500.6436128616, 'tokens': 272}
{'loss': 255.0, 'grad_norm_square': 982727.9443645477, 'tokens': 258}
{'loss': 450.0, 'grad_norm_square': 1376439.2791156769, 'tokens': 314}
{'loss': 264.0, 'grad_norm_square': 631860.3319950104, 'tokens': 261}
{'loss': 360.0, 'grad_norm_square': 1419615.5173282623, 'tokens': 291}
{'loss': 508.0, 'grad_norm_square': 1886338.1491394043, 'tokens': 383}
{'loss': 454.0, 'grad_norm_square': 1485195.1256084442, 'tokens': 323}
{'loss': 410.0, 'grad_norm_square': 1446028.4080810547, 'tokens': 350}
{'loss': 330.0, 'grad_norm_square': 1083448.562634468, 'tokens': 358}
{'loss': 322.0, 'grad_norm_square': 843475.4782371521, 'tokens': 240}
{'loss': 278.0, 'grad_norm_square': 835540.023897171, 'tokens': 256}
{'loss': 362.0, 'grad_norm_square': 1148771.6699962616, 'tokens': 314}
{'loss': 282.0, 'grad_norm_square': 788683.4228982925, 'tokens': 249}
{'loss': 420.0, 'grad_norm_square': 1751561.2852783203, 'tokens': 352}
{'loss': 428.0, 'grad_norm_square': 1792961.7356987, 'tokens': 330}
{'loss': 308.0, 'grad_norm_square': 903662.2768058777, 'tokens': 243}
{'loss': 330.0, 'grad_norm_square': 1493417.9647579193, 'tokens': 292}
{'loss': 366.0, 'grad_norm_square': 1289085.8824310303, 'tokens': 293}
{'loss': 370.0, 'grad_norm_square': 1286714.2660312653, 'tokens': 327}
{'loss': 380.0, 'grad_norm_square': 1557812.6637392044, 'tokens': 310}
{'loss': 352.0, 'grad_norm_square': 1443804.5777435303, 'tokens': 254}
{'loss': 498.0, 'grad_norm_square': 1990942.1921749115, 'tokens': 433}
{'loss': 432.0, 'grad_norm_square': 1040398.2998228073, 'tokens': 352}
{'loss': 258.0, 'grad_norm_square': 681488.6228790283, 'tokens': 206}
{'loss': 336.0, 'grad_norm_square': 1225318.6696872711, 'tokens': 243}
{'loss': 356.0, 'grad_norm_square': 1367964.1998023987, 'tokens': 312}
{'loss': 478.0, 'grad_norm_square': 1821709.0801429749, 'tokens': 374}
{'loss': 350.0, 'grad_norm_square': 1385171.0917110443, 'tokens': 279}
{'loss': 255.0, 'grad_norm_square': 887236.9542589188, 'tokens': 286}
{'loss': 278.0, 'grad_norm_square': 1212200.7766532898, 'tokens': 288}
{'loss': 300.0, 'grad_norm_square': 831589.0808639526, 'tokens': 270}
{'loss': 362.0, 'grad_norm_square': 907001.8917751312, 'tokens': 309}
{'loss': 358.0, 'grad_norm_square': 1410232.6849193573, 'tokens': 319}
{'loss': 246.0, 'grad_norm_square': 647174.9419155121, 'tokens': 210}
{'loss': 314.0, 'grad_norm_square': 946499.1638183594, 'tokens': 347}
{'loss': 290.0, 'grad_norm_square': 978250.1384124756, 'tokens': 336}
{'loss': 396.0, 'grad_norm_square': 1489342.349243164, 'tokens': 375}
{'loss': 256.0, 'grad_norm_square': 1023937.6172065735, 'tokens': 237}
{'loss': 544.0, 'grad_norm_square': 1842818.6453933716, 'tokens': 464}
{'loss': 342.0, 'grad_norm_square': 1228027.9650306702, 'tokens': 354}
{'loss': 352.0, 'grad_norm_square': 1342798.6208877563, 'tokens': 300}
{'loss': 346.0, 'grad_norm_square': 1273147.926604271, 'tokens': 419}
{'loss': 340.0, 'grad_norm_square': 1304818.132736206, 'tokens': 338}
{'loss': 350.0, 'grad_norm_square': 1123369.9756069183, 'tokens': 314}
{'loss': 426.0, 'grad_norm_square': 1087163.3619937897, 'tokens': 334}
{'loss': 372.0, 'grad_norm_square': 969408.1221246719, 'tokens': 354}
{'loss': 540.0, 'grad_norm_square': 2203469.662349701, 'tokens': 389}
{'loss': 310.0, 'grad_norm_square': 727327.374660492, 'tokens': 348}
{'loss': 370.0, 'grad_norm_square': 1485736.0731391907, 'tokens': 431}
{'loss': 292.0, 'grad_norm_square': 905626.2618017197, 'tokens': 254}
{'loss': 360.0, 'grad_norm_square': 1324832.4582901, 'tokens': 408}
{'loss': 384.0, 'grad_norm_square': 1636056.1309242249, 'tokens': 378}
{'loss': 334.0, 'grad_norm_square': 1288046.2220554352, 'tokens': 412}
{'loss': 372.0, 'grad_norm_square': 998753.1943788528, 'tokens': 319}
{'loss': 400.0, 'grad_norm_square': 1228319.1225738525, 'tokens': 389}
{'loss': 432.0, 'grad_norm_square': 1470478.4253826141, 'tokens': 379}
{'loss': 209.0, 'grad_norm_square': 802919.9729986191, 'tokens': 230}
{'loss': 274.0, 'grad_norm_square': 824843.3061175346, 'tokens': 328}
{'loss': 298.0, 'grad_norm_square': 1655830.0951690674, 'tokens': 279}
{'loss': 286.0, 'grad_norm_square': 1171975.1889801025, 'tokens': 289}
{'loss': 390.0, 'grad_norm_square': 1444799.6802053452, 'tokens': 406}
{'loss': 316.0, 'grad_norm_square': 1294942.535996437, 'tokens': 284}
{'loss': 406.0, 'grad_norm_square': 1111977.9448127747, 'tokens': 300}
{'loss': 282.0, 'grad_norm_square': 799288.2098741531, 'tokens': 263}
{'loss': 350.0, 'grad_norm_square': 1222449.1077842712, 'tokens': 315}
{'loss': 332.0, 'grad_norm_square': 1357248.2492694855, 'tokens': 289}
{'loss': 298.0, 'grad_norm_square': 962015.2176475525, 'tokens': 287}
{'loss': 544.0, 'grad_norm_square': 2532961.101486206, 'tokens': 445}
{'loss': 334.0, 'grad_norm_square': 1087158.1426086426, 'tokens': 312}
{'loss': 372.0, 'grad_norm_square': 1875039.0127372742, 'tokens': 386}
{'loss': 233.0, 'grad_norm_square': 1050061.0838832855, 'tokens': 246}
{'loss': 396.0, 'grad_norm_square': 1336484.0283317566, 'tokens': 366}
