{'model_params': 2506172416, 'peft_params': 1256696}
{'loss': 466.0, 'grad_norm_square': 117374976.0, 'tokens': 319}
{'loss': 410.0, 'grad_norm_square': 92712166.6875, 'tokens': 252}
{'loss': 348.0, 'grad_norm_square': 130862887.625, 'tokens': 311}
{'loss': 366.0, 'grad_norm_square': 82898185.53125, 'tokens': 308}
{'loss': 528.0, 'grad_norm_square': 143943793.5, 'tokens': 335}
{'loss': 636.0, 'grad_norm_square': 115350392.125, 'tokens': 434}
{'loss': 402.0, 'grad_norm_square': 114152849.6875, 'tokens': 378}
{'loss': 366.0, 'grad_norm_square': 79658394.8125, 'tokens': 299}
{'loss': 412.0, 'grad_norm_square': 147506380.375, 'tokens': 377}
{'loss': 394.0, 'grad_norm_square': 149823034.625, 'tokens': 294}
{'loss': 306.0, 'grad_norm_square': 128413341.0, 'tokens': 315}
{'loss': 308.0, 'grad_norm_square': 127887133.625, 'tokens': 328}
{'loss': 400.0, 'grad_norm_square': 210055685.5, 'tokens': 394}
{'loss': 292.0, 'grad_norm_square': 209209632.75, 'tokens': 291}
{'loss': 278.0, 'grad_norm_square': 130784230.125, 'tokens': 274}
{'loss': 376.0, 'grad_norm_square': 266667187.5, 'tokens': 342}
{'loss': 302.0, 'grad_norm_square': 268237923.5, 'tokens': 441}
{'loss': 358.0, 'grad_norm_square': 188616434.75, 'tokens': 360}
{'loss': 332.0, 'grad_norm_square': 168434053.0, 'tokens': 306}
{'loss': 280.0, 'grad_norm_square': 117989965.0, 'tokens': 343}
{'loss': 209.0, 'grad_norm_square': 101035223.625, 'tokens': 230}
{'loss': 420.0, 'grad_norm_square': 235936805.0, 'tokens': 438}
{'loss': 314.0, 'grad_norm_square': 96118329.5625, 'tokens': 330}
{'loss': 488.0, 'grad_norm_square': 213458632.5, 'tokens': 488}
{'loss': 302.0, 'grad_norm_square': 108357763.5, 'tokens': 343}
{'loss': 404.0, 'grad_norm_square': 175095071.0, 'tokens': 360}
{'loss': 254.0, 'grad_norm_square': 324294663.75, 'tokens': 227}
{'loss': 448.0, 'grad_norm_square': 141375261.25, 'tokens': 400}
{'loss': 302.0, 'grad_norm_square': 111465025.25, 'tokens': 389}
{'loss': 348.0, 'grad_norm_square': 134793680.0, 'tokens': 347}
{'loss': 306.0, 'grad_norm_square': 76033280.75, 'tokens': 281}
{'loss': 222.0, 'grad_norm_square': 57972286.25, 'tokens': 299}
{'loss': 322.0, 'grad_norm_square': 101428405.25, 'tokens': 305}
{'loss': 422.0, 'grad_norm_square': 160147368.0, 'tokens': 304}
{'loss': 214.0, 'grad_norm_square': 54977976.125, 'tokens': 289}
{'loss': 458.0, 'grad_norm_square': 122897678.5, 'tokens': 381}
{'loss': 332.0, 'grad_norm_square': 110347002.25, 'tokens': 395}
{'loss': 260.0, 'grad_norm_square': 65109289.5, 'tokens': 267}
{'loss': 368.0, 'grad_norm_square': 99545530.0, 'tokens': 299}
{'loss': 406.0, 'grad_norm_square': 158356642.0, 'tokens': 407}
{'loss': 346.0, 'grad_norm_square': 72381081.0, 'tokens': 347}
{'loss': 225.0, 'grad_norm_square': 61211178.25, 'tokens': 248}
{'loss': 390.0, 'grad_norm_square': 99389087.0, 'tokens': 309}
{'loss': 332.0, 'grad_norm_square': 105254863.0, 'tokens': 335}
{'loss': 374.0, 'grad_norm_square': 194780708.5, 'tokens': 420}
{'loss': 300.0, 'grad_norm_square': 89059509.0, 'tokens': 293}
{'loss': 248.0, 'grad_norm_square': 60931232.5, 'tokens': 251}
{'loss': 372.0, 'grad_norm_square': 101101504.0, 'tokens': 348}
{'loss': 462.0, 'grad_norm_square': 86487862.5, 'tokens': 336}
{'loss': 338.0, 'grad_norm_square': 62350061.5, 'tokens': 334}
{'loss': 268.0, 'grad_norm_square': 65118385.75, 'tokens': 312}
{'loss': 416.0, 'grad_norm_square': 88779748.5, 'tokens': 332}
{'loss': 241.0, 'grad_norm_square': 47919102.875, 'tokens': 272}
{'loss': 192.0, 'grad_norm_square': 55400081.0, 'tokens': 258}
{'loss': 382.0, 'grad_norm_square': 81707684.0, 'tokens': 314}
{'loss': 217.0, 'grad_norm_square': 50691141.25, 'tokens': 261}
{'loss': 292.0, 'grad_norm_square': 61493858.5, 'tokens': 291}
{'loss': 464.0, 'grad_norm_square': 159369432.0, 'tokens': 383}
{'loss': 388.0, 'grad_norm_square': 73869493.5, 'tokens': 323}
{'loss': 352.0, 'grad_norm_square': 84034899.0, 'tokens': 350}
{'loss': 282.0, 'grad_norm_square': 47881979.5, 'tokens': 358}
{'loss': 264.0, 'grad_norm_square': 54555155.0, 'tokens': 240}
{'loss': 229.0, 'grad_norm_square': 57317148.0, 'tokens': 256}
{'loss': 312.0, 'grad_norm_square': 54331111.0, 'tokens': 314}
{'loss': 228.0, 'grad_norm_square': 35778316.5, 'tokens': 249}
{'loss': 358.0, 'grad_norm_square': 90178366.0, 'tokens': 352}
{'loss': 356.0, 'grad_norm_square': 99185901.0, 'tokens': 330}
{'loss': 264.0, 'grad_norm_square': 70675980.0, 'tokens': 243}
{'loss': 264.0, 'grad_norm_square': 50171845.875, 'tokens': 292}
{'loss': 316.0, 'grad_norm_square': 61103627.5, 'tokens': 293}
{'loss': 296.0, 'grad_norm_square': 97097013.0, 'tokens': 327}
{'loss': 334.0, 'grad_norm_square': 64263335.0, 'tokens': 310}
{'loss': 272.0, 'grad_norm_square': 60701720.0, 'tokens': 254}
{'loss': 426.0, 'grad_norm_square': 93238583.0, 'tokens': 433}
{'loss': 408.0, 'grad_norm_square': 82160332.0, 'tokens': 352}
{'loss': 206.0, 'grad_norm_square': 51461872.25, 'tokens': 206}
{'loss': 294.0, 'grad_norm_square': 79255666.0, 'tokens': 243}
{'loss': 308.0, 'grad_norm_square': 75085233.0, 'tokens': 312}
{'loss': 444.0, 'grad_norm_square': 90345694.0, 'tokens': 374}
{'loss': 324.0, 'grad_norm_square': 87610594.0, 'tokens': 279}
{'loss': 217.0, 'grad_norm_square': 39533566.5, 'tokens': 286}
{'loss': 239.0, 'grad_norm_square': 46092683.5, 'tokens': 288}
{'loss': 266.0, 'grad_norm_square': 36263090.0, 'tokens': 270}
{'loss': 330.0, 'grad_norm_square': 37394576.0, 'tokens': 309}
{'loss': 314.0, 'grad_norm_square': 54445675.5, 'tokens': 319}
{'loss': 192.0, 'grad_norm_square': 27902195.125, 'tokens': 210}
{'loss': 282.0, 'grad_norm_square': 43692663.0, 'tokens': 347}
{'loss': 229.0, 'grad_norm_square': 30132806.5, 'tokens': 336}
{'loss': 358.0, 'grad_norm_square': 68497537.0, 'tokens': 375}
{'loss': 205.0, 'grad_norm_square': 33941933.75, 'tokens': 237}
{'loss': 512.0, 'grad_norm_square': 120362370.0, 'tokens': 464}
{'loss': 278.0, 'grad_norm_square': 40702148.4375, 'tokens': 354}
{'loss': 280.0, 'grad_norm_square': 37913630.5, 'tokens': 300}
{'loss': 306.0, 'grad_norm_square': 48183640.0, 'tokens': 419}
{'loss': 314.0, 'grad_norm_square': 91118448.0, 'tokens': 338}
{'loss': 314.0, 'grad_norm_square': 52065590.0, 'tokens': 314}
{'loss': 404.0, 'grad_norm_square': 66153214.0, 'tokens': 334}
{'loss': 332.0, 'grad_norm_square': 44295291.5, 'tokens': 354}
{'loss': 474.0, 'grad_norm_square': 96387790.0, 'tokens': 389}
