{'model_params': 2506172416, 'peft_params': 983920}
{'loss': 580.0, 'grad_norm_square': 55808.0, 'tokens': 455}
{'loss': 402.0, 'grad_norm_square': 70144.0, 'tokens': 312}
{'loss': 680.0, 'grad_norm_square': 74240.0, 'tokens': 432}
{'loss': 688.0, 'grad_norm_square': 57600.0, 'tokens': 471}
{'loss': 324.0, 'grad_norm_square': 34304.0, 'tokens': 327}
{'loss': 334.0, 'grad_norm_square': 30208.0, 'tokens': 314}
{'loss': 604.0, 'grad_norm_square': 47104.0, 'tokens': 457}
{'loss': 251.0, 'grad_norm_square': 30208.0, 'tokens': 255}
{'loss': 442.0, 'grad_norm_square': 36352.0, 'tokens': 437}
{'loss': 282.0, 'grad_norm_square': 25600.0, 'tokens': 371}
{'loss': 548.0, 'grad_norm_square': 43264.0, 'tokens': 471}
{'loss': 460.0, 'grad_norm_square': 34816.0, 'tokens': 452}
{'loss': 274.0, 'grad_norm_square': 29312.0, 'tokens': 261}
{'loss': 532.0, 'grad_norm_square': 39424.0, 'tokens': 419}
{'loss': 568.0, 'grad_norm_square': 36352.0, 'tokens': 450}
{'loss': 406.0, 'grad_norm_square': 46592.0, 'tokens': 446}
{'loss': 620.0, 'grad_norm_square': 39424.0, 'tokens': 452}
{'loss': 232.0, 'grad_norm_square': 29824.0, 'tokens': 262}
{'loss': 432.0, 'grad_norm_square': 33536.0, 'tokens': 375}
{'loss': 508.0, 'grad_norm_square': 43008.0, 'tokens': 405}
{'loss': 456.0, 'grad_norm_square': 31744.0, 'tokens': 409}
{'loss': 402.0, 'grad_norm_square': 29952.0, 'tokens': 410}
{'loss': 492.0, 'grad_norm_square': 45824.0, 'tokens': 429}
{'loss': 432.0, 'grad_norm_square': 31360.0, 'tokens': 408}
{'loss': 414.0, 'grad_norm_square': 39168.0, 'tokens': 427}
{'loss': 568.0, 'grad_norm_square': 42240.0, 'tokens': 445}
{'loss': 442.0, 'grad_norm_square': 49152.0, 'tokens': 461}
{'loss': 468.0, 'grad_norm_square': 48128.0, 'tokens': 444}
{'loss': 458.0, 'grad_norm_square': 36864.0, 'tokens': 459}
{'loss': 324.0, 'grad_norm_square': 36096.0, 'tokens': 295}
{'loss': 536.0, 'grad_norm_square': 51456.0, 'tokens': 420}
{'loss': 512.0, 'grad_norm_square': 43264.0, 'tokens': 476}
{'loss': 454.0, 'grad_norm_square': 41728.0, 'tokens': 430}
{'loss': 468.0, 'grad_norm_square': 41216.0, 'tokens': 441}
{'loss': 392.0, 'grad_norm_square': 38144.0, 'tokens': 402}
{'loss': 418.0, 'grad_norm_square': 33536.0, 'tokens': 328}
{'loss': 430.0, 'grad_norm_square': 36864.0, 'tokens': 453}
{'loss': 316.0, 'grad_norm_square': 36352.0, 'tokens': 375}
{'loss': 450.0, 'grad_norm_square': 42240.0, 'tokens': 434}
{'loss': 302.0, 'grad_norm_square': 29440.0, 'tokens': 383}
{'loss': 434.0, 'grad_norm_square': 32640.0, 'tokens': 411}
{'loss': 464.0, 'grad_norm_square': 32512.0, 'tokens': 469}
{'loss': 382.0, 'grad_norm_square': 30976.0, 'tokens': 392}
{'loss': 368.0, 'grad_norm_square': 29440.0, 'tokens': 460}
{'loss': 348.0, 'grad_norm_square': 32640.0, 'tokens': 398}
{'loss': 239.0, 'grad_norm_square': 26496.0, 'tokens': 284}
{'loss': 162.0, 'grad_norm_square': 19584.0, 'tokens': 275}
{'loss': 436.0, 'grad_norm_square': 34048.0, 'tokens': 435}
{'loss': 192.0, 'grad_norm_square': 23808.0, 'tokens': 287}
{'loss': 424.0, 'grad_norm_square': 41984.0, 'tokens': 440}
{'loss': 354.0, 'grad_norm_square': 38144.0, 'tokens': 326}
{'loss': 282.0, 'grad_norm_square': 28544.0, 'tokens': 349}
{'loss': 115.5, 'grad_norm_square': 20096.0, 'tokens': 255}
{'loss': 213.0, 'grad_norm_square': 26368.0, 'tokens': 281}
{'loss': 436.0, 'grad_norm_square': 35584.0, 'tokens': 435}
{'loss': 628.0, 'grad_norm_square': 40704.0, 'tokens': 393}
{'loss': 484.0, 'grad_norm_square': 38912.0, 'tokens': 480}
{'loss': 488.0, 'grad_norm_square': 35584.0, 'tokens': 459}
{'loss': 508.0, 'grad_norm_square': 36352.0, 'tokens': 477}
{'loss': 354.0, 'grad_norm_square': 35840.0, 'tokens': 464}
