{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.0, 'grad_norm_square': 7662096.0, 'tokens': 319}
{'loss': 412.0, 'grad_norm_square': 6356096.318579674, 'tokens': 252}
{'loss': 358.0, 'grad_norm_square': 9059208.935112715, 'tokens': 311}
{'loss': 384.0, 'grad_norm_square': 4401257.254946232, 'tokens': 308}
{'loss': 552.0, 'grad_norm_square': 5773777.860839844, 'tokens': 335}
{'loss': 652.0, 'grad_norm_square': 4179032.9429244995, 'tokens': 434}
{'loss': 410.0, 'grad_norm_square': 3553093.0431199074, 'tokens': 378}
{'loss': 392.0, 'grad_norm_square': 2317424.9558598995, 'tokens': 299}
{'loss': 430.0, 'grad_norm_square': 3563529.0072155, 'tokens': 377}
{'loss': 418.0, 'grad_norm_square': 2893289.008813858, 'tokens': 294}
{'loss': 334.0, 'grad_norm_square': 2145329.215520382, 'tokens': 315}
{'loss': 356.0, 'grad_norm_square': 2545849.7350234985, 'tokens': 328}
{'loss': 426.0, 'grad_norm_square': 2978465.5045614243, 'tokens': 394}
{'loss': 334.0, 'grad_norm_square': 3098170.3368349075, 'tokens': 291}
{'loss': 332.0, 'grad_norm_square': 2128158.4625692368, 'tokens': 274}
{'loss': 422.0, 'grad_norm_square': 3837538.3816194534, 'tokens': 342}
{'loss': 334.0, 'grad_norm_square': 2045865.8514328003, 'tokens': 441}
{'loss': 434.0, 'grad_norm_square': 3203018.782400131, 'tokens': 360}
{'loss': 376.0, 'grad_norm_square': 2805625.786875725, 'tokens': 306}
{'loss': 306.0, 'grad_norm_square': 1627221.976524353, 'tokens': 343}
{'loss': 256.0, 'grad_norm_square': 1587907.0599069595, 'tokens': 230}
{'loss': 468.0, 'grad_norm_square': 5050706.239902496, 'tokens': 438}
{'loss': 356.0, 'grad_norm_square': 2134172.9006443024, 'tokens': 330}
{'loss': 528.0, 'grad_norm_square': 5420926.864812851, 'tokens': 488}
{'loss': 334.0, 'grad_norm_square': 2282148.0863895416, 'tokens': 343}
{'loss': 430.0, 'grad_norm_square': 2754419.1008872986, 'tokens': 360}
{'loss': 276.0, 'grad_norm_square': 1901567.5148954391, 'tokens': 227}
{'loss': 472.0, 'grad_norm_square': 3313837.036146164, 'tokens': 400}
{'loss': 318.0, 'grad_norm_square': 2358104.540616989, 'tokens': 389}
{'loss': 384.0, 'grad_norm_square': 2559625.5579357147, 'tokens': 347}
{'loss': 330.0, 'grad_norm_square': 1867695.0866003036, 'tokens': 281}
{'loss': 239.0, 'grad_norm_square': 1458791.7155456543, 'tokens': 299}
{'loss': 354.0, 'grad_norm_square': 2174277.582210541, 'tokens': 305}
{'loss': 430.0, 'grad_norm_square': 3221603.589248657, 'tokens': 304}
{'loss': 231.0, 'grad_norm_square': 1543432.0301322937, 'tokens': 289}
{'loss': 482.0, 'grad_norm_square': 3250413.5836105347, 'tokens': 381}
{'loss': 352.0, 'grad_norm_square': 2875493.5617542267, 'tokens': 395}
{'loss': 272.0, 'grad_norm_square': 1582383.9208555222, 'tokens': 267}
{'loss': 390.0, 'grad_norm_square': 2532027.7654800415, 'tokens': 299}
{'loss': 418.0, 'grad_norm_square': 3852158.1754989624, 'tokens': 407}
{'loss': 370.0, 'grad_norm_square': 2639413.7023334503, 'tokens': 347}
{'loss': 233.0, 'grad_norm_square': 1580648.6082019806, 'tokens': 248}
