{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.0, 'grad_norm_square': 1872621568.0, 'tokens': 319}
{'loss': 336.0, 'grad_norm_square': 667074000.0, 'tokens': 252}
{'loss': 284.0, 'grad_norm_square': 1073648896.0, 'tokens': 311}
{'loss': 304.0, 'grad_norm_square': 550832256.0, 'tokens': 308}
{'loss': 474.0, 'grad_norm_square': 2159391744.0, 'tokens': 335}
{'loss': 604.0, 'grad_norm_square': 1074398464.0, 'tokens': 434}
{'loss': 394.0, 'grad_norm_square': 1913840640.0, 'tokens': 378}
{'loss': 352.0, 'grad_norm_square': 866307072.0, 'tokens': 299}
{'loss': 446.0, 'grad_norm_square': 6801432064.0, 'tokens': 377}
{'loss': 376.0, 'grad_norm_square': 1712326656.0, 'tokens': 294}
{'loss': 294.0, 'grad_norm_square': 785585920.0, 'tokens': 315}
{'loss': 302.0, 'grad_norm_square': 579214592.0, 'tokens': 328}
{'loss': 388.0, 'grad_norm_square': 949357568.0, 'tokens': 394}
{'loss': 314.0, 'grad_norm_square': 1722911744.0, 'tokens': 291}
{'loss': 282.0, 'grad_norm_square': 799106304.0, 'tokens': 274}
{'loss': 368.0, 'grad_norm_square': 1079075072.0, 'tokens': 342}
{'loss': 330.0, 'grad_norm_square': 1412446464.0, 'tokens': 441}
{'loss': 400.0, 'grad_norm_square': 1750621184.0, 'tokens': 360}
{'loss': 362.0, 'grad_norm_square': 1679819776.0, 'tokens': 306}
{'loss': 294.0, 'grad_norm_square': 596533248.0, 'tokens': 343}
{'loss': 234.0, 'grad_norm_square': 1453665792.0, 'tokens': 230}
{'loss': 470.0, 'grad_norm_square': 2719036416.0, 'tokens': 438}
{'loss': 324.0, 'grad_norm_square': 679936512.0, 'tokens': 330}
{'loss': 482.0, 'grad_norm_square': 1372971008.0, 'tokens': 488}
{'loss': 340.0, 'grad_norm_square': 1580574720.0, 'tokens': 343}
{'loss': 440.0, 'grad_norm_square': 1189176832.0, 'tokens': 360}
{'loss': 294.0, 'grad_norm_square': 1208827392.0, 'tokens': 227}
{'loss': 492.0, 'grad_norm_square': 2780680192.0, 'tokens': 400}
{'loss': 326.0, 'grad_norm_square': 959379456.0, 'tokens': 389}
{'loss': 404.0, 'grad_norm_square': 3905644544.0, 'tokens': 347}
{'loss': 334.0, 'grad_norm_square': 805726720.0, 'tokens': 281}
{'loss': 247.0, 'grad_norm_square': 683479040.0, 'tokens': 299}
{'loss': 356.0, 'grad_norm_square': 1625277952.0, 'tokens': 305}
{'loss': 458.0, 'grad_norm_square': 1604826112.0, 'tokens': 304}
{'loss': 230.0, 'grad_norm_square': 648842240.0, 'tokens': 289}
{'loss': 492.0, 'grad_norm_square': 1026718208.0, 'tokens': 381}
{'loss': 366.0, 'grad_norm_square': 1031526400.0, 'tokens': 395}
{'loss': 282.0, 'grad_norm_square': 579649280.0, 'tokens': 267}
{'loss': 404.0, 'grad_norm_square': 934900224.0, 'tokens': 299}
{'loss': 444.0, 'grad_norm_square': 2047399936.0, 'tokens': 407}
{'loss': 380.0, 'grad_norm_square': 1000455168.0, 'tokens': 347}
{'loss': 240.0, 'grad_norm_square': 1508519168.0, 'tokens': 248}
{'loss': 430.0, 'grad_norm_square': 1349564416.0, 'tokens': 309}
{'loss': 380.0, 'grad_norm_square': 1809063424.0, 'tokens': 335}
{'loss': 434.0, 'grad_norm_square': 1714200064.0, 'tokens': 420}
{'loss': 358.0, 'grad_norm_square': 1952070656.0, 'tokens': 293}
