{'model_params': 2506172416, 'peft_params': 10515456}
{'loss': 466.0, 'grad_norm_square': 587590.21875, 'tokens': 319}
{'loss': 434.0, 'grad_norm_square': 740249.9975585938, 'tokens': 252}
{'loss': 394.0, 'grad_norm_square': 1469469.0361328125, 'tokens': 311}
{'loss': 434.0, 'grad_norm_square': 729593.859375, 'tokens': 308}
{'loss': 616.0, 'grad_norm_square': 968757.30078125, 'tokens': 335}
{'loss': 700.0, 'grad_norm_square': 763150.515625, 'tokens': 434}
{'loss': 470.0, 'grad_norm_square': 835700.6484375, 'tokens': 378}
{'loss': 464.0, 'grad_norm_square': 640847.27734375, 'tokens': 299}
{'loss': 536.0, 'grad_norm_square': 5472716.953125, 'tokens': 377}
{'loss': 490.0, 'grad_norm_square': 851128.5703125, 'tokens': 294}
{'loss': 424.0, 'grad_norm_square': 1164304.234375, 'tokens': 315}
{'loss': 448.0, 'grad_norm_square': 1376638.984375, 'tokens': 328}
{'loss': 502.0, 'grad_norm_square': 919712.78515625, 'tokens': 394}
{'loss': 454.0, 'grad_norm_square': 4692293.921875, 'tokens': 291}
{'loss': 418.0, 'grad_norm_square': 1508498.3125, 'tokens': 274}
{'loss': 496.0, 'grad_norm_square': 1313535.21875, 'tokens': 342}
{'loss': 422.0, 'grad_norm_square': 1583046.46875, 'tokens': 441}
{'loss': 516.0, 'grad_norm_square': 1089994.984375, 'tokens': 360}
{'loss': 450.0, 'grad_norm_square': 1018201.34375, 'tokens': 306}
{'loss': 388.0, 'grad_norm_square': 1354750.578125, 'tokens': 343}
{'loss': 344.0, 'grad_norm_square': 1282152.625, 'tokens': 230}
{'loss': 552.0, 'grad_norm_square': 2266669.375, 'tokens': 438}
{'loss': 430.0, 'grad_norm_square': 1291372.46875, 'tokens': 330}
{'loss': 612.0, 'grad_norm_square': 2120195.765625, 'tokens': 488}
{'loss': 414.0, 'grad_norm_square': 1718131.203125, 'tokens': 343}
{'loss': 488.0, 'grad_norm_square': 1162059.8046875, 'tokens': 360}
{'loss': 340.0, 'grad_norm_square': 1057230.09375, 'tokens': 227}
{'loss': 528.0, 'grad_norm_square': 1246119.1484375, 'tokens': 400}
{'loss': 384.0, 'grad_norm_square': 1610394.9375, 'tokens': 389}
{'loss': 446.0, 'grad_norm_square': 995729.5078125, 'tokens': 347}
{'loss': 384.0, 'grad_norm_square': 1014050.9765625, 'tokens': 281}
{'loss': 306.0, 'grad_norm_square': 961581.0, 'tokens': 299}
{'loss': 420.0, 'grad_norm_square': 1071936.1953125, 'tokens': 305}
{'loss': 482.0, 'grad_norm_square': 1538455.3125, 'tokens': 304}
{'loss': 288.0, 'grad_norm_square': 773391.703125, 'tokens': 289}
{'loss': 548.0, 'grad_norm_square': 1752492.953125, 'tokens': 381}
{'loss': 414.0, 'grad_norm_square': 1223687.8203125, 'tokens': 395}
{'loss': 330.0, 'grad_norm_square': 819928.953125, 'tokens': 267}
{'loss': 450.0, 'grad_norm_square': 1192385.09375, 'tokens': 299}
{'loss': 486.0, 'grad_norm_square': 2581978.84375, 'tokens': 407}
{'loss': 436.0, 'grad_norm_square': 1544878.9375, 'tokens': 347}
{'loss': 284.0, 'grad_norm_square': 840793.625, 'tokens': 248}
{'loss': 456.0, 'grad_norm_square': 1815702.8125, 'tokens': 309}
{'loss': 408.0, 'grad_norm_square': 1217252.9140625, 'tokens': 335}
{'loss': 446.0, 'grad_norm_square': 2622815.234375, 'tokens': 420}
{'loss': 354.0, 'grad_norm_square': 1520775.1875, 'tokens': 293}
{'loss': 326.0, 'grad_norm_square': 1243390.2421875, 'tokens': 251}
{'loss': 414.0, 'grad_norm_square': 1394389.703125, 'tokens': 348}
{'loss': 506.0, 'grad_norm_square': 1455474.109375, 'tokens': 336}
{'loss': 404.0, 'grad_norm_square': 1703067.4375, 'tokens': 334}
{'loss': 330.0, 'grad_norm_square': 1276118.078125, 'tokens': 312}
{'loss': 484.0, 'grad_norm_square': 1638666.3125, 'tokens': 332}
{'loss': 306.0, 'grad_norm_square': 1137269.3984375, 'tokens': 272}
{'loss': 248.0, 'grad_norm_square': 1342146.34375, 'tokens': 258}
{'loss': 440.0, 'grad_norm_square': 1827027.390625, 'tokens': 314}
{'loss': 256.0, 'grad_norm_square': 901485.40625, 'tokens': 261}
{'loss': 350.0, 'grad_norm_square': 2245237.0703125, 'tokens': 291}
{'loss': 500.0, 'grad_norm_square': 2232034.265625, 'tokens': 383}
{'loss': 446.0, 'grad_norm_square': 2265329.15625, 'tokens': 323}
{'loss': 406.0, 'grad_norm_square': 2043571.515625, 'tokens': 350}
{'loss': 318.0, 'grad_norm_square': 1555188.703125, 'tokens': 358}
{'loss': 314.0, 'grad_norm_square': 1377031.875, 'tokens': 240}
{'loss': 268.0, 'grad_norm_square': 1158185.96875, 'tokens': 256}
{'loss': 348.0, 'grad_norm_square': 1636405.921875, 'tokens': 314}
{'loss': 268.0, 'grad_norm_square': 1328787.484375, 'tokens': 249}
{'loss': 402.0, 'grad_norm_square': 2565261.09375, 'tokens': 352}
{'loss': 412.0, 'grad_norm_square': 3229228.5390625, 'tokens': 330}
{'loss': 296.0, 'grad_norm_square': 1456111.515625, 'tokens': 243}
{'loss': 320.0, 'grad_norm_square': 2639494.59375, 'tokens': 292}
{'loss': 354.0, 'grad_norm_square': 2108070.5, 'tokens': 293}
{'loss': 352.0, 'grad_norm_square': 2632360.5, 'tokens': 327}
{'loss': 364.0, 'grad_norm_square': 2706990.359375, 'tokens': 310}
{'loss': 332.0, 'grad_norm_square': 2948758.34375, 'tokens': 254}
{'loss': 478.0, 'grad_norm_square': 3215819.9375, 'tokens': 433}
{'loss': 418.0, 'grad_norm_square': 1940710.265625, 'tokens': 352}
{'loss': 240.0, 'grad_norm_square': 1228900.6484375, 'tokens': 206}
{'loss': 318.0, 'grad_norm_square': 2154319.3125, 'tokens': 243}
{'loss': 330.0, 'grad_norm_square': 2300696.078125, 'tokens': 312}
{'loss': 460.0, 'grad_norm_square': 3430267.640625, 'tokens': 374}
{'loss': 340.0, 'grad_norm_square': 2553864.140625, 'tokens': 279}
{'loss': 233.0, 'grad_norm_square': 1523981.234375, 'tokens': 286}
{'loss': 258.0, 'grad_norm_square': 1954765.296875, 'tokens': 288}
{'loss': 288.0, 'grad_norm_square': 1453608.265625, 'tokens': 270}
{'loss': 344.0, 'grad_norm_square': 1541977.9375, 'tokens': 309}
{'loss': 334.0, 'grad_norm_square': 2604345.9375, 'tokens': 319}
{'loss': 216.0, 'grad_norm_square': 1285091.15625, 'tokens': 210}
{'loss': 300.0, 'grad_norm_square': 2307957.078125, 'tokens': 347}
{'loss': 260.0, 'grad_norm_square': 2113980.09375, 'tokens': 336}
{'loss': 380.0, 'grad_norm_square': 3543574.71875, 'tokens': 375}
{'loss': 231.0, 'grad_norm_square': 2078867.8203125, 'tokens': 237}
{'loss': 528.0, 'grad_norm_square': 3447978.875, 'tokens': 464}
{'loss': 314.0, 'grad_norm_square': 2800111.9375, 'tokens': 354}
{'loss': 326.0, 'grad_norm_square': 2572045.125, 'tokens': 300}
{'loss': 326.0, 'grad_norm_square': 2574381.28125, 'tokens': 419}
{'loss': 320.0, 'grad_norm_square': 2747577.375, 'tokens': 338}
{'loss': 328.0, 'grad_norm_square': 2325468.078125, 'tokens': 314}
{'loss': 400.0, 'grad_norm_square': 1969954.8125, 'tokens': 334}
{'loss': 354.0, 'grad_norm_square': 1888915.5859375, 'tokens': 354}
{'loss': 516.0, 'grad_norm_square': 4589200.203125, 'tokens': 389}
{'loss': 286.0, 'grad_norm_square': 1525912.0, 'tokens': 348}
{'loss': 344.0, 'grad_norm_square': 3225752.3828125, 'tokens': 431}
{'loss': 268.0, 'grad_norm_square': 1935024.296875, 'tokens': 254}
{'loss': 338.0, 'grad_norm_square': 2561858.28125, 'tokens': 408}
{'loss': 356.0, 'grad_norm_square': 4025246.09375, 'tokens': 378}
{'loss': 310.0, 'grad_norm_square': 2437528.125, 'tokens': 412}
{'loss': 344.0, 'grad_norm_square': 1701233.96875, 'tokens': 319}
{'loss': 374.0, 'grad_norm_square': 2729400.015625, 'tokens': 389}
{'loss': 412.0, 'grad_norm_square': 2826783.078125, 'tokens': 379}
{'loss': 188.0, 'grad_norm_square': 1534631.171875, 'tokens': 230}
{'loss': 251.0, 'grad_norm_square': 2005182.390625, 'tokens': 328}
{'loss': 282.0, 'grad_norm_square': 2923724.09375, 'tokens': 279}
{'loss': 264.0, 'grad_norm_square': 2450024.0, 'tokens': 289}
{'loss': 362.0, 'grad_norm_square': 2911467.859375, 'tokens': 406}
{'loss': 292.0, 'grad_norm_square': 2688095.15625, 'tokens': 284}
{'loss': 382.0, 'grad_norm_square': 2002318.671875, 'tokens': 300}
{'loss': 260.0, 'grad_norm_square': 1855261.546875, 'tokens': 263}
{'loss': 330.0, 'grad_norm_square': 2406629.09375, 'tokens': 315}
{'loss': 308.0, 'grad_norm_square': 2690761.125, 'tokens': 289}
{'loss': 282.0, 'grad_norm_square': 1870484.609375, 'tokens': 287}
{'loss': 516.0, 'grad_norm_square': 5577812.25, 'tokens': 445}
{'loss': 310.0, 'grad_norm_square': 1959078.9765625, 'tokens': 312}
{'loss': 346.0, 'grad_norm_square': 3423271.71875, 'tokens': 386}
{'loss': 213.0, 'grad_norm_square': 2518576.078125, 'tokens': 246}
{'loss': 378.0, 'grad_norm_square': 2556886.890625, 'tokens': 366}
{'loss': 414.0, 'grad_norm_square': 3507238.6875, 'tokens': 367}
{'loss': 298.0, 'grad_norm_square': 2066481.9296875, 'tokens': 387}
{'loss': 208.0, 'grad_norm_square': 2500237.84375, 'tokens': 288}
{'loss': 260.0, 'grad_norm_square': 2755075.140625, 'tokens': 284}
{'loss': 332.0, 'grad_norm_square': 1986662.5, 'tokens': 291}
{'loss': 282.0, 'grad_norm_square': 2442164.65625, 'tokens': 313}
{'loss': 374.0, 'grad_norm_square': 3393422.875, 'tokens': 404}
{'loss': 249.0, 'grad_norm_square': 1540022.5234375, 'tokens': 301}
{'loss': 390.0, 'grad_norm_square': 3129830.21875, 'tokens': 417}
{'loss': 288.0, 'grad_norm_square': 2215780.2734375, 'tokens': 269}
{'loss': 336.0, 'grad_norm_square': 4530768.578125, 'tokens': 286}
{'loss': 272.0, 'grad_norm_square': 1785751.84375, 'tokens': 282}
{'loss': 266.0, 'grad_norm_square': 1513272.4375, 'tokens': 330}
{'loss': 472.0, 'grad_norm_square': 3391673.0, 'tokens': 420}
{'loss': 348.0, 'grad_norm_square': 1888901.59375, 'tokens': 342}
{'loss': 342.0, 'grad_norm_square': 2049200.375, 'tokens': 366}
{'loss': 282.0, 'grad_norm_square': 2875683.625, 'tokens': 267}
{'loss': 250.0, 'grad_norm_square': 2272779.640625, 'tokens': 284}
{'loss': 241.0, 'grad_norm_square': 1521577.4921875, 'tokens': 226}
{'loss': 217.0, 'grad_norm_square': 2385922.0078125, 'tokens': 249}
{'loss': 396.0, 'grad_norm_square': 3516989.515625, 'tokens': 477}
{'loss': 230.0, 'grad_norm_square': 1532953.828125, 'tokens': 305}
{'loss': 338.0, 'grad_norm_square': 2464092.375, 'tokens': 300}
{'loss': 400.0, 'grad_norm_square': 2904769.40625, 'tokens': 339}
{'loss': 366.0, 'grad_norm_square': 3889925.96875, 'tokens': 331}
{'loss': 272.0, 'grad_norm_square': 1974712.54296875, 'tokens': 307}
{'loss': 278.0, 'grad_norm_square': 2475303.171875, 'tokens': 314}
{'loss': 233.0, 'grad_norm_square': 1619694.1875, 'tokens': 273}
{'loss': 354.0, 'grad_norm_square': 3054891.640625, 'tokens': 370}
{'loss': 400.0, 'grad_norm_square': 2806977.671875, 'tokens': 358}
{'loss': 536.0, 'grad_norm_square': 4825028.625, 'tokens': 471}
{'loss': 268.0, 'grad_norm_square': 2179022.7265625, 'tokens': 362}
{'loss': 340.0, 'grad_norm_square': 2603538.2109375, 'tokens': 354}
{'loss': 364.0, 'grad_norm_square': 2655423.2734375, 'tokens': 332}
{'loss': 258.0, 'grad_norm_square': 1865105.3828125, 'tokens': 241}
{'loss': 430.0, 'grad_norm_square': 2258545.0625, 'tokens': 342}
{'loss': 245.0, 'grad_norm_square': 2097431.109375, 'tokens': 226}
{'loss': 286.0, 'grad_norm_square': 1947066.625, 'tokens': 282}
{'loss': 247.0, 'grad_norm_square': 1718935.828125, 'tokens': 228}
{'loss': 268.0, 'grad_norm_square': 2083752.3828125, 'tokens': 360}
{'loss': 229.0, 'grad_norm_square': 1755558.2421875, 'tokens': 359}
{'loss': 330.0, 'grad_norm_square': 2392277.6171875, 'tokens': 356}
{'loss': 410.0, 'grad_norm_square': 5274228.0625, 'tokens': 352}
{'loss': 228.0, 'grad_norm_square': 2357080.109375, 'tokens': 321}
{'loss': 374.0, 'grad_norm_square': 3023153.0703125, 'tokens': 391}
{'loss': 314.0, 'grad_norm_square': 2311553.25, 'tokens': 264}
{'loss': 354.0, 'grad_norm_square': 2837866.421875, 'tokens': 350}
{'loss': 211.0, 'grad_norm_square': 1652454.953125, 'tokens': 239}
{'loss': 255.0, 'grad_norm_square': 2316084.328125, 'tokens': 258}
{'loss': 344.0, 'grad_norm_square': 3068585.40625, 'tokens': 329}
{'loss': 284.0, 'grad_norm_square': 1920238.203125, 'tokens': 323}
{'loss': 454.0, 'grad_norm_square': 3644493.5703125, 'tokens': 426}
{'loss': 338.0, 'grad_norm_square': 2384457.859375, 'tokens': 335}
{'loss': 243.0, 'grad_norm_square': 1278595.859375, 'tokens': 247}
{'loss': 232.0, 'grad_norm_square': 1440784.4453125, 'tokens': 273}
{'loss': 288.0, 'grad_norm_square': 2749495.53125, 'tokens': 261}
{'loss': 256.0, 'grad_norm_square': 1827016.296875, 'tokens': 290}
{'loss': 242.0, 'grad_norm_square': 2392296.8828125, 'tokens': 307}
{'loss': 376.0, 'grad_norm_square': 2625894.515625, 'tokens': 302}
{'loss': 332.0, 'grad_norm_square': 2290233.71875, 'tokens': 335}
{'loss': 364.0, 'grad_norm_square': 2899137.46875, 'tokens': 316}
{'loss': 536.0, 'grad_norm_square': 4364570.125, 'tokens': 387}
{'loss': 322.0, 'grad_norm_square': 3730627.59375, 'tokens': 356}
{'loss': 402.0, 'grad_norm_square': 2319396.328125, 'tokens': 345}
{'loss': 326.0, 'grad_norm_square': 3432292.984375, 'tokens': 373}
{'loss': 320.0, 'grad_norm_square': 2525927.0234375, 'tokens': 406}
{'loss': 240.0, 'grad_norm_square': 1538610.87109375, 'tokens': 335}
{'loss': 290.0, 'grad_norm_square': 1912517.3515625, 'tokens': 331}
{'loss': 412.0, 'grad_norm_square': 4233864.90625, 'tokens': 407}
{'loss': 362.0, 'grad_norm_square': 3882515.359375, 'tokens': 377}
{'loss': 262.0, 'grad_norm_square': 1938744.9921875, 'tokens': 244}
{'loss': 229.0, 'grad_norm_square': 1716382.23828125, 'tokens': 321}
{'loss': 258.0, 'grad_norm_square': 1824015.96875, 'tokens': 264}
{'loss': 414.0, 'grad_norm_square': 3308588.90625, 'tokens': 399}
{'loss': 296.0, 'grad_norm_square': 2131338.71875, 'tokens': 327}
{'loss': 354.0, 'grad_norm_square': 3819093.3125, 'tokens': 387}
{'loss': 251.0, 'grad_norm_square': 1759914.1875, 'tokens': 232}
{'loss': 290.0, 'grad_norm_square': 5535214.40625, 'tokens': 365}
{'loss': 352.0, 'grad_norm_square': 2063715.953125, 'tokens': 320}
{'loss': 414.0, 'grad_norm_square': 2765077.59375, 'tokens': 338}
{'loss': 336.0, 'grad_norm_square': 2777457.375, 'tokens': 367}
{'loss': 286.0, 'grad_norm_square': 2237493.0, 'tokens': 367}
{'loss': 480.0, 'grad_norm_square': 4407642.25, 'tokens': 427}
{'loss': 422.0, 'grad_norm_square': 2316993.3125, 'tokens': 424}
{'loss': 294.0, 'grad_norm_square': 2305761.296875, 'tokens': 363}
{'loss': 310.0, 'grad_norm_square': 2740581.2265625, 'tokens': 325}
{'loss': 356.0, 'grad_norm_square': 2512655.828125, 'tokens': 355}
{'loss': 188.0, 'grad_norm_square': 2107649.1875, 'tokens': 293}
{'loss': 344.0, 'grad_norm_square': 2086844.5078125, 'tokens': 328}
{'loss': 235.0, 'grad_norm_square': 2617352.234375, 'tokens': 308}
{'loss': 183.0, 'grad_norm_square': 1498018.9765625, 'tokens': 225}
{'loss': 416.0, 'grad_norm_square': 2243476.0625, 'tokens': 396}
{'loss': 191.0, 'grad_norm_square': 1677188.6796875, 'tokens': 257}
{'loss': 276.0, 'grad_norm_square': 2177856.703125, 'tokens': 261}
{'loss': 304.0, 'grad_norm_square': 3008652.3671875, 'tokens': 255}
{'loss': 278.0, 'grad_norm_square': 2154580.3046875, 'tokens': 308}
{'loss': 378.0, 'grad_norm_square': 3366521.3125, 'tokens': 414}
{'loss': 352.0, 'grad_norm_square': 2619953.0, 'tokens': 355}
{'loss': 400.0, 'grad_norm_square': 3324426.25, 'tokens': 422}
{'loss': 235.0, 'grad_norm_square': 2282392.5625, 'tokens': 290}
{'loss': 414.0, 'grad_norm_square': 4199239.859375, 'tokens': 375}
{'loss': 362.0, 'grad_norm_square': 3098272.609375, 'tokens': 427}
{'loss': 358.0, 'grad_norm_square': 2675135.765625, 'tokens': 397}
{'loss': 322.0, 'grad_norm_square': 2483614.6640625, 'tokens': 362}
{'loss': 270.0, 'grad_norm_square': 2473368.125, 'tokens': 349}
{'loss': 258.0, 'grad_norm_square': 1969264.0, 'tokens': 303}
