{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.21319580078125, 'grad_norm_square': 30391744.0, 'tokens': 319}
{'loss': 394.7768249511719, 'grad_norm_square': 19466403.306419373, 'tokens': 252}
{'loss': 332.1070556640625, 'grad_norm_square': 21525831.842285156, 'tokens': 311}
{'loss': 354.5277099609375, 'grad_norm_square': 13641436.340454102, 'tokens': 308}
{'loss': 524.5692749023438, 'grad_norm_square': 20895171.965820312, 'tokens': 335}
{'loss': 635.684814453125, 'grad_norm_square': 18224674.569091797, 'tokens': 434}
{'loss': 398.4088134765625, 'grad_norm_square': 16028118.230651855, 'tokens': 378}
{'loss': 368.2891845703125, 'grad_norm_square': 8972453.1696167, 'tokens': 299}
{'loss': 414.5277099609375, 'grad_norm_square': 17237249.01599121, 'tokens': 377}
{'loss': 399.5116271972656, 'grad_norm_square': 13760470.996948242, 'tokens': 294}
{'loss': 312.4574890136719, 'grad_norm_square': 9846721.608581543, 'tokens': 315}
{'loss': 329.7928466796875, 'grad_norm_square': 9178204.239257812, 'tokens': 328}
{'loss': 404.0279541015625, 'grad_norm_square': 12793409.59362793, 'tokens': 394}
{'loss': 305.28814697265625, 'grad_norm_square': 13355239.563964844, 'tokens': 291}
{'loss': 300.2085876464844, 'grad_norm_square': 9922132.348876953, 'tokens': 274}
{'loss': 397.22125244140625, 'grad_norm_square': 15244842.143066406, 'tokens': 342}
{'loss': 304.8701171875, 'grad_norm_square': 7861342.438964844, 'tokens': 441}
{'loss': 390.82354736328125, 'grad_norm_square': 13164393.973632812, 'tokens': 360}
{'loss': 346.020751953125, 'grad_norm_square': 11722266.829162598, 'tokens': 306}
{'loss': 283.31903076171875, 'grad_norm_square': 6716593.866455078, 'tokens': 343}
{'loss': 222.3833770751953, 'grad_norm_square': 9070566.066589355, 'tokens': 230}
{'loss': 437.29180908203125, 'grad_norm_square': 29187736.069335938, 'tokens': 438}
{'loss': 326.376220703125, 'grad_norm_square': 8280790.004150391, 'tokens': 330}
{'loss': 495.88385009765625, 'grad_norm_square': 20363486.274414062, 'tokens': 488}
{'loss': 307.8766784667969, 'grad_norm_square': 11414244.664550781, 'tokens': 343}
