{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.0, 'grad_norm_square': 959784.0, 'tokens': 319}
{'loss': 428.0, 'grad_norm_square': 1138594.9349365234, 'tokens': 252}
{'loss': 382.0, 'grad_norm_square': 1950599.6322021484, 'tokens': 311}
{'loss': 416.0, 'grad_norm_square': 882665.1474609375, 'tokens': 308}
{'loss': 592.0, 'grad_norm_square': 1093373.13671875, 'tokens': 335}
{'loss': 680.0, 'grad_norm_square': 819046.2666015625, 'tokens': 434}
{'loss': 448.0, 'grad_norm_square': 793525.3891601562, 'tokens': 378}
{'loss': 434.0, 'grad_norm_square': 707553.9755859375, 'tokens': 299}
{'loss': 484.0, 'grad_norm_square': 1364328.294921875, 'tokens': 377}
{'loss': 454.0, 'grad_norm_square': 603629.2392578125, 'tokens': 294}
{'loss': 380.0, 'grad_norm_square': 731164.4130859375, 'tokens': 315}
{'loss': 404.0, 'grad_norm_square': 651139.396484375, 'tokens': 328}
{'loss': 460.0, 'grad_norm_square': 622346.76953125, 'tokens': 394}
{'loss': 386.0, 'grad_norm_square': 1300326.6611328125, 'tokens': 291}
{'loss': 368.0, 'grad_norm_square': 444914.15234375, 'tokens': 274}
{'loss': 452.0, 'grad_norm_square': 821791.927734375, 'tokens': 342}
{'loss': 372.0, 'grad_norm_square': 449128.3076171875, 'tokens': 441}
{'loss': 472.0, 'grad_norm_square': 549433.0859375, 'tokens': 360}
{'loss': 412.0, 'grad_norm_square': 519857.369140625, 'tokens': 306}
{'loss': 340.0, 'grad_norm_square': 368156.8623046875, 'tokens': 343}
{'loss': 298.0, 'grad_norm_square': 378908.9921875, 'tokens': 230}
{'loss': 506.0, 'grad_norm_square': 1031075.96484375, 'tokens': 438}
{'loss': 390.0, 'grad_norm_square': 516512.7421875, 'tokens': 330}
{'loss': 568.0, 'grad_norm_square': 937966.146484375, 'tokens': 488}
{'loss': 368.0, 'grad_norm_square': 483243.23046875, 'tokens': 343}
{'loss': 458.0, 'grad_norm_square': 564867.8271484375, 'tokens': 360}
{'loss': 310.0, 'grad_norm_square': 467569.1982421875, 'tokens': 227}
{'loss': 504.0, 'grad_norm_square': 635828.8203125, 'tokens': 400}
{'loss': 352.0, 'grad_norm_square': 416295.572265625, 'tokens': 389}
{'loss': 420.0, 'grad_norm_square': 494307.97265625, 'tokens': 347}
{'loss': 360.0, 'grad_norm_square': 403231.48046875, 'tokens': 281}
{'loss': 276.0, 'grad_norm_square': 320844.2080078125, 'tokens': 299}
{'loss': 392.0, 'grad_norm_square': 450906.388671875, 'tokens': 305}
{'loss': 460.0, 'grad_norm_square': 636951.2421875, 'tokens': 304}
{'loss': 264.0, 'grad_norm_square': 348857.1171875, 'tokens': 289}
{'loss': 516.0, 'grad_norm_square': 664900.57421875, 'tokens': 381}
{'loss': 390.0, 'grad_norm_square': 557630.62109375, 'tokens': 395}
{'loss': 304.0, 'grad_norm_square': 347018.2451171875, 'tokens': 267}
{'loss': 424.0, 'grad_norm_square': 486538.12109375, 'tokens': 299}
{'loss': 454.0, 'grad_norm_square': 882052.5859375, 'tokens': 407}
{'loss': 406.0, 'grad_norm_square': 596092.92578125, 'tokens': 347}
{'loss': 262.0, 'grad_norm_square': 318105.25390625, 'tokens': 248}
