{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.0, 'grad_norm_square': 1604.9921875, 'tokens': 319}
{'loss': 436.0, 'grad_norm_square': 2255.8118743896484, 'tokens': 252}
{'loss': 398.0, 'grad_norm_square': 5271.112518310547, 'tokens': 311}
{'loss': 438.0, 'grad_norm_square': 2732.3660583496094, 'tokens': 308}
{'loss': 620.0, 'grad_norm_square': 3874.129150390625, 'tokens': 335}
{'loss': 708.0, 'grad_norm_square': 3471.3468017578125, 'tokens': 434}
{'loss': 478.0, 'grad_norm_square': 4311.356658935547, 'tokens': 378}
{'loss': 474.0, 'grad_norm_square': 3331.1176147460938, 'tokens': 299}
{'loss': 556.0, 'grad_norm_square': 26287.649658203125, 'tokens': 377}
{'loss': 502.0, 'grad_norm_square': 5292.2822265625, 'tokens': 294}
{'loss': 440.0, 'grad_norm_square': 8256.422241210938, 'tokens': 315}
{'loss': 466.0, 'grad_norm_square': 12302.857177734375, 'tokens': 328}
{'loss': 520.0, 'grad_norm_square': 9426.0810546875, 'tokens': 394}
{'loss': 484.0, 'grad_norm_square': 40597.642578125, 'tokens': 291}
{'loss': 442.0, 'grad_norm_square': 15862.54345703125, 'tokens': 274}
{'loss': 520.0, 'grad_norm_square': 15027.12548828125, 'tokens': 342}
{'loss': 450.0, 'grad_norm_square': 16339.30810546875, 'tokens': 441}
{'loss': 544.0, 'grad_norm_square': 15356.1015625, 'tokens': 360}
{'loss': 474.0, 'grad_norm_square': 16037.86328125, 'tokens': 306}
{'loss': 416.0, 'grad_norm_square': 15484.7421875, 'tokens': 343}
{'loss': 370.0, 'grad_norm_square': 11308.07958984375, 'tokens': 230}
{'loss': 588.0, 'grad_norm_square': 35816.044921875, 'tokens': 438}
{'loss': 456.0, 'grad_norm_square': 18024.82080078125, 'tokens': 330}
{'loss': 648.0, 'grad_norm_square': 26051.07666015625, 'tokens': 488}
{'loss': 454.0, 'grad_norm_square': 32382.7841796875, 'tokens': 343}
{'loss': 516.0, 'grad_norm_square': 17949.352783203125, 'tokens': 360}
{'loss': 374.0, 'grad_norm_square': 27824.87109375, 'tokens': 227}
{'loss': 564.0, 'grad_norm_square': 22725.87109375, 'tokens': 400}
{'loss': 422.0, 'grad_norm_square': 21709.05078125, 'tokens': 389}
{'loss': 484.0, 'grad_norm_square': 27051.5654296875, 'tokens': 347}
{'loss': 418.0, 'grad_norm_square': 17168.59326171875, 'tokens': 281}
{'loss': 348.0, 'grad_norm_square': 22796.193359375, 'tokens': 299}
{'loss': 458.0, 'grad_norm_square': 23235.12890625, 'tokens': 305}
{'loss': 512.0, 'grad_norm_square': 34206.3447265625, 'tokens': 304}
{'loss': 316.0, 'grad_norm_square': 26612.884765625, 'tokens': 289}
{'loss': 580.0, 'grad_norm_square': 39885.88720703125, 'tokens': 381}
{'loss': 444.0, 'grad_norm_square': 34709.82763671875, 'tokens': 395}
{'loss': 364.0, 'grad_norm_square': 28122.224853515625, 'tokens': 267}
{'loss': 478.0, 'grad_norm_square': 24353.38720703125, 'tokens': 299}
{'loss': 512.0, 'grad_norm_square': 44435.130859375, 'tokens': 407}
{'loss': 460.0, 'grad_norm_square': 42717.7802734375, 'tokens': 347}
{'loss': 308.0, 'grad_norm_square': 37553.1171875, 'tokens': 248}
{'loss': 472.0, 'grad_norm_square': 21948.25634765625, 'tokens': 309}
{'loss': 432.0, 'grad_norm_square': 20618.147216796875, 'tokens': 335}
{'loss': 484.0, 'grad_norm_square': 47970.7294921875, 'tokens': 420}
{'loss': 372.0, 'grad_norm_square': 20114.15087890625, 'tokens': 293}
{'loss': 344.0, 'grad_norm_square': 22041.487548828125, 'tokens': 251}
{'loss': 436.0, 'grad_norm_square': 21434.735107421875, 'tokens': 348}
{'loss': 524.0, 'grad_norm_square': 20376.646484375, 'tokens': 336}
{'loss': 432.0, 'grad_norm_square': 27537.151611328125, 'tokens': 334}
{'loss': 352.0, 'grad_norm_square': 23169.07861328125, 'tokens': 312}
{'loss': 508.0, 'grad_norm_square': 21894.556884765625, 'tokens': 332}
{'loss': 332.0, 'grad_norm_square': 18044.784912109375, 'tokens': 272}
{'loss': 274.0, 'grad_norm_square': 22847.5537109375, 'tokens': 258}
{'loss': 468.0, 'grad_norm_square': 30957.60302734375, 'tokens': 314}
{'loss': 280.0, 'grad_norm_square': 15366.990234375, 'tokens': 261}
{'loss': 376.0, 'grad_norm_square': 34705.8955078125, 'tokens': 291}
{'loss': 520.0, 'grad_norm_square': 28672.6962890625, 'tokens': 383}
{'loss': 470.0, 'grad_norm_square': 32492.49560546875, 'tokens': 323}
{'loss': 428.0, 'grad_norm_square': 29306.98291015625, 'tokens': 350}
{'loss': 344.0, 'grad_norm_square': 24346.167236328125, 'tokens': 358}
{'loss': 336.0, 'grad_norm_square': 18635.908935546875, 'tokens': 240}
{'loss': 292.0, 'grad_norm_square': 15605.2314453125, 'tokens': 256}
{'loss': 372.0, 'grad_norm_square': 27179.84619140625, 'tokens': 314}
{'loss': 290.0, 'grad_norm_square': 18802.355224609375, 'tokens': 249}
{'loss': 430.0, 'grad_norm_square': 40801.0341796875, 'tokens': 352}
{'loss': 440.0, 'grad_norm_square': 42525.22265625, 'tokens': 330}
{'loss': 318.0, 'grad_norm_square': 20762.59423828125, 'tokens': 243}
{'loss': 340.0, 'grad_norm_square': 35534.670166015625, 'tokens': 292}
{'loss': 376.0, 'grad_norm_square': 29166.766845703125, 'tokens': 293}
{'loss': 384.0, 'grad_norm_square': 39079.2705078125, 'tokens': 327}
{'loss': 392.0, 'grad_norm_square': 58255.27783203125, 'tokens': 310}
{'loss': 362.0, 'grad_norm_square': 41972.4619140625, 'tokens': 254}
{'loss': 508.0, 'grad_norm_square': 47065.193359375, 'tokens': 433}
{'loss': 440.0, 'grad_norm_square': 26050.3681640625, 'tokens': 352}
{'loss': 264.0, 'grad_norm_square': 18654.039428710938, 'tokens': 206}
{'loss': 342.0, 'grad_norm_square': 31126.58740234375, 'tokens': 243}
{'loss': 362.0, 'grad_norm_square': 35662.8818359375, 'tokens': 312}
{'loss': 484.0, 'grad_norm_square': 77186.6884765625, 'tokens': 374}
{'loss': 356.0, 'grad_norm_square': 35466.37939453125, 'tokens': 279}
{'loss': 260.0, 'grad_norm_square': 26319.72998046875, 'tokens': 286}
{'loss': 282.0, 'grad_norm_square': 32486.85595703125, 'tokens': 288}
{'loss': 304.0, 'grad_norm_square': 22027.9765625, 'tokens': 270}
{'loss': 362.0, 'grad_norm_square': 24837.349609375, 'tokens': 309}
{'loss': 360.0, 'grad_norm_square': 47198.40283203125, 'tokens': 319}
{'loss': 248.0, 'grad_norm_square': 23817.83837890625, 'tokens': 210}
{'loss': 318.0, 'grad_norm_square': 30667.8076171875, 'tokens': 347}
{'loss': 290.0, 'grad_norm_square': 33823.55712890625, 'tokens': 336}
{'loss': 398.0, 'grad_norm_square': 48232.996826171875, 'tokens': 375}
{'loss': 258.0, 'grad_norm_square': 36257.08251953125, 'tokens': 237}
{'loss': 548.0, 'grad_norm_square': 52366.6328125, 'tokens': 464}
{'loss': 344.0, 'grad_norm_square': 48286.3271484375, 'tokens': 354}
{'loss': 352.0, 'grad_norm_square': 36124.97509765625, 'tokens': 300}
{'loss': 346.0, 'grad_norm_square': 48169.45556640625, 'tokens': 419}
{'loss': 342.0, 'grad_norm_square': 53561.705078125, 'tokens': 338}
{'loss': 348.0, 'grad_norm_square': 40641.8623046875, 'tokens': 314}
{'loss': 422.0, 'grad_norm_square': 35485.43115234375, 'tokens': 334}
{'loss': 372.0, 'grad_norm_square': 31761.0458984375, 'tokens': 354}
{'loss': 540.0, 'grad_norm_square': 83746.1376953125, 'tokens': 389}
{'loss': 308.0, 'grad_norm_square': 31679.413330078125, 'tokens': 348}
{'loss': 366.0, 'grad_norm_square': 58798.54736328125, 'tokens': 431}
{'loss': 288.0, 'grad_norm_square': 34569.962890625, 'tokens': 254}
{'loss': 358.0, 'grad_norm_square': 50256.2607421875, 'tokens': 408}
{'loss': 380.0, 'grad_norm_square': 78823.7822265625, 'tokens': 378}
{'loss': 332.0, 'grad_norm_square': 57799.90625, 'tokens': 412}
{'loss': 366.0, 'grad_norm_square': 34644.3349609375, 'tokens': 319}
{'loss': 396.0, 'grad_norm_square': 49316.25, 'tokens': 389}
{'loss': 432.0, 'grad_norm_square': 62764.21240234375, 'tokens': 379}
