{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.21319580078125, 'grad_norm_square': 184181248.0, 'tokens': 319}
{'loss': 361.1748962402344, 'grad_norm_square': 74434818.67087746, 'tokens': 252}
{'loss': 297.7964172363281, 'grad_norm_square': 77730819.90050507, 'tokens': 311}
{'loss': 323.8066101074219, 'grad_norm_square': 56285188.972042084, 'tokens': 308}
{'loss': 500.8035888671875, 'grad_norm_square': 137095686.66085815, 'tokens': 335}
{'loss': 625.38720703125, 'grad_norm_square': 107269644.44985962, 'tokens': 434}
{'loss': 388.1777038574219, 'grad_norm_square': 89614486.04839325, 'tokens': 378}
{'loss': 343.13763427734375, 'grad_norm_square': 48038665.747039795, 'tokens': 299}
{'loss': 397.00103759765625, 'grad_norm_square': 82584082.28141785, 'tokens': 377}
{'loss': 377.2084045410156, 'grad_norm_square': 76525843.56147766, 'tokens': 294}
{'loss': 292.93658447265625, 'grad_norm_square': 67665164.872406, 'tokens': 315}
{'loss': 302.85491943359375, 'grad_norm_square': 48911625.22723389, 'tokens': 328}
{'loss': 382.01605224609375, 'grad_norm_square': 73154507.85295105, 'tokens': 394}
{'loss': 290.03515625, 'grad_norm_square': 69212951.13883972, 'tokens': 291}
{'loss': 275.2618408203125, 'grad_norm_square': 48777739.642318726, 'tokens': 274}
{'loss': 368.33050537109375, 'grad_norm_square': 99958806.53475952, 'tokens': 342}
{'loss': 300.7867431640625, 'grad_norm_square': 62277390.412872314, 'tokens': 441}
{'loss': 361.73333740234375, 'grad_norm_square': 99075853.65759277, 'tokens': 360}
{'loss': 337.1473693847656, 'grad_norm_square': 57066964.820632935, 'tokens': 306}
{'loss': 280.6986083984375, 'grad_norm_square': 39279507.9475708, 'tokens': 343}
{'loss': 203.96258544921875, 'grad_norm_square': 28278727.044490814, 'tokens': 230}
{'loss': 419.262451171875, 'grad_norm_square': 124183347.53411865, 'tokens': 438}
{'loss': 310.5186462402344, 'grad_norm_square': 43751434.09616089, 'tokens': 330}
{'loss': 486.6402893066406, 'grad_norm_square': 112466976.58007812, 'tokens': 488}
{'loss': 307.12274169921875, 'grad_norm_square': 53661648.00956726, 'tokens': 343}
{'loss': 413.0813293457031, 'grad_norm_square': 68885534.74554443, 'tokens': 360}
{'loss': 247.74581909179688, 'grad_norm_square': 50257435.53781128, 'tokens': 227}
{'loss': 449.6055908203125, 'grad_norm_square': 77096211.41680908, 'tokens': 400}
{'loss': 304.0218505859375, 'grad_norm_square': 57306138.408203125, 'tokens': 389}
{'loss': 351.0695495605469, 'grad_norm_square': 86755008.91226196, 'tokens': 347}
{'loss': 310.93145751953125, 'grad_norm_square': 45030158.44586182, 'tokens': 281}
