{'model_params': 8030261248, 'peft_params': 2033408}
{'loss': 432.0, 'grad_norm_square': 449287938899968.0, 'tokens': 258}
{'loss': 8768.0, 'grad_norm_square': 2.2940987622557286e+17, 'tokens': 309}
{'loss': 4608.0, 'grad_norm_square': 1.86272300906176e+16, 'tokens': 427}
{'loss': 4384.0, 'grad_norm_square': 492808794560450.25, 'tokens': 234}
{'loss': 8576.0, 'grad_norm_square': 110962079254942.22, 'tokens': 318}
{'loss': 8160.0, 'grad_norm_square': 53120817758479.57, 'tokens': 326}
{'loss': 6144.0, 'grad_norm_square': 25711894668677.93, 'tokens': 308}
{'loss': 4864.0, 'grad_norm_square': 16790138186713.562, 'tokens': 300}
{'loss': 2944.0, 'grad_norm_square': 6531879315048.618, 'tokens': 246}
{'loss': 3632.0, 'grad_norm_square': 4194923480851.413, 'tokens': 348}
{'loss': 3632.0, 'grad_norm_square': 10243363588130.203, 'tokens': 328}
{'loss': 4160.0, 'grad_norm_square': 10748673449014.004, 'tokens': 352}
{'loss': 5056.0, 'grad_norm_square': 10877238070371.31, 'tokens': 419}
{'loss': 3424.0, 'grad_norm_square': 3724761344345.956, 'tokens': 341}
{'loss': 3136.0, 'grad_norm_square': 2800977813084.492, 'tokens': 329}
{'loss': 3072.0, 'grad_norm_square': 1567160042755.1147, 'tokens': 335}
{'loss': 2112.0, 'grad_norm_square': 285352416383.2384, 'tokens': 235}
{'loss': 2400.0, 'grad_norm_square': 483379180300.08923, 'tokens': 263}
{'loss': 2784.0, 'grad_norm_square': 1140902062042.1362, 'tokens': 336}
{'loss': 3728.0, 'grad_norm_square': 1213612703356.6245, 'tokens': 411}
{'loss': 2096.0, 'grad_norm_square': 835821561961.8292, 'tokens': 250}
{'loss': 3264.0, 'grad_norm_square': 1203051146825.519, 'tokens': 377}
{'loss': 2416.0, 'grad_norm_square': 488592234269.3269, 'tokens': 277}
{'loss': 2048.0, 'grad_norm_square': 306765854084.5897, 'tokens': 240}
{'loss': 2880.0, 'grad_norm_square': 276180700981.09564, 'tokens': 323}
{'loss': 2960.0, 'grad_norm_square': 716490162734.2527, 'tokens': 334}
{'loss': 2784.0, 'grad_norm_square': 1098986053768.967, 'tokens': 306}
{'loss': 2640.0, 'grad_norm_square': 936278741509.0138, 'tokens': 325}
{'loss': 3360.0, 'grad_norm_square': 817736274200.2974, 'tokens': 405}
{'loss': 3136.0, 'grad_norm_square': 281159982549.83826, 'tokens': 374}
{'loss': 1688.0, 'grad_norm_square': 148175409428.05597, 'tokens': 214}
{'loss': 1904.0, 'grad_norm_square': 171076707532.0585, 'tokens': 230}
{'loss': 2720.0, 'grad_norm_square': 404559245718.26697, 'tokens': 360}
{'loss': 2224.0, 'grad_norm_square': 246337704452.5116, 'tokens': 288}
{'loss': 2672.0, 'grad_norm_square': 273966465308.206, 'tokens': 342}
{'loss': 2032.0, 'grad_norm_square': 112873298871.12128, 'tokens': 261}
{'loss': 2288.0, 'grad_norm_square': 113373478850.70193, 'tokens': 276}
{'loss': 3216.0, 'grad_norm_square': 215143317181.39252, 'tokens': 420}
{'loss': 2160.0, 'grad_norm_square': 104714229870.92151, 'tokens': 266}
{'loss': 2480.0, 'grad_norm_square': 140796535762.24423, 'tokens': 315}
{'loss': 2048.0, 'grad_norm_square': 158950102233.3623, 'tokens': 286}
{'loss': 2864.0, 'grad_norm_square': 336828013934.90826, 'tokens': 385}
{'loss': 2008.0, 'grad_norm_square': 151532274754.40845, 'tokens': 266}
{'loss': 2496.0, 'grad_norm_square': 139843174186.7903, 'tokens': 305}
{'loss': 1544.0, 'grad_norm_square': 65669241035.21681, 'tokens': 206}
{'loss': 1960.0, 'grad_norm_square': 72994921618.6952, 'tokens': 275}
{'loss': 1800.0, 'grad_norm_square': 61527705788.17865, 'tokens': 241}
{'loss': 1872.0, 'grad_norm_square': 44746576226.01636, 'tokens': 253}
{'loss': 1792.0, 'grad_norm_square': 82351492499.47157, 'tokens': 223}
{'loss': 1976.0, 'grad_norm_square': 75445000401.50183, 'tokens': 269}
{'loss': 1688.0, 'grad_norm_square': 59491721401.47535, 'tokens': 248}
{'loss': 3664.0, 'grad_norm_square': 407218944527.67505, 'tokens': 440}
{'loss': 1888.0, 'grad_norm_square': 79851739501.49078, 'tokens': 246}
{'loss': 2272.0, 'grad_norm_square': 149970789262.06464, 'tokens': 287}
{'loss': 1896.0, 'grad_norm_square': 45877776103.72704, 'tokens': 258}
{'loss': 2464.0, 'grad_norm_square': 88530099778.94827, 'tokens': 344}
{'loss': 2544.0, 'grad_norm_square': 94230627305.15865, 'tokens': 342}
{'loss': 2240.0, 'grad_norm_square': 79676691673.36226, 'tokens': 301}
{'loss': 2048.0, 'grad_norm_square': 90420314822.82791, 'tokens': 304}
{'loss': 2040.0, 'grad_norm_square': 79619505338.22101, 'tokens': 246}
{'loss': 2272.0, 'grad_norm_square': 88776095877.11041, 'tokens': 318}
{'loss': 1592.0, 'grad_norm_square': 47716126416.55083, 'tokens': 228}
{'loss': 1520.0, 'grad_norm_square': 66495299310.734985, 'tokens': 217}
{'loss': 1928.0, 'grad_norm_square': 97640654206.59196, 'tokens': 269}
{'loss': 2080.0, 'grad_norm_square': 65975588510.61463, 'tokens': 273}
{'loss': 1936.0, 'grad_norm_square': 70002073873.2824, 'tokens': 263}
{'loss': 1928.0, 'grad_norm_square': 56597943638.73286, 'tokens': 278}
{'loss': 2976.0, 'grad_norm_square': 112014729200.0195, 'tokens': 412}
{'loss': 2096.0, 'grad_norm_square': 86503787906.1851, 'tokens': 296}
{'loss': 2352.0, 'grad_norm_square': 163707814358.62323, 'tokens': 336}
{'loss': 2064.0, 'grad_norm_square': 56604793635.9574, 'tokens': 295}
{'loss': 2560.0, 'grad_norm_square': 114449961620.83931, 'tokens': 363}
{'loss': 2896.0, 'grad_norm_square': 177810084388.79065, 'tokens': 374}
{'loss': 2336.0, 'grad_norm_square': 114333573880.16364, 'tokens': 315}
{'loss': 1864.0, 'grad_norm_square': 73216952136.615, 'tokens': 272}
{'loss': 1800.0, 'grad_norm_square': 63015822670.44226, 'tokens': 246}
{'loss': 2272.0, 'grad_norm_square': 69969947711.92166, 'tokens': 315}
{'loss': 1784.0, 'grad_norm_square': 50941973544.01757, 'tokens': 229}
{'loss': 1800.0, 'grad_norm_square': 69967085379.47209, 'tokens': 233}
{'loss': 2256.0, 'grad_norm_square': 83176714638.45844, 'tokens': 280}
{'loss': 2368.0, 'grad_norm_square': 130902981455.57341, 'tokens': 346}
{'loss': 1752.0, 'grad_norm_square': 55852985332.6934, 'tokens': 246}
{'loss': 1880.0, 'grad_norm_square': 107538534391.82549, 'tokens': 266}
