{'model_params': 2506172416, 'peft_params': 9805824}
{'loss': 466.0, 'grad_norm_square': 23862902784.0, 'tokens': 319}
{'loss': 540.0, 'grad_norm_square': 529662484992.0, 'tokens': 252}
{'loss': 1040.0, 'grad_norm_square': 25244415455232.0, 'tokens': 311}
{'loss': 720.0, 'grad_norm_square': 121500001792.0, 'tokens': 308}
{'loss': 776.0, 'grad_norm_square': 89046841536.0, 'tokens': 335}
{'loss': 8000.0, 'grad_norm_square': 829962941104128.0, 'tokens': 434}
{'loss': 4704.0, 'grad_norm_square': 43544158789632.0, 'tokens': 378}
{'loss': 2224.0, 'grad_norm_square': 11917714411520.0, 'tokens': 299}
{'loss': 1832.0, 'grad_norm_square': 577200369664.0, 'tokens': 377}
{'loss': 1784.0, 'grad_norm_square': 7724987662336.0, 'tokens': 294}
{'loss': 1184.0, 'grad_norm_square': 574857472000.0, 'tokens': 315}
{'loss': 1272.0, 'grad_norm_square': 611663319040.0, 'tokens': 328}
{'loss': 2688.0, 'grad_norm_square': 36817448599552.0, 'tokens': 394}
{'loss': 1864.0, 'grad_norm_square': 971568279552.0, 'tokens': 291}
{'loss': 2704.0, 'grad_norm_square': 1180084123648.0, 'tokens': 274}
{'loss': 2128.0, 'grad_norm_square': 658261280768.0, 'tokens': 342}
{'loss': 3024.0, 'grad_norm_square': 4884406595584.0, 'tokens': 441}
{'loss': 1632.0, 'grad_norm_square': 591906508800.0, 'tokens': 360}
{'loss': 7360.0, 'grad_norm_square': 917913653477376.0, 'tokens': 306}
{'loss': 2144.0, 'grad_norm_square': 554904027136.0, 'tokens': 343}
{'loss': 2544.0, 'grad_norm_square': 739317817344.0, 'tokens': 230}
{'loss': 5760.0, 'grad_norm_square': 3002566074368.0, 'tokens': 438}
{'loss': 2768.0, 'grad_norm_square': 1006053134336.0, 'tokens': 330}
{'loss': 3792.0, 'grad_norm_square': 2757464707072.0, 'tokens': 488}
{'loss': 1216.0, 'grad_norm_square': 534614544384.0, 'tokens': 343}
{'loss': 8320.0, 'grad_norm_square': 1104470905716736.0, 'tokens': 360}
{'loss': 1904.0, 'grad_norm_square': 2950878101504.0, 'tokens': 227}
{'loss': 5664.0, 'grad_norm_square': 5678138245120.0, 'tokens': 400}
{'loss': 4832.0, 'grad_norm_square': 3564322306048.0, 'tokens': 389}
{'loss': 4192.0, 'grad_norm_square': 1302247407616.0, 'tokens': 347}
{'loss': 4032.0, 'grad_norm_square': 526825664512.0, 'tokens': 281}
{'loss': 3120.0, 'grad_norm_square': 377170826240.0, 'tokens': 299}
{'loss': 4384.0, 'grad_norm_square': 750149394432.0, 'tokens': 305}
{'loss': 4288.0, 'grad_norm_square': 1311502041088.0, 'tokens': 304}
{'loss': 1600.0, 'grad_norm_square': 3180182126592.0, 'tokens': 289}
{'loss': 4048.0, 'grad_norm_square': 46581533507584.0, 'tokens': 381}
{'loss': 2912.0, 'grad_norm_square': 996792754176.0, 'tokens': 395}
{'loss': 2352.0, 'grad_norm_square': 1467591081984.0, 'tokens': 267}
{'loss': 2112.0, 'grad_norm_square': 9005710704640.0, 'tokens': 299}
{'loss': 2352.0, 'grad_norm_square': 1973582413824.0, 'tokens': 407}
{'loss': 2496.0, 'grad_norm_square': 740923164672.0, 'tokens': 347}
{'loss': 1512.0, 'grad_norm_square': 1923216407552.0, 'tokens': 248}
{'loss': 2576.0, 'grad_norm_square': 895707786240.0, 'tokens': 309}
{'loss': 2256.0, 'grad_norm_square': 464279055360.0, 'tokens': 335}
{'loss': 2368.0, 'grad_norm_square': 781258557952.0, 'tokens': 420}
{'loss': 1464.0, 'grad_norm_square': 2421497831424.0, 'tokens': 293}
{'loss': 1144.0, 'grad_norm_square': 521700489216.0, 'tokens': 251}
{'loss': 1632.0, 'grad_norm_square': 178586372864.0, 'tokens': 348}
{'loss': 1752.0, 'grad_norm_square': 238722174848.0, 'tokens': 336}
{'loss': 1328.0, 'grad_norm_square': 70245795328.0, 'tokens': 334}
{'loss': 1128.0, 'grad_norm_square': 492219809280.0, 'tokens': 312}
{'loss': 1448.0, 'grad_norm_square': 130518039040.0, 'tokens': 332}
{'loss': 956.0, 'grad_norm_square': 70527826560.0, 'tokens': 272}
{'loss': 820.0, 'grad_norm_square': 77916762368.0, 'tokens': 258}
{'loss': 1160.0, 'grad_norm_square': 73488041728.0, 'tokens': 314}
{'loss': 828.0, 'grad_norm_square': 4132507295744.0, 'tokens': 261}
{'loss': 1544.0, 'grad_norm_square': 399645564416.0, 'tokens': 291}
{'loss': 2048.0, 'grad_norm_square': 461686658048.0, 'tokens': 383}
{'loss': 1272.0, 'grad_norm_square': 84270834560.0, 'tokens': 323}
{'loss': 1416.0, 'grad_norm_square': 86895709952.0, 'tokens': 350}
{'loss': 1072.0, 'grad_norm_square': 86589798464.0, 'tokens': 358}
{'loss': 856.0, 'grad_norm_square': 62553308672.0, 'tokens': 240}
{'loss': 1008.0, 'grad_norm_square': 46756976640.0, 'tokens': 256}
{'loss': 928.0, 'grad_norm_square': 35285802752.0, 'tokens': 314}
{'loss': 1056.0, 'grad_norm_square': 90148920320.0, 'tokens': 249}
{'loss': 1224.0, 'grad_norm_square': 99668909056.0, 'tokens': 352}
{'loss': 1296.0, 'grad_norm_square': 78459127808.0, 'tokens': 330}
{'loss': 1008.0, 'grad_norm_square': 952450453504.0, 'tokens': 243}
{'loss': 672.0, 'grad_norm_square': 64998805504.0, 'tokens': 292}
{'loss': 916.0, 'grad_norm_square': 42945169792.0, 'tokens': 293}
{'loss': 912.0, 'grad_norm_square': 56194362112.0, 'tokens': 327}
{'loss': 872.0, 'grad_norm_square': 49093376768.0, 'tokens': 310}
{'loss': 756.0, 'grad_norm_square': 27467837248.0, 'tokens': 254}
{'loss': 1112.0, 'grad_norm_square': 41792638400.0, 'tokens': 433}
{'loss': 1096.0, 'grad_norm_square': 46490414848.0, 'tokens': 352}
{'loss': 536.0, 'grad_norm_square': 10908451840.0, 'tokens': 206}
{'loss': 760.0, 'grad_norm_square': 35342771712.0, 'tokens': 243}
{'loss': 1088.0, 'grad_norm_square': 2225663070208.0, 'tokens': 312}
{'loss': 1296.0, 'grad_norm_square': 129081031168.0, 'tokens': 374}
{'loss': 812.0, 'grad_norm_square': 39231179136.0, 'tokens': 279}
{'loss': 620.0, 'grad_norm_square': 16967480832.0, 'tokens': 286}
{'loss': 548.0, 'grad_norm_square': 15320318208.0, 'tokens': 288}
{'loss': 832.0, 'grad_norm_square': 50066994688.0, 'tokens': 270}
{'loss': 904.0, 'grad_norm_square': 53400141312.0, 'tokens': 309}
{'loss': 1024.0, 'grad_norm_square': 93035809792.0, 'tokens': 319}
{'loss': 480.0, 'grad_norm_square': 14306928896.0, 'tokens': 210}
{'loss': 764.0, 'grad_norm_square': 39357559040.0, 'tokens': 347}
{'loss': 636.0, 'grad_norm_square': 14524430528.0, 'tokens': 336}
{'loss': 1040.0, 'grad_norm_square': 70863210240.0, 'tokens': 375}
{'loss': 552.0, 'grad_norm_square': 34947866880.0, 'tokens': 237}
{'loss': 1168.0, 'grad_norm_square': 4298668212224.0, 'tokens': 464}
{'loss': 784.0, 'grad_norm_square': 38304028032.0, 'tokens': 354}
{'loss': 812.0, 'grad_norm_square': 49081682048.0, 'tokens': 300}
{'loss': 852.0, 'grad_norm_square': 59576343040.0, 'tokens': 419}
{'loss': 804.0, 'grad_norm_square': 51709239936.0, 'tokens': 338}
{'loss': 812.0, 'grad_norm_square': 48970248576.0, 'tokens': 314}
{'loss': 1040.0, 'grad_norm_square': 65689939776.0, 'tokens': 334}
{'loss': 816.0, 'grad_norm_square': 33222954880.0, 'tokens': 354}
{'loss': 1400.0, 'grad_norm_square': 123332403200.0, 'tokens': 389}
{'loss': 700.0, 'grad_norm_square': 26471422720.0, 'tokens': 348}
{'loss': 1296.0, 'grad_norm_square': 4100625514496.0, 'tokens': 431}
{'loss': 532.0, 'grad_norm_square': 14604333120.0, 'tokens': 254}
{'loss': 928.0, 'grad_norm_square': 56519992192.0, 'tokens': 408}
{'loss': 956.0, 'grad_norm_square': 94524869888.0, 'tokens': 378}
{'loss': 988.0, 'grad_norm_square': 65023231488.0, 'tokens': 412}
{'loss': 872.0, 'grad_norm_square': 47909943296.0, 'tokens': 319}
{'loss': 1176.0, 'grad_norm_square': 84374996992.0, 'tokens': 389}
{'loss': 1296.0, 'grad_norm_square': 292855325696.0, 'tokens': 379}
{'loss': 408.0, 'grad_norm_square': 23364508160.0, 'tokens': 230}
{'loss': 1288.0, 'grad_norm_square': 18549936783360.0, 'tokens': 328}
{'loss': 5504.0, 'grad_norm_square': 154230990045184.0, 'tokens': 279}
{'loss': 1168.0, 'grad_norm_square': 66555927296.0, 'tokens': 289}
{'loss': 1400.0, 'grad_norm_square': 140495622144.0, 'tokens': 406}
{'loss': 1416.0, 'grad_norm_square': 119002920960.0, 'tokens': 284}
{'loss': 1496.0, 'grad_norm_square': 109604550656.0, 'tokens': 300}
{'loss': 1352.0, 'grad_norm_square': 75302520320.0, 'tokens': 263}
{'loss': 1136.0, 'grad_norm_square': 90876770048.0, 'tokens': 315}
{'loss': 1680.0, 'grad_norm_square': 113214101760.0, 'tokens': 289}
{'loss': 936.0, 'grad_norm_square': 85377955200.0, 'tokens': 287}
{'loss': 2464.0, 'grad_norm_square': 506815389696.0, 'tokens': 445}
{'loss': 1096.0, 'grad_norm_square': 132713079808.0, 'tokens': 312}
{'loss': 1344.0, 'grad_norm_square': 342234533888.0, 'tokens': 386}
{'loss': 836.0, 'grad_norm_square': 593192245248.0, 'tokens': 246}
{'loss': 1104.0, 'grad_norm_square': 95232325696.0, 'tokens': 366}
{'loss': 1360.0, 'grad_norm_square': 205160616960.0, 'tokens': 367}
{'loss': 916.0, 'grad_norm_square': 50663805952.0, 'tokens': 387}
{'loss': 792.0, 'grad_norm_square': 57960899200.0, 'tokens': 288}
{'loss': 964.0, 'grad_norm_square': 97893170688.0, 'tokens': 284}
{'loss': 916.0, 'grad_norm_square': 77763617792.0, 'tokens': 291}
{'loss': 776.0, 'grad_norm_square': 55845258240.0, 'tokens': 313}
{'loss': 1160.0, 'grad_norm_square': 64742424832.0, 'tokens': 404}
{'loss': 740.0, 'grad_norm_square': 136633756160.0, 'tokens': 301}
{'loss': 1216.0, 'grad_norm_square': 146037481216.0, 'tokens': 417}
{'loss': 812.0, 'grad_norm_square': 38918744576.0, 'tokens': 269}
{'loss': 848.0, 'grad_norm_square': 118694334464.0, 'tokens': 286}
{'loss': 688.0, 'grad_norm_square': 38577130752.0, 'tokens': 282}
{'loss': 712.0, 'grad_norm_square': 60613087232.0, 'tokens': 330}
{'loss': 1168.0, 'grad_norm_square': 122493658112.0, 'tokens': 420}
{'loss': 904.0, 'grad_norm_square': 46731838976.0, 'tokens': 342}
{'loss': 896.0, 'grad_norm_square': 51335826944.0, 'tokens': 366}
{'loss': 684.0, 'grad_norm_square': 32108085248.0, 'tokens': 267}
{'loss': 604.0, 'grad_norm_square': 24465006592.0, 'tokens': 284}
{'loss': 540.0, 'grad_norm_square': 19215938816.0, 'tokens': 226}
{'loss': 692.0, 'grad_norm_square': 43294666496.0, 'tokens': 249}
{'loss': 1128.0, 'grad_norm_square': 55856072704.0, 'tokens': 477}
{'loss': 512.0, 'grad_norm_square': 16614432000.0, 'tokens': 305}
{'loss': 796.0, 'grad_norm_square': 83128074240.0, 'tokens': 300}
{'loss': 1080.0, 'grad_norm_square': 82012768256.0, 'tokens': 339}
{'loss': 1080.0, 'grad_norm_square': 83374440448.0, 'tokens': 331}
{'loss': 564.0, 'grad_norm_square': 15335841024.0, 'tokens': 307}
{'loss': 732.0, 'grad_norm_square': 44252104192.0, 'tokens': 314}
{'loss': 544.0, 'grad_norm_square': 32979962112.0, 'tokens': 273}
{'loss': 772.0, 'grad_norm_square': 22388297216.0, 'tokens': 370}
{'loss': 940.0, 'grad_norm_square': 26009507328.0, 'tokens': 358}
{'loss': 1256.0, 'grad_norm_square': 97726240768.0, 'tokens': 471}
{'loss': 688.0, 'grad_norm_square': 45550072320.0, 'tokens': 362}
{'loss': 716.0, 'grad_norm_square': 36282409600.0, 'tokens': 354}
{'loss': 768.0, 'grad_norm_square': 23043780608.0, 'tokens': 332}
{'loss': 456.0, 'grad_norm_square': 21804834816.0, 'tokens': 241}
{'loss': 860.0, 'grad_norm_square': 50657511424.0, 'tokens': 342}
{'loss': 592.0, 'grad_norm_square': 20611832320.0, 'tokens': 226}
{'loss': 628.0, 'grad_norm_square': 38800875520.0, 'tokens': 282}
{'loss': 544.0, 'grad_norm_square': 17664616416.0, 'tokens': 228}
{'loss': 696.0, 'grad_norm_square': 57476187648.0, 'tokens': 360}
{'loss': 788.0, 'grad_norm_square': 113206505472.0, 'tokens': 359}
{'loss': 704.0, 'grad_norm_square': 163346826240.0, 'tokens': 356}
{'loss': 876.0, 'grad_norm_square': 65413960704.0, 'tokens': 352}
{'loss': 544.0, 'grad_norm_square': 46524995072.0, 'tokens': 321}
{'loss': 956.0, 'grad_norm_square': 30298444032.0, 'tokens': 391}
{'loss': 596.0, 'grad_norm_square': 18156518400.0, 'tokens': 264}
{'loss': 856.0, 'grad_norm_square': 52069330944.0, 'tokens': 350}
{'loss': 548.0, 'grad_norm_square': 23230799360.0, 'tokens': 239}
{'loss': 536.0, 'grad_norm_square': 11388216832.0, 'tokens': 258}
{'loss': 684.0, 'grad_norm_square': 16684021760.0, 'tokens': 329}
{'loss': 508.0, 'grad_norm_square': 11177891072.0, 'tokens': 323}
{'loss': 912.0, 'grad_norm_square': 62333166080.0, 'tokens': 426}
{'loss': 696.0, 'grad_norm_square': 66427713536.0, 'tokens': 335}
{'loss': 476.0, 'grad_norm_square': 23108261376.0, 'tokens': 247}
{'loss': 564.0, 'grad_norm_square': 46176590848.0, 'tokens': 273}
{'loss': 544.0, 'grad_norm_square': 15358504192.0, 'tokens': 261}
{'loss': 528.0, 'grad_norm_square': 26373789184.0, 'tokens': 290}
{'loss': 512.0, 'grad_norm_square': 13025992448.0, 'tokens': 307}
{'loss': 624.0, 'grad_norm_square': 16811043328.0, 'tokens': 302}
{'loss': 632.0, 'grad_norm_square': 13605690880.0, 'tokens': 335}
{'loss': 720.0, 'grad_norm_square': 22911020288.0, 'tokens': 316}
