{'model_params': 2506172416, 'peft_params': 10515456}
{'loss': 466.0, 'grad_norm_square': 49579861.21875, 'tokens': 319}
{'loss': 346.0, 'grad_norm_square': 20399255.9921875, 'tokens': 252}
{'loss': 296.0, 'grad_norm_square': 68782275.421875, 'tokens': 311}
{'loss': 324.0, 'grad_norm_square': 54612402.65625, 'tokens': 308}
{'loss': 480.0, 'grad_norm_square': 101317161.25, 'tokens': 335}
{'loss': 612.0, 'grad_norm_square': 56677249.6875, 'tokens': 434}
{'loss': 364.0, 'grad_norm_square': 57642077.3125, 'tokens': 378}
{'loss': 334.0, 'grad_norm_square': 38413493.125, 'tokens': 299}
{'loss': 392.0, 'grad_norm_square': 53615838.2109375, 'tokens': 377}
{'loss': 364.0, 'grad_norm_square': 72099267.6875, 'tokens': 294}
{'loss': 308.0, 'grad_norm_square': 94207992.15625, 'tokens': 315}
{'loss': 306.0, 'grad_norm_square': 47010761.9921875, 'tokens': 328}
{'loss': 386.0, 'grad_norm_square': 99824824.0625, 'tokens': 394}
{'loss': 330.0, 'grad_norm_square': 176748020.75, 'tokens': 291}
{'loss': 280.0, 'grad_norm_square': 63379956.734375, 'tokens': 274}
{'loss': 378.0, 'grad_norm_square': 150039415.59375, 'tokens': 342}
{'loss': 328.0, 'grad_norm_square': 70908418.28125, 'tokens': 441}
{'loss': 374.0, 'grad_norm_square': 126186105.0, 'tokens': 360}
{'loss': 356.0, 'grad_norm_square': 73193116.875, 'tokens': 306}
{'loss': 290.0, 'grad_norm_square': 35690086.625, 'tokens': 343}
{'loss': 212.0, 'grad_norm_square': 41133220.4921875, 'tokens': 230}
{'loss': 452.0, 'grad_norm_square': 176523107.1953125, 'tokens': 438}
{'loss': 328.0, 'grad_norm_square': 44790411.875, 'tokens': 330}
{'loss': 498.0, 'grad_norm_square': 163108769.71875, 'tokens': 488}
{'loss': 324.0, 'grad_norm_square': 82212053.34375, 'tokens': 343}
{'loss': 430.0, 'grad_norm_square': 76489478.59375, 'tokens': 360}
{'loss': 276.0, 'grad_norm_square': 55573159.609375, 'tokens': 227}
{'loss': 476.0, 'grad_norm_square': 103169547.09375, 'tokens': 400}
{'loss': 304.0, 'grad_norm_square': 53286826.0078125, 'tokens': 389}
{'loss': 362.0, 'grad_norm_square': 46824762.59375, 'tokens': 347}
{'loss': 316.0, 'grad_norm_square': 42371813.25, 'tokens': 281}
{'loss': 240.0, 'grad_norm_square': 64626559.8125, 'tokens': 299}
{'loss': 340.0, 'grad_norm_square': 137995172.15625, 'tokens': 305}
{'loss': 438.0, 'grad_norm_square': 106623577.375, 'tokens': 304}
{'loss': 217.0, 'grad_norm_square': 46373521.9609375, 'tokens': 289}
{'loss': 486.0, 'grad_norm_square': 94453060.8125, 'tokens': 381}
{'loss': 336.0, 'grad_norm_square': 67643472.890625, 'tokens': 395}
{'loss': 262.0, 'grad_norm_square': 23910451.9765625, 'tokens': 267}
{'loss': 388.0, 'grad_norm_square': 63083552.625, 'tokens': 299}
{'loss': 470.0, 'grad_norm_square': 369326090.84375, 'tokens': 407}
{'loss': 382.0, 'grad_norm_square': 93607357.15625, 'tokens': 347}
{'loss': 245.0, 'grad_norm_square': 74570069.703125, 'tokens': 248}
{'loss': 414.0, 'grad_norm_square': 96219949.890625, 'tokens': 309}
{'loss': 358.0, 'grad_norm_square': 82177927.5, 'tokens': 335}
{'loss': 416.0, 'grad_norm_square': 89836338.375, 'tokens': 420}
{'loss': 312.0, 'grad_norm_square': 125141967.734375, 'tokens': 293}
{'loss': 258.0, 'grad_norm_square': 50267948.640625, 'tokens': 251}
{'loss': 406.0, 'grad_norm_square': 92465943.9375, 'tokens': 348}
{'loss': 480.0, 'grad_norm_square': 88906168.71875, 'tokens': 336}
{'loss': 376.0, 'grad_norm_square': 82603888.6875, 'tokens': 334}
{'loss': 288.0, 'grad_norm_square': 84357568.0625, 'tokens': 312}
{'loss': 444.0, 'grad_norm_square': 93349144.859375, 'tokens': 332}
{'loss': 251.0, 'grad_norm_square': 44226620.5703125, 'tokens': 272}
{'loss': 208.0, 'grad_norm_square': 40715596.078125, 'tokens': 258}
{'loss': 398.0, 'grad_norm_square': 90366220.09375, 'tokens': 314}
{'loss': 245.0, 'grad_norm_square': 62524442.8125, 'tokens': 261}
{'loss': 320.0, 'grad_norm_square': 112004933.671875, 'tokens': 291}
{'loss': 482.0, 'grad_norm_square': 114018146.4375, 'tokens': 383}
{'loss': 394.0, 'grad_norm_square': 62485395.9765625, 'tokens': 323}
{'loss': 368.0, 'grad_norm_square': 74932569.15625, 'tokens': 350}
{'loss': 328.0, 'grad_norm_square': 53851227.3125, 'tokens': 358}
{'loss': 296.0, 'grad_norm_square': 59646790.0, 'tokens': 240}
{'loss': 266.0, 'grad_norm_square': 66040800.34375, 'tokens': 256}
{'loss': 354.0, 'grad_norm_square': 69613258.09375, 'tokens': 314}
{'loss': 254.0, 'grad_norm_square': 37702386.96875, 'tokens': 249}
{'loss': 426.0, 'grad_norm_square': 139992275.3125, 'tokens': 352}
{'loss': 380.0, 'grad_norm_square': 86800358.0625, 'tokens': 330}
{'loss': 306.0, 'grad_norm_square': 63822191.84375, 'tokens': 243}
{'loss': 298.0, 'grad_norm_square': 50289378.4296875, 'tokens': 292}
{'loss': 342.0, 'grad_norm_square': 55289457.671875, 'tokens': 293}
{'loss': 322.0, 'grad_norm_square': 78204434.03125, 'tokens': 327}
{'loss': 360.0, 'grad_norm_square': 48353237.390625, 'tokens': 310}
{'loss': 302.0, 'grad_norm_square': 57845358.0625, 'tokens': 254}
{'loss': 450.0, 'grad_norm_square': 81849991.265625, 'tokens': 433}
{'loss': 460.0, 'grad_norm_square': 126544451.375, 'tokens': 352}
{'loss': 214.0, 'grad_norm_square': 54241075.25, 'tokens': 206}
{'loss': 306.0, 'grad_norm_square': 102328616.875, 'tokens': 243}
{'loss': 362.0, 'grad_norm_square': 106642144.9375, 'tokens': 312}
{'loss': 482.0, 'grad_norm_square': 92691277.2578125, 'tokens': 374}
{'loss': 354.0, 'grad_norm_square': 73455400.203125, 'tokens': 279}
{'loss': 248.0, 'grad_norm_square': 34057564.421875, 'tokens': 286}
{'loss': 251.0, 'grad_norm_square': 38687929.2109375, 'tokens': 288}
{'loss': 288.0, 'grad_norm_square': 70296260.109375, 'tokens': 270}
{'loss': 352.0, 'grad_norm_square': 45091167.2265625, 'tokens': 309}
{'loss': 334.0, 'grad_norm_square': 87331885.859375, 'tokens': 319}
{'loss': 219.0, 'grad_norm_square': 38452472.3046875, 'tokens': 210}
{'loss': 334.0, 'grad_norm_square': 94807168.84375, 'tokens': 347}
{'loss': 270.0, 'grad_norm_square': 40895740.109375, 'tokens': 336}
{'loss': 404.0, 'grad_norm_square': 104767100.59375, 'tokens': 375}
{'loss': 220.0, 'grad_norm_square': 41549381.296875, 'tokens': 237}
{'loss': 548.0, 'grad_norm_square': 120296913.78125, 'tokens': 464}
{'loss': 332.0, 'grad_norm_square': 82999187.90625, 'tokens': 354}
{'loss': 322.0, 'grad_norm_square': 93672022.875, 'tokens': 300}
{'loss': 334.0, 'grad_norm_square': 44513687.390625, 'tokens': 419}
{'loss': 334.0, 'grad_norm_square': 62922782.0546875, 'tokens': 338}
{'loss': 336.0, 'grad_norm_square': 58550453.546875, 'tokens': 314}
