{'model_params': 2506172416, 'peft_params': 547064}
{'loss': 580.0, 'grad_norm_square': 88064.0, 'tokens': 455}
{'loss': 380.0, 'grad_norm_square': 68608.0, 'tokens': 312}
{'loss': 624.0, 'grad_norm_square': 93696.0, 'tokens': 432}
{'loss': 636.0, 'grad_norm_square': 69120.0, 'tokens': 471}
{'loss': 316.0, 'grad_norm_square': 50176.0, 'tokens': 327}
{'loss': 322.0, 'grad_norm_square': 39424.0, 'tokens': 314}
{'loss': 580.0, 'grad_norm_square': 67584.0, 'tokens': 457}
{'loss': 239.0, 'grad_norm_square': 43008.0, 'tokens': 255}
{'loss': 424.0, 'grad_norm_square': 55296.0, 'tokens': 437}
{'loss': 266.0, 'grad_norm_square': 37632.0, 'tokens': 371}
{'loss': 532.0, 'grad_norm_square': 63744.0, 'tokens': 471}
{'loss': 430.0, 'grad_norm_square': 48384.0, 'tokens': 452}
{'loss': 266.0, 'grad_norm_square': 38400.0, 'tokens': 261}
{'loss': 502.0, 'grad_norm_square': 48640.0, 'tokens': 419}
{'loss': 544.0, 'grad_norm_square': 59904.0, 'tokens': 450}
{'loss': 392.0, 'grad_norm_square': 59392.0, 'tokens': 446}
{'loss': 592.0, 'grad_norm_square': 62720.0, 'tokens': 452}
{'loss': 226.0, 'grad_norm_square': 38912.0, 'tokens': 262}
{'loss': 422.0, 'grad_norm_square': 58112.0, 'tokens': 375}
{'loss': 484.0, 'grad_norm_square': 52224.0, 'tokens': 405}
{'loss': 432.0, 'grad_norm_square': 42496.0, 'tokens': 409}
{'loss': 382.0, 'grad_norm_square': 42496.0, 'tokens': 410}
{'loss': 470.0, 'grad_norm_square': 60416.0, 'tokens': 429}
{'loss': 416.0, 'grad_norm_square': 45824.0, 'tokens': 408}
{'loss': 386.0, 'grad_norm_square': 49664.0, 'tokens': 427}
{'loss': 528.0, 'grad_norm_square': 56064.0, 'tokens': 445}
{'loss': 424.0, 'grad_norm_square': 70144.0, 'tokens': 461}
{'loss': 432.0, 'grad_norm_square': 74752.0, 'tokens': 444}
{'loss': 436.0, 'grad_norm_square': 46592.0, 'tokens': 459}
{'loss': 304.0, 'grad_norm_square': 45312.0, 'tokens': 295}
{'loss': 516.0, 'grad_norm_square': 59648.0, 'tokens': 420}
{'loss': 486.0, 'grad_norm_square': 60928.0, 'tokens': 476}
{'loss': 440.0, 'grad_norm_square': 53504.0, 'tokens': 430}
{'loss': 458.0, 'grad_norm_square': 55040.0, 'tokens': 441}
{'loss': 376.0, 'grad_norm_square': 49152.0, 'tokens': 402}
{'loss': 410.0, 'grad_norm_square': 43264.0, 'tokens': 328}
{'loss': 418.0, 'grad_norm_square': 44544.0, 'tokens': 453}
{'loss': 306.0, 'grad_norm_square': 40192.0, 'tokens': 375}
{'loss': 434.0, 'grad_norm_square': 46592.0, 'tokens': 434}
{'loss': 298.0, 'grad_norm_square': 38144.0, 'tokens': 383}
{'loss': 436.0, 'grad_norm_square': 47104.0, 'tokens': 411}
{'loss': 462.0, 'grad_norm_square': 45056.0, 'tokens': 469}
{'loss': 370.0, 'grad_norm_square': 38400.0, 'tokens': 392}
{'loss': 366.0, 'grad_norm_square': 34560.0, 'tokens': 460}
{'loss': 334.0, 'grad_norm_square': 36864.0, 'tokens': 398}
{'loss': 234.0, 'grad_norm_square': 35328.0, 'tokens': 284}
{'loss': 166.0, 'grad_norm_square': 30720.0, 'tokens': 275}
{'loss': 426.0, 'grad_norm_square': 42240.0, 'tokens': 435}
{'loss': 185.0, 'grad_norm_square': 32384.0, 'tokens': 287}
{'loss': 412.0, 'grad_norm_square': 54528.0, 'tokens': 440}
{'loss': 354.0, 'grad_norm_square': 45568.0, 'tokens': 326}
{'loss': 284.0, 'grad_norm_square': 41216.0, 'tokens': 349}
{'loss': 114.5, 'grad_norm_square': 23808.0, 'tokens': 255}
{'loss': 212.0, 'grad_norm_square': 33024.0, 'tokens': 281}
{'loss': 440.0, 'grad_norm_square': 53248.0, 'tokens': 435}
{'loss': 648.0, 'grad_norm_square': 58112.0, 'tokens': 393}
{'loss': 486.0, 'grad_norm_square': 45312.0, 'tokens': 480}
{'loss': 474.0, 'grad_norm_square': 45568.0, 'tokens': 459}
{'loss': 500.0, 'grad_norm_square': 54272.0, 'tokens': 477}
{'loss': 348.0, 'grad_norm_square': 42496.0, 'tokens': 464}
{'loss': 228.0, 'grad_norm_square': 28672.0, 'tokens': 263}
{'loss': 576.0, 'grad_norm_square': 46848.0, 'tokens': 489}
{'loss': 386.0, 'grad_norm_square': 40960.0, 'tokens': 376}
{'loss': 384.0, 'grad_norm_square': 40448.0, 'tokens': 455}
{'loss': 478.0, 'grad_norm_square': 42240.0, 'tokens': 420}
{'loss': 392.0, 'grad_norm_square': 39424.0, 'tokens': 414}
{'loss': 220.0, 'grad_norm_square': 32256.0, 'tokens': 260}
{'loss': 354.0, 'grad_norm_square': 37632.0, 'tokens': 379}
{'loss': 202.0, 'grad_norm_square': 37376.0, 'tokens': 257}
{'loss': 364.0, 'grad_norm_square': 44032.0, 'tokens': 413}
{'loss': 370.0, 'grad_norm_square': 47360.0, 'tokens': 386}
{'loss': 266.0, 'grad_norm_square': 29952.0, 'tokens': 258}
{'loss': 278.0, 'grad_norm_square': 33536.0, 'tokens': 281}
{'loss': 372.0, 'grad_norm_square': 68096.0, 'tokens': 472}
{'loss': 294.0, 'grad_norm_square': 38656.0, 'tokens': 334}
{'loss': 510.0, 'grad_norm_square': 48896.0, 'tokens': 437}
{'loss': 498.0, 'grad_norm_square': 40448.0, 'tokens': 499}
{'loss': 390.0, 'grad_norm_square': 37632.0, 'tokens': 448}
{'loss': 214.0, 'grad_norm_square': 32640.0, 'tokens': 248}
{'loss': 274.0, 'grad_norm_square': 41728.0, 'tokens': 310}
{'loss': 320.0, 'grad_norm_square': 38400.0, 'tokens': 271}
{'loss': 294.0, 'grad_norm_square': 34304.0, 'tokens': 416}
{'loss': 446.0, 'grad_norm_square': 48640.0, 'tokens': 445}
{'loss': 227.0, 'grad_norm_square': 32512.0, 'tokens': 261}
{'loss': 288.0, 'grad_norm_square': 41472.0, 'tokens': 316}
{'loss': 237.0, 'grad_norm_square': 36352.0, 'tokens': 299}
{'loss': 284.0, 'grad_norm_square': 52224.0, 'tokens': 378}
{'loss': 207.0, 'grad_norm_square': 30720.0, 'tokens': 261}
{'loss': 408.0, 'grad_norm_square': 38912.0, 'tokens': 403}
{'loss': 548.0, 'grad_norm_square': 51712.0, 'tokens': 467}
{'loss': 204.0, 'grad_norm_square': 29568.0, 'tokens': 292}
{'loss': 430.0, 'grad_norm_square': 55808.0, 'tokens': 439}
{'loss': 496.0, 'grad_norm_square': 52736.0, 'tokens': 438}
{'loss': 308.0, 'grad_norm_square': 35328.0, 'tokens': 363}
{'loss': 484.0, 'grad_norm_square': 42496.0, 'tokens': 482}
{'loss': 306.0, 'grad_norm_square': 35072.0, 'tokens': 341}
{'loss': 378.0, 'grad_norm_square': 40192.0, 'tokens': 469}
{'loss': 276.0, 'grad_norm_square': 30976.0, 'tokens': 252}
{'loss': 326.0, 'grad_norm_square': 36352.0, 'tokens': 386}
{'loss': 456.0, 'grad_norm_square': 47104.0, 'tokens': 438}
{'loss': 388.0, 'grad_norm_square': 37888.0, 'tokens': 440}
{'loss': 356.0, 'grad_norm_square': 45312.0, 'tokens': 281}
{'loss': 422.0, 'grad_norm_square': 43008.0, 'tokens': 436}
{'loss': 310.0, 'grad_norm_square': 34816.0, 'tokens': 361}
{'loss': 524.0, 'grad_norm_square': 48896.0, 'tokens': 394}
{'loss': 198.0, 'grad_norm_square': 37632.0, 'tokens': 278}
{'loss': 308.0, 'grad_norm_square': 40448.0, 'tokens': 364}
{'loss': 432.0, 'grad_norm_square': 47104.0, 'tokens': 425}
{'loss': 448.0, 'grad_norm_square': 48640.0, 'tokens': 411}
{'loss': 266.0, 'grad_norm_square': 37120.0, 'tokens': 281}
{'loss': 438.0, 'grad_norm_square': 44288.0, 'tokens': 434}
{'loss': 442.0, 'grad_norm_square': 40448.0, 'tokens': 404}
{'loss': 568.0, 'grad_norm_square': 47616.0, 'tokens': 457}
{'loss': 424.0, 'grad_norm_square': 43776.0, 'tokens': 472}
{'loss': 378.0, 'grad_norm_square': 36096.0, 'tokens': 400}
{'loss': 212.0, 'grad_norm_square': 25984.0, 'tokens': 294}
{'loss': 516.0, 'grad_norm_square': 45824.0, 'tokens': 418}
{'loss': 420.0, 'grad_norm_square': 45056.0, 'tokens': 446}
{'loss': 416.0, 'grad_norm_square': 46336.0, 'tokens': 428}
{'loss': 276.0, 'grad_norm_square': 37888.0, 'tokens': 363}
{'loss': 438.0, 'grad_norm_square': 36864.0, 'tokens': 424}
{'loss': 400.0, 'grad_norm_square': 37120.0, 'tokens': 430}
{'loss': 338.0, 'grad_norm_square': 31104.0, 'tokens': 414}
{'loss': 396.0, 'grad_norm_square': 36096.0, 'tokens': 433}
{'loss': 516.0, 'grad_norm_square': 44288.0, 'tokens': 399}
{'loss': 262.0, 'grad_norm_square': 38656.0, 'tokens': 275}
{'loss': 243.0, 'grad_norm_square': 32256.0, 'tokens': 303}
{'loss': 366.0, 'grad_norm_square': 41984.0, 'tokens': 249}
{'loss': 532.0, 'grad_norm_square': 46848.0, 'tokens': 446}
{'loss': 404.0, 'grad_norm_square': 44032.0, 'tokens': 415}
{'loss': 368.0, 'grad_norm_square': 38912.0, 'tokens': 429}
{'loss': 576.0, 'grad_norm_square': 55552.0, 'tokens': 462}
{'loss': 296.0, 'grad_norm_square': 37376.0, 'tokens': 278}
{'loss': 474.0, 'grad_norm_square': 43776.0, 'tokens': 417}
{'loss': 276.0, 'grad_norm_square': 30080.0, 'tokens': 251}
{'loss': 392.0, 'grad_norm_square': 35584.0, 'tokens': 443}
{'loss': 270.0, 'grad_norm_square': 37376.0, 'tokens': 350}
{'loss': 410.0, 'grad_norm_square': 44544.0, 'tokens': 462}
{'loss': 234.0, 'grad_norm_square': 30976.0, 'tokens': 287}
{'loss': 412.0, 'grad_norm_square': 41728.0, 'tokens': 359}
{'loss': 326.0, 'grad_norm_square': 31872.0, 'tokens': 395}
{'loss': 386.0, 'grad_norm_square': 35328.0, 'tokens': 394}
{'loss': 466.0, 'grad_norm_square': 47360.0, 'tokens': 458}
{'loss': 450.0, 'grad_norm_square': 41472.0, 'tokens': 470}
{'loss': 354.0, 'grad_norm_square': 41216.0, 'tokens': 393}
{'loss': 436.0, 'grad_norm_square': 48384.0, 'tokens': 463}
{'loss': 193.0, 'grad_norm_square': 28672.0, 'tokens': 303}
{'loss': 392.0, 'grad_norm_square': 40704.0, 'tokens': 457}
{'loss': 434.0, 'grad_norm_square': 39424.0, 'tokens': 430}
{'loss': 268.0, 'grad_norm_square': 30336.0, 'tokens': 373}
{'loss': 460.0, 'grad_norm_square': 45568.0, 'tokens': 446}
{'loss': 450.0, 'grad_norm_square': 97280.0, 'tokens': 445}
{'loss': 468.0, 'grad_norm_square': 41472.0, 'tokens': 463}
{'loss': 360.0, 'grad_norm_square': 41984.0, 'tokens': 413}
{'loss': 354.0, 'grad_norm_square': 54528.0, 'tokens': 419}
{'loss': 262.0, 'grad_norm_square': 27904.0, 'tokens': 401}
{'loss': 284.0, 'grad_norm_square': 34304.0, 'tokens': 263}
{'loss': 480.0, 'grad_norm_square': 37888.0, 'tokens': 468}
{'loss': 404.0, 'grad_norm_square': 38144.0, 'tokens': 401}
{'loss': 442.0, 'grad_norm_square': 45312.0, 'tokens': 436}
{'loss': 446.0, 'grad_norm_square': 39936.0, 'tokens': 471}
{'loss': 284.0, 'grad_norm_square': 36608.0, 'tokens': 371}
{'loss': 268.0, 'grad_norm_square': 27392.0, 'tokens': 367}
{'loss': 416.0, 'grad_norm_square': 37632.0, 'tokens': 389}
{'loss': 253.0, 'grad_norm_square': 28032.0, 'tokens': 296}
{'loss': 426.0, 'grad_norm_square': 36864.0, 'tokens': 412}
{'loss': 438.0, 'grad_norm_square': 39680.0, 'tokens': 402}
{'loss': 362.0, 'grad_norm_square': 35072.0, 'tokens': 396}
{'loss': 408.0, 'grad_norm_square': 42752.0, 'tokens': 461}
{'loss': 436.0, 'grad_norm_square': 41216.0, 'tokens': 477}
{'loss': 230.0, 'grad_norm_square': 29824.0, 'tokens': 317}
{'loss': 332.0, 'grad_norm_square': 39424.0, 'tokens': 412}
{'loss': 462.0, 'grad_norm_square': 41216.0, 'tokens': 425}
{'loss': 368.0, 'grad_norm_square': 39168.0, 'tokens': 298}
{'loss': 360.0, 'grad_norm_square': 35840.0, 'tokens': 423}
{'loss': 294.0, 'grad_norm_square': 31616.0, 'tokens': 393}
{'loss': 286.0, 'grad_norm_square': 31488.0, 'tokens': 325}
{'loss': 378.0, 'grad_norm_square': 37632.0, 'tokens': 430}
{'loss': 340.0, 'grad_norm_square': 49408.0, 'tokens': 298}
{'loss': 192.0, 'grad_norm_square': 29184.0, 'tokens': 268}
{'loss': 208.0, 'grad_norm_square': 33792.0, 'tokens': 268}
{'loss': 360.0, 'grad_norm_square': 33792.0, 'tokens': 414}
{'loss': 378.0, 'grad_norm_square': 38912.0, 'tokens': 376}
{'loss': 420.0, 'grad_norm_square': 36096.0, 'tokens': 425}
{'loss': 243.0, 'grad_norm_square': 41472.0, 'tokens': 347}
{'loss': 484.0, 'grad_norm_square': 43520.0, 'tokens': 357}
{'loss': 404.0, 'grad_norm_square': 53248.0, 'tokens': 459}
{'loss': 420.0, 'grad_norm_square': 40704.0, 'tokens': 458}
{'loss': 324.0, 'grad_norm_square': 35328.0, 'tokens': 406}
{'loss': 366.0, 'grad_norm_square': 30848.0, 'tokens': 441}
{'loss': 201.0, 'grad_norm_square': 24448.0, 'tokens': 260}
{'loss': 278.0, 'grad_norm_square': 32384.0, 'tokens': 313}
{'loss': 392.0, 'grad_norm_square': 35072.0, 'tokens': 406}
{'loss': 416.0, 'grad_norm_square': 43520.0, 'tokens': 449}
{'loss': 368.0, 'grad_norm_square': 37632.0, 'tokens': 397}
{'loss': 358.0, 'grad_norm_square': 40448.0, 'tokens': 436}
{'loss': 238.0, 'grad_norm_square': 29056.0, 'tokens': 378}
{'loss': 430.0, 'grad_norm_square': 44800.0, 'tokens': 321}
{'loss': 356.0, 'grad_norm_square': 40192.0, 'tokens': 455}
{'loss': 344.0, 'grad_norm_square': 34816.0, 'tokens': 278}
{'loss': 472.0, 'grad_norm_square': 40192.0, 'tokens': 462}
{'loss': 224.0, 'grad_norm_square': 28928.0, 'tokens': 249}
{'loss': 242.0, 'grad_norm_square': 27520.0, 'tokens': 323}
{'loss': 364.0, 'grad_norm_square': 34304.0, 'tokens': 248}
{'loss': 213.0, 'grad_norm_square': 32000.0, 'tokens': 261}
{'loss': 400.0, 'grad_norm_square': 38912.0, 'tokens': 443}
{'loss': 400.0, 'grad_norm_square': 37888.0, 'tokens': 442}
{'loss': 366.0, 'grad_norm_square': 41216.0, 'tokens': 403}
{'loss': 242.0, 'grad_norm_square': 31616.0, 'tokens': 293}
{'loss': 272.0, 'grad_norm_square': 36096.0, 'tokens': 348}
{'loss': 432.0, 'grad_norm_square': 39680.0, 'tokens': 453}
{'loss': 418.0, 'grad_norm_square': 37632.0, 'tokens': 432}
{'loss': 306.0, 'grad_norm_square': 35328.0, 'tokens': 408}
{'loss': 366.0, 'grad_norm_square': 31744.0, 'tokens': 429}
{'loss': 276.0, 'grad_norm_square': 30208.0, 'tokens': 267}
{'loss': 434.0, 'grad_norm_square': 39936.0, 'tokens': 453}
{'loss': 408.0, 'grad_norm_square': 45568.0, 'tokens': 420}
{'loss': 324.0, 'grad_norm_square': 37120.0, 'tokens': 373}
{'loss': 274.0, 'grad_norm_square': 35584.0, 'tokens': 349}
{'loss': 260.0, 'grad_norm_square': 32512.0, 'tokens': 363}
{'loss': 294.0, 'grad_norm_square': 29440.0, 'tokens': 416}
{'loss': 432.0, 'grad_norm_square': 41216.0, 'tokens': 457}
{'loss': 396.0, 'grad_norm_square': 39936.0, 'tokens': 338}
{'loss': 308.0, 'grad_norm_square': 37888.0, 'tokens': 388}
{'loss': 306.0, 'grad_norm_square': 36096.0, 'tokens': 319}
{'loss': 228.0, 'grad_norm_square': 28160.0, 'tokens': 302}
{'loss': 217.0, 'grad_norm_square': 30464.0, 'tokens': 346}
{'loss': 436.0, 'grad_norm_square': 42240.0, 'tokens': 480}
{'loss': 316.0, 'grad_norm_square': 34304.0, 'tokens': 426}
{'loss': 376.0, 'grad_norm_square': 41984.0, 'tokens': 265}
{'loss': 378.0, 'grad_norm_square': 36864.0, 'tokens': 476}
{'loss': 404.0, 'grad_norm_square': 33024.0, 'tokens': 390}
{'loss': 348.0, 'grad_norm_square': 35072.0, 'tokens': 410}
{'loss': 296.0, 'grad_norm_square': 35584.0, 'tokens': 259}
{'loss': 428.0, 'grad_norm_square': 38144.0, 'tokens': 464}
{'loss': 228.0, 'grad_norm_square': 28032.0, 'tokens': 275}
{'loss': 376.0, 'grad_norm_square': 36096.0, 'tokens': 365}
{'loss': 478.0, 'grad_norm_square': 40448.0, 'tokens': 443}
{'loss': 408.0, 'grad_norm_square': 33536.0, 'tokens': 429}
{'loss': 372.0, 'grad_norm_square': 34816.0, 'tokens': 374}
{'loss': 156.0, 'grad_norm_square': 20992.0, 'tokens': 251}
{'loss': 456.0, 'grad_norm_square': 42240.0, 'tokens': 443}
{'loss': 376.0, 'grad_norm_square': 29952.0, 'tokens': 472}
{'loss': 462.0, 'grad_norm_square': 44288.0, 'tokens': 449}
{'loss': 456.0, 'grad_norm_square': 38656.0, 'tokens': 436}
{'loss': 406.0, 'grad_norm_square': 35840.0, 'tokens': 467}
{'loss': 380.0, 'grad_norm_square': 34048.0, 'tokens': 299}
{'loss': 508.0, 'grad_norm_square': 44800.0, 'tokens': 424}
{'loss': 390.0, 'grad_norm_square': 31488.0, 'tokens': 457}
{'loss': 388.0, 'grad_norm_square': 34304.0, 'tokens': 406}
{'loss': 476.0, 'grad_norm_square': 45568.0, 'tokens': 446}
{'loss': 408.0, 'grad_norm_square': 40448.0, 'tokens': 450}
{'loss': 360.0, 'grad_norm_square': 29824.0, 'tokens': 363}
{'loss': 200.0, 'grad_norm_square': 26752.0, 'tokens': 296}
{'loss': 215.0, 'grad_norm_square': 27008.0, 'tokens': 347}
{'loss': 233.0, 'grad_norm_square': 30720.0, 'tokens': 255}
{'loss': 394.0, 'grad_norm_square': 34304.0, 'tokens': 484}
{'loss': 490.0, 'grad_norm_square': 38400.0, 'tokens': 441}
{'loss': 188.0, 'grad_norm_square': 24832.0, 'tokens': 281}
{'loss': 466.0, 'grad_norm_square': 41728.0, 'tokens': 461}
{'loss': 474.0, 'grad_norm_square': 38144.0, 'tokens': 423}
{'loss': 320.0, 'grad_norm_square': 34816.0, 'tokens': 418}
{'loss': 536.0, 'grad_norm_square': 44800.0, 'tokens': 448}
{'loss': 472.0, 'grad_norm_square': 42752.0, 'tokens': 446}
{'loss': 412.0, 'grad_norm_square': 39680.0, 'tokens': 386}
{'loss': 436.0, 'grad_norm_square': 44288.0, 'tokens': 392}
{'loss': 354.0, 'grad_norm_square': 33024.0, 'tokens': 310}
